,value,location,sample date,measure
127203,"1,338",Somchair,24-Sep-15,AGOC-3A
127204,"4,524",Somchair,24-Sep-15,Methylosmoline
127205,"0,289",Somchair,24-Sep-15,Chlorodinine
127206,"0,302",Busarakhan,24-Sep-15,AGOC-3A
127207,"0,326",Busarakhan,24-Sep-15,Methylosmoline
127208,"0,296",Busarakhan,24-Sep-15,Chlorodinine
127209,"18,8",Sakda,25-Sep-15,Water temperature
127210,"8,02",Sakda,25-Sep-15,Dissolved oxygen
127211,"86,42",Sakda,25-Sep-15,Oxygen saturation
127212,"168,922",Sakda,25-Sep-15,Total hardness
127213,"161,65",Sakda,25-Sep-15,Bicarbonates
127214,"211,5",Sakda,25-Sep-15,Total dissolved salts
127215,"0,119",Sakda,25-Sep-15,Ammonium
127216,"0,019",Sakda,25-Sep-15,Nitrites
127217,"0,981",Sakda,25-Sep-15,Nitrates
127218,"1,317",Sakda,25-Sep-15,Total nitrogen
127219,"0,04",Sakda,25-Sep-15,Orthophosphate-phosphorus
127220,"0,071",Sakda,25-Sep-15,Total phosphorus
127221,"0,063",Sakda,25-Sep-15,Total dissolved phosphorus
127222,"21,8",Sakda,25-Sep-15,Sodium
127223,3,Sakda,25-Sep-15,Potassium
127224,"45,46",Sakda,25-Sep-15,Calcium
127225,"13,55",Sakda,25-Sep-15,Magnesium
127226,"28,99",Sakda,25-Sep-15,Chlorides
127227,"28,66",Sakda,25-Sep-15,Sulphates
127228,"0,93",Sakda,25-Sep-15,Iron
127229,0,Sakda,25-Sep-15,Manganese
127230,0,Sakda,25-Sep-15,Manganese
127231,7,Sakda,25-Sep-15,Copper
127232,"2,496",Sakda,25-Sep-15,Chromium
127233,"2,4",Sakda,25-Sep-15,Lead
127234,0,Sakda,25-Sep-15,Cadmium
127235,0,Sakda,25-Sep-15,Mercury
127236,2,Sakda,25-Sep-15,Nickel
127237,0,Sakda,25-Sep-15,Biochemical Oxygen
127238,"6,36",Sakda,25-Sep-15,Chemical Oxygen Demand (Cr)
127239,"4,09",Sakda,25-Sep-15,Chemical Oxygen Demand (Mn)
127240,0,Sakda,25-Sep-15,Anionic active surfactants
127241,"0,5381",Sakda,25-Sep-15,Petroleum hydrocarbons
127242,0,Sakda,25-Sep-15,Atrazine
127243,0,Sakda,25-Sep-15,"p,p-DDT"
127244,0,Sakda,25-Sep-15,gamma-Hexachlorocyclohexane
127245,"18,8",Sakda,25-Sep-15,Water temperature
127246,"8,13",Sakda,25-Sep-15,Dissolved oxygen
127247,"87,61",Sakda,25-Sep-15,Oxygen saturation
127248,"170,88",Sakda,25-Sep-15,Total hardness
127249,"161,65",Sakda,25-Sep-15,Bicarbonates
127250,"223,4",Sakda,25-Sep-15,Total dissolved salts
127251,"0,109",Sakda,25-Sep-15,Ammonium
127252,"0,019",Sakda,25-Sep-15,Nitrites
127253,"0,999",Sakda,25-Sep-15,Nitrates
127254,"1,181",Sakda,25-Sep-15,Total nitrogen
127255,"0,048",Sakda,25-Sep-15,Orthophosphate-phosphorus
127256,"0,067",Sakda,25-Sep-15,Total phosphorus
127257,"0,063",Sakda,25-Sep-15,Total dissolved phosphorus
127258,"22,6",Sakda,25-Sep-15,Sodium
127259,"3,1",Sakda,25-Sep-15,Potassium
127260,"45,46",Sakda,25-Sep-15,Calcium
127261,"14,03",Sakda,25-Sep-15,Magnesium
127262,"28,99",Sakda,25-Sep-15,Chlorides
127263,"27,42",Sakda,25-Sep-15,Sulphates
127264,"0,153",Sakda,25-Sep-15,Iron
127265,0,Sakda,25-Sep-15,Manganese
127266,0,Sakda,25-Sep-15,Manganese
127267,"8,75",Sakda,25-Sep-15,Copper
127268,"1,91",Sakda,25-Sep-15,Chromium
127269,"1,96",Sakda,25-Sep-15,Lead
127270,0,Sakda,25-Sep-15,Cadmium
127271,0,Sakda,25-Sep-15,Mercury
127272,2,Sakda,25-Sep-15,Nickel
127273,0,Sakda,25-Sep-15,Biochemical Oxygen
127274,"7,15",Sakda,25-Sep-15,Chemical Oxygen Demand (Cr)
127275,"3,77",Sakda,25-Sep-15,Chemical Oxygen Demand (Mn)
127276,0,Sakda,25-Sep-15,Anionic active surfactants
127277,"0,5995",Sakda,25-Sep-15,Petroleum hydrocarbons
127278,0,Sakda,25-Sep-15,Atrazine
127279,0,Sakda,25-Sep-15,"p,p-DDT"
127280,0,Sakda,25-Sep-15,gamma-Hexachlorocyclohexane
127281,"18,8",Sakda,25-Sep-15,Water temperature
127282,"8,21",Sakda,25-Sep-15,Dissolved oxygen
127283,"87,62",Sakda,25-Sep-15,Oxygen saturation
127284,"165,006",Sakda,25-Sep-15,Total hardness
127285,"164,7",Sakda,25-Sep-15,Bicarbonates
127286,"212,7",Sakda,25-Sep-15,Total dissolved salts
127287,"0,104",Sakda,25-Sep-15,Ammonium
127288,"0,019",Sakda,25-Sep-15,Nitrites
127289,"0,945",Sakda,25-Sep-15,Nitrates
127290,"1,309",Sakda,25-Sep-15,Total nitrogen
127291,"0,042",Sakda,25-Sep-15,Orthophosphate-phosphorus
127292,"0,063",Sakda,25-Sep-15,Total phosphorus
127293,"0,053",Sakda,25-Sep-15,Total dissolved phosphorus
127294,"22,4",Sakda,25-Sep-15,Sodium
127295,3,Sakda,25-Sep-15,Potassium
127296,"44,66",Sakda,25-Sep-15,Calcium
127297,"13,07",Sakda,25-Sep-15,Magnesium
127298,"29,38",Sakda,25-Sep-15,Chlorides
127299,"28,22",Sakda,25-Sep-15,Sulphates
127300,"0,62",Sakda,25-Sep-15,Iron
127301,0,Sakda,25-Sep-15,Manganese
127302,0,Sakda,25-Sep-15,Manganese
127303,"7,45",Sakda,25-Sep-15,Copper
127304,"1,92",Sakda,25-Sep-15,Chromium
127305,"1,97",Sakda,25-Sep-15,Lead
127306,0,Sakda,25-Sep-15,Cadmium
127307,0,Sakda,25-Sep-15,Mercury
127308,2,Sakda,25-Sep-15,Nickel
127309,"0,73",Sakda,25-Sep-15,Biochemical Oxygen
127310,"7,15",Sakda,25-Sep-15,Chemical Oxygen Demand (Cr)
127311,"3,9",Sakda,25-Sep-15,Chemical Oxygen Demand (Mn)
127312,0,Sakda,25-Sep-15,Anionic active surfactants
127313,"0,2676",Sakda,25-Sep-15,Petroleum hydrocarbons
127314,0,Sakda,25-Sep-15,Atrazine
127315,0,Sakda,25-Sep-15,"p,p-DDT"
127316,0,Sakda,25-Sep-15,gamma-Hexachlorocyclohexane
127317,11,Somchair,8-Oct-15,Water temperature
127318,"9,82",Somchair,8-Oct-15,Dissolved oxygen
127319,660,Somchair,8-Oct-15,Total dissolved salts
127320,"0,12",Somchair,8-Oct-15,Ammonium
127321,"0,02",Somchair,8-Oct-15,Nitrites
127322,"1,79",Somchair,8-Oct-15,Nitrates
127323,"0,022",Somchair,8-Oct-15,Orthophosphate-phosphorus
127324,"0,083",Somchair,8-Oct-15,Total phosphorus
127325,"0,045",Somchair,8-Oct-15,Total dissolved phosphorus
127326,"138,28",Somchair,8-Oct-15,Chlorides
127327,"2,83",Somchair,8-Oct-15,Biochemical Oxygen
127328,"32,96",Somchair,8-Oct-15,Chemical Oxygen Demand (Cr)
127329,"5,95",Somchair,8-Oct-15,Chemical Oxygen Demand (Mn)
127330,0,Somchair,8-Oct-15,Atrazine
127331,0,Somchair,8-Oct-15,gamma-Hexachlorocyclohexane
127332,11,Busarakhan,8-Oct-15,Water temperature
127333,"9,61",Busarakhan,8-Oct-15,Dissolved oxygen
127334,703,Busarakhan,8-Oct-15,Total dissolved salts
127335,"0,493",Busarakhan,8-Oct-15,Ammonium
127336,"0,022",Busarakhan,8-Oct-15,Nitrites
127337,"1,84",Busarakhan,8-Oct-15,Nitrates
127338,"2,36",Busarakhan,8-Oct-15,Total nitrogen
127339,"0,069",Busarakhan,8-Oct-15,Orthophosphate-phosphorus
127340,"0,113",Busarakhan,8-Oct-15,Total phosphorus
127341,"0,074",Busarakhan,8-Oct-15,Total dissolved phosphorus
127342,"66,8",Busarakhan,8-Oct-15,Calcium
127343,17,Busarakhan,8-Oct-15,Magnesium
127344,"153,56",Busarakhan,8-Oct-15,Chlorides
127345,"0,12",Busarakhan,8-Oct-15,Iron
127346,"2,3",Busarakhan,8-Oct-15,Biochemical Oxygen
127347,"27,15",Busarakhan,8-Oct-15,Chemical Oxygen Demand (Cr)
127348,"4,29",Busarakhan,8-Oct-15,Chemical Oxygen Demand (Mn)
127349,0,Busarakhan,8-Oct-15,Atrazine
127350,0,Busarakhan,8-Oct-15,gamma-Hexachlorocyclohexane
127351,"13,6",Kannika,8-Oct-15,Water temperature
127352,"9,83",Kannika,8-Oct-15,Dissolved oxygen
127353,"94,34",Kannika,8-Oct-15,Oxygen saturation
127354,"187,79",Kannika,8-Oct-15,Total hardness
127355,"182,39",Kannika,8-Oct-15,Bicarbonates
127356,226,Kannika,8-Oct-15,Total dissolved salts
127357,"0,107",Kannika,8-Oct-15,Ammonium
127358,"0,028",Kannika,8-Oct-15,Nitrites
127359,"1,218",Kannika,8-Oct-15,Nitrates
127360,"1,63",Kannika,8-Oct-15,Total nitrogen
127361,"0,061",Kannika,8-Oct-15,Orthophosphate-phosphorus
127362,"0,091",Kannika,8-Oct-15,Total phosphorus
127363,"0,072",Kannika,8-Oct-15,Total dissolved phosphorus
127364,"54,51",Kannika,8-Oct-15,Calcium
127365,"12,65",Kannika,8-Oct-15,Magnesium
127366,"31,9",Kannika,8-Oct-15,Chlorides
127367,"0,975",Kannika,8-Oct-15,Iron
127368,0,Kannika,8-Oct-15,Manganese
127369,0,Kannika,8-Oct-15,Manganese
127370,"9,75",Kannika,8-Oct-15,Copper
127371,"2,38",Kannika,8-Oct-15,Chromium
127372,"1,53",Kannika,8-Oct-15,Lead
127373,0,Kannika,8-Oct-15,Cadmium
127374,2,Kannika,8-Oct-15,Nickel
127375,"1,2",Kannika,8-Oct-15,Biochemical Oxygen
127376,"9,5",Kannika,8-Oct-15,Chemical Oxygen Demand (Cr)
127377,"4,92",Kannika,8-Oct-15,Chemical Oxygen Demand (Mn)
127378,0,Kannika,8-Oct-15,Atrazine
127379,0,Kannika,8-Oct-15,"p,p-DDT"
127380,0,Kannika,8-Oct-15,gamma-Hexachlorocyclohexane
127381,"13,6",Kannika,8-Oct-15,Water temperature
127382,"9,4",Kannika,8-Oct-15,Dissolved oxygen
127383,"90,21",Kannika,8-Oct-15,Oxygen saturation
127384,"187,79",Kannika,8-Oct-15,Total hardness
127385,"186,05",Kannika,8-Oct-15,Bicarbonates
127386,228,Kannika,8-Oct-15,Total dissolved salts
127387,"0,106",Kannika,8-Oct-15,Ammonium
127388,"0,025",Kannika,8-Oct-15,Nitrites
127389,"1,209",Kannika,8-Oct-15,Nitrates
127390,"1,61",Kannika,8-Oct-15,Total nitrogen
127391,"0,059",Kannika,8-Oct-15,Orthophosphate-phosphorus
127392,"0,077",Kannika,8-Oct-15,Total phosphorus
127393,"0,066",Kannika,8-Oct-15,Total dissolved phosphorus
127394,"52,9",Kannika,8-Oct-15,Calcium
127395,"13,62",Kannika,8-Oct-15,Magnesium
127396,"31,12",Kannika,8-Oct-15,Chlorides
127397,"0,945",Kannika,8-Oct-15,Iron
127398,0,Kannika,8-Oct-15,Manganese
127399,0,Kannika,8-Oct-15,Manganese
127400,"6,1",Kannika,8-Oct-15,Copper
127401,"1,79",Kannika,8-Oct-15,Chromium
127402,"0,5",Kannika,8-Oct-15,Lead
127403,0,Kannika,8-Oct-15,Cadmium
127404,0,Kannika,8-Oct-15,Mercury
127405,2,Kannika,8-Oct-15,Nickel
127406,"0,89",Kannika,8-Oct-15,Biochemical Oxygen
127407,"8,7",Kannika,8-Oct-15,Chemical Oxygen Demand (Cr)
127408,"4,6",Kannika,8-Oct-15,Chemical Oxygen Demand (Mn)
127409,0,Kannika,8-Oct-15,Atrazine
127410,0,Kannika,8-Oct-15,"p,p-DDT"
127411,0,Kannika,8-Oct-15,gamma-Hexachlorocyclohexane
127412,"13,6",Kannika,8-Oct-15,Water temperature
127413,"9,6",Kannika,8-Oct-15,Dissolved oxygen
127414,"92,13",Kannika,8-Oct-15,Oxygen saturation
127415,"189,748",Kannika,8-Oct-15,Total hardness
127416,"176,29",Kannika,8-Oct-15,Bicarbonates
127417,"229,2",Kannika,8-Oct-15,Total dissolved salts
127418,"0,11",Kannika,8-Oct-15,Ammonium
127419,"0,027",Kannika,8-Oct-15,Nitrites
127420,"1,2",Kannika,8-Oct-15,Nitrates
127421,"1,6",Kannika,8-Oct-15,Total nitrogen
127422,"0,065",Kannika,8-Oct-15,Orthophosphate-phosphorus
127423,"0,09",Kannika,8-Oct-15,Total phosphorus
127424,"0,081",Kannika,8-Oct-15,Total dissolved phosphorus
127425,"52,9",Kannika,8-Oct-15,Calcium
127426,"14,1",Kannika,8-Oct-15,Magnesium
127427,"31,51",Kannika,8-Oct-15,Chlorides
127428,"0,92",Kannika,8-Oct-15,Iron
127429,0,Kannika,8-Oct-15,Manganese
127430,0,Kannika,8-Oct-15,Manganese
127431,"8,4",Kannika,8-Oct-15,Copper
127432,"1,94",Kannika,8-Oct-15,Chromium
127433,"0,5",Kannika,8-Oct-15,Lead
127434,0,Kannika,8-Oct-15,Cadmium
127435,2,Kannika,8-Oct-15,Nickel
127436,"0,94",Kannika,8-Oct-15,Biochemical Oxygen
127437,"9,1",Kannika,8-Oct-15,Chemical Oxygen Demand (Cr)
127438,"4,86",Kannika,8-Oct-15,Chemical Oxygen Demand (Mn)
127439,0,Kannika,8-Oct-15,Atrazine
127440,0,Kannika,8-Oct-15,"p,p-DDT"
127441,0,Kannika,8-Oct-15,gamma-Hexachlorocyclohexane
127442,"13,5",Sakda,8-Oct-15,Water temperature
127443,"9,52",Sakda,8-Oct-15,Dissolved oxygen
127444,"91,36",Sakda,8-Oct-15,Oxygen saturation
127445,"187,79",Sakda,8-Oct-15,Total hardness
127446,"179,34",Sakda,8-Oct-15,Bicarbonates
127447,242,Sakda,8-Oct-15,Total dissolved salts
127448,"0,078",Sakda,8-Oct-15,Ammonium
127449,"0,028",Sakda,8-Oct-15,Nitrites
127450,"0,949",Sakda,8-Oct-15,Nitrates
127451,"1,27",Sakda,8-Oct-15,Total nitrogen
127452,"0,057",Sakda,8-Oct-15,Orthophosphate-phosphorus
127453,"0,146",Sakda,8-Oct-15,Total phosphorus
127454,"0,106",Sakda,8-Oct-15,Total dissolved phosphorus
127455,"51,3",Sakda,8-Oct-15,Calcium
127456,"14,59",Sakda,8-Oct-15,Magnesium
127457,"27,96",Sakda,8-Oct-15,Chlorides
127458,"0,765",Sakda,8-Oct-15,Iron
127459,"0,06",Sakda,8-Oct-15,Manganese
127460,0,Sakda,8-Oct-15,Manganese
127461,"12,6",Sakda,8-Oct-15,Copper
127462,"1,93",Sakda,8-Oct-15,Chromium
127463,"1,54",Sakda,8-Oct-15,Lead
127464,0,Sakda,8-Oct-15,Cadmium
127465,2,Sakda,8-Oct-15,Nickel
127466,"1,47",Sakda,8-Oct-15,Biochemical Oxygen
127467,"11,87",Sakda,8-Oct-15,Chemical Oxygen Demand (Cr)
127468,"5,76",Sakda,8-Oct-15,Chemical Oxygen Demand (Mn)
127469,0,Sakda,8-Oct-15,Atrazine
127470,0,Sakda,8-Oct-15,"p,p-DDT"
127471,0,Sakda,8-Oct-15,gamma-Hexachlorocyclohexane
127472,"13,5",Sakda,8-Oct-15,Water temperature
127473,"9,46",Sakda,8-Oct-15,Dissolved oxygen
127474,"90,79",Sakda,8-Oct-15,Oxygen saturation
127475,"187,79",Sakda,8-Oct-15,Total hardness
127476,"176,29",Sakda,8-Oct-15,Bicarbonates
127477,"241,6",Sakda,8-Oct-15,Total dissolved salts
127478,"0,076",Sakda,8-Oct-15,Ammonium
127479,"0,026",Sakda,8-Oct-15,Nitrites
127480,"0,97",Sakda,8-Oct-15,Nitrates
127481,"1,29",Sakda,8-Oct-15,Total nitrogen
127482,"0,05",Sakda,8-Oct-15,Orthophosphate-phosphorus
127483,"0,129",Sakda,8-Oct-15,Total phosphorus
127484,"0,098",Sakda,8-Oct-15,Total dissolved phosphorus
127485,"49,7",Sakda,8-Oct-15,Calcium
127486,"15,56",Sakda,8-Oct-15,Magnesium
127487,"28,75",Sakda,8-Oct-15,Chlorides
127488,"0,82",Sakda,8-Oct-15,Iron
127489,"0,062",Sakda,8-Oct-15,Manganese
127490,0,Sakda,8-Oct-15,Manganese
127491,"13,9",Sakda,8-Oct-15,Copper
127492,"1,87",Sakda,8-Oct-15,Chromium
127493,"1,77",Sakda,8-Oct-15,Lead
127494,"0,19",Sakda,8-Oct-15,Cadmium
127495,2,Sakda,8-Oct-15,Nickel
127496,"1,31",Sakda,8-Oct-15,Biochemical Oxygen
127497,"11,87",Sakda,8-Oct-15,Chemical Oxygen Demand (Cr)
127498,"5,69",Sakda,8-Oct-15,Chemical Oxygen Demand (Mn)
127499,0,Sakda,8-Oct-15,Atrazine
127500,0,Sakda,8-Oct-15,"p,p-DDT"
127501,0,Sakda,8-Oct-15,gamma-Hexachlorocyclohexane
127502,"13,5",Sakda,8-Oct-15,Water temperature
127503,"9,54",Sakda,8-Oct-15,Dissolved oxygen
127504,"91,54",Sakda,8-Oct-15,Oxygen saturation
127505,"189,748",Sakda,8-Oct-15,Total hardness
127506,"179,34",Sakda,8-Oct-15,Bicarbonates
127507,"242,2",Sakda,8-Oct-15,Total dissolved salts
127508,"0,083",Sakda,8-Oct-15,Ammonium
127509,"0,028",Sakda,8-Oct-15,Nitrites
127510,"1,171",Sakda,8-Oct-15,Nitrates
127511,"1,54",Sakda,8-Oct-15,Total nitrogen
127512,"0,055",Sakda,8-Oct-15,Orthophosphate-phosphorus
127513,"0,139",Sakda,8-Oct-15,Total phosphorus
127514,"0,111",Sakda,8-Oct-15,Total dissolved phosphorus
127515,"49,7",Sakda,8-Oct-15,Calcium
127516,"16,05",Sakda,8-Oct-15,Magnesium
127517,"28,75",Sakda,8-Oct-15,Chlorides
127518,"0,915",Sakda,8-Oct-15,Iron
127519,"0,064",Sakda,8-Oct-15,Manganese
127520,0,Sakda,8-Oct-15,Manganese
127521,"11,4",Sakda,8-Oct-15,Copper
127522,"2,01",Sakda,8-Oct-15,Chromium
127523,"1,37",Sakda,8-Oct-15,Lead
127524,0,Sakda,8-Oct-15,Cadmium
127525,2,Sakda,8-Oct-15,Nickel
127526,"1,6",Sakda,8-Oct-15,Biochemical Oxygen
127527,"12,66",Sakda,8-Oct-15,Chemical Oxygen Demand (Cr)
127528,"5,5",Sakda,8-Oct-15,Chemical Oxygen Demand (Mn)
127529,0,Sakda,8-Oct-15,Atrazine
127530,0,Sakda,8-Oct-15,"p,p-DDT"
127531,0,Sakda,8-Oct-15,gamma-Hexachlorocyclohexane
127532,19,Boonsri,9-Oct-15,Water temperature
127533,"0,07",Boonsri,9-Oct-15,Ammonium
127534,"0,017",Boonsri,9-Oct-15,Nitrites
127535,"1,093",Boonsri,9-Oct-15,Nitrates
127536,"1,604",Boonsri,9-Oct-15,Total nitrogen
127537,"0,045",Boonsri,9-Oct-15,Orthophosphate-phosphorus
