,value,location,sample date,measure
44068,"0,088",Busarakhan,24-Sep-05,"p,p-DDD"
44069,"0,02",Busarakhan,24-Sep-05,"p,p-DDE"
44070,0,Busarakhan,24-Sep-05,alpha-Hexachlorocyclohexane
44071,"0,061",Busarakhan,24-Sep-05,beta-Hexaxchlorocyclohexane
44072,"0,064",Busarakhan,24-Sep-05,gamma-Hexachlorocyclohexane
44073,0,Busarakhan,24-Sep-05,Aldrin
44074,0,Busarakhan,24-Sep-05,Dieldrin
44075,"0,218",Busarakhan,24-Sep-05,Endrin
44076,21,Kohsoom,25-Sep-05,Water temperature
44077,"6,7",Kohsoom,25-Sep-05,Dissolved oxygen
44078,"406,559,998",Kohsoom,25-Sep-05,Total hardness
44079,"268,399,994",Kohsoom,25-Sep-05,Bicarbonates
44080,432,Kohsoom,25-Sep-05,Total dissolved salts
44081,"2,62",Kohsoom,25-Sep-05,Ammonium
44082,"0,1",Kohsoom,25-Sep-05,Nitrites
44083,"2,39",Kohsoom,25-Sep-05,Nitrates
44084,"0,11",Kohsoom,25-Sep-05,Orthophosphate-phosphorus
44085,"0,15",Kohsoom,25-Sep-05,Total phosphorus
44086,"9,97",Kohsoom,25-Sep-05,Silica (SiO2)
44087,"31,9",Kohsoom,25-Sep-05,Sodium
44088,"4,6",Kohsoom,25-Sep-05,Potassium
44089,88,Kohsoom,25-Sep-05,Calcium
44090,"26,799,999",Kohsoom,25-Sep-05,Magnesium
44091,"53,200,001",Kohsoom,25-Sep-05,Chlorides
44092,"114,199,997",Kohsoom,25-Sep-05,Sulphates
44093,"1,529",Kohsoom,25-Sep-05,Iron
44094,"14,2",Kohsoom,25-Sep-05,Biochemical Oxygen
44095,"25,6",Kohsoom,25-Sep-05,Chemical Oxygen Demand (Cr)
44096,"17,9",Kohsoom,25-Sep-05,Chemical Oxygen Demand (Mn)
44097,"0,058",Kohsoom,25-Sep-05,Anionic active surfactants
44098,"0,309",Kohsoom,25-Sep-05,Atrazine
44099,"0,446",Kohsoom,25-Sep-05,Simazine
44100,"0,042",Kohsoom,25-Sep-05,Alachlor
44101,"0,086",Kohsoom,25-Sep-05,Metolachlor
44102,0,Kohsoom,25-Sep-05,Heptachloroepoxide
44103,"0,017",Kohsoom,25-Sep-05,Heptachlor
44104,0,Kohsoom,25-Sep-05,Endosulfan (alpha)
44105,0,Kohsoom,25-Sep-05,Endosulfan (beta)
44106,0,Kohsoom,25-Sep-05,"p,p-DDT"
44107,"0,084",Kohsoom,25-Sep-05,"p,p-DDD"
44108,"0,031",Kohsoom,25-Sep-05,"p,p-DDE"
44109,0,Kohsoom,25-Sep-05,alpha-Hexachlorocyclohexane
44110,"0,272",Kohsoom,25-Sep-05,beta-Hexaxchlorocyclohexane
44111,"0,275",Kohsoom,25-Sep-05,gamma-Hexachlorocyclohexane
44112,0,Kohsoom,25-Sep-05,Aldrin
44113,"0,121",Kohsoom,25-Sep-05,Dieldrin
44114,"0,175",Kohsoom,25-Sep-05,Endrin
44115,"2,25",Kohsoom,25-Sep-05,Macrozoobenthos
44116,16,Kohsoom,25-Sep-05,Total coliforms
44117,"0,54",Kohsoom,25-Sep-05,Fecal coliforms
44118,"0,28",Kohsoom,25-Sep-05,Fecal streptococci 
44119,21,Chai,29-Sep-05,Water temperature
44120,"6,68",Chai,29-Sep-05,Dissolved oxygen
44121,"75,610,001",Chai,29-Sep-05,Oxygen saturation
44122,236,Chai,29-Sep-05,Total dissolved salts
44123,"0,242",Chai,29-Sep-05,Ammonium
44124,"0,041",Chai,29-Sep-05,Nitrites
44125,"2,05",Chai,29-Sep-05,Nitrates
44126,"2,7",Chai,29-Sep-05,Total nitrogen
44127,"0,012",Chai,29-Sep-05,Orthophosphate-phosphorus
44128,"0,063",Chai,29-Sep-05,Total phosphorus
44129,"7,24",Chai,29-Sep-05,Silica (SiO2)
44130,"49,700,001",Chai,29-Sep-05,Chlorides
44131,"0,022",Chai,29-Sep-05,Iron
44132,"0,02",Chai,29-Sep-05,Manganese
44133,45,Chai,29-Sep-05,Zinc
44134,"7,06",Chai,29-Sep-05,Copper
44135,"0,938",Chai,29-Sep-05,Chromium
44136,"3,282",Chai,29-Sep-05,Lead
44137,"0,494",Chai,29-Sep-05,Cadmium
44138,0,Chai,29-Sep-05,Mercury
44139,"1,756",Chai,29-Sep-05,Nickel
44140,"1,83",Chai,29-Sep-05,Biochemical Oxygen
44141,"2,86",Chai,29-Sep-05,Chemical Oxygen Demand (Mn)
44142,"0,01",Chai,29-Sep-05,Petroleum hydrocarbons
44143,"0,087",Chai,29-Sep-05,Atrazine
44144,"0,076",Chai,29-Sep-05,Simazine
44145,"0,37",Chai,29-Sep-05,Alachlor
44146,0,Chai,29-Sep-05,Metolachlor
44147,"0,006",Chai,29-Sep-05,Heptachlor
44148,0,Chai,29-Sep-05,Endosulfan (alpha)
44149,0,Chai,29-Sep-05,Endosulfan (beta)
44150,0,Chai,29-Sep-05,"p,p-DDT"
44151,"0,047",Chai,29-Sep-05,"p,p-DDD"
44152,"0,017",Chai,29-Sep-05,"p,p-DDE"
44153,0,Chai,29-Sep-05,alpha-Hexachlorocyclohexane
44154,"0,048",Chai,29-Sep-05,beta-Hexaxchlorocyclohexane
44155,"0,049",Chai,29-Sep-05,gamma-Hexachlorocyclohexane
44156,0,Chai,29-Sep-05,Aldrin
44157,0,Chai,29-Sep-05,Dieldrin
44158,"0,084",Chai,29-Sep-05,Endrin
44159,21,Chai,29-Sep-05,Water temperature
44160,"6,83",Chai,29-Sep-05,Dissolved oxygen
44161,"77,309,998",Chai,29-Sep-05,Oxygen saturation
44162,227,Chai,29-Sep-05,Total dissolved salts
44163,"0,217",Chai,29-Sep-05,Ammonium
44164,"0,026",Chai,29-Sep-05,Nitrites
44165,"1,32",Chai,29-Sep-05,Nitrates
44166,"2,75",Chai,29-Sep-05,Total nitrogen
44167,"0,016",Chai,29-Sep-05,Orthophosphate-phosphorus
44168,"0,049",Chai,29-Sep-05,Total phosphorus
44169,"6,46",Chai,29-Sep-05,Silica (SiO2)
44170,"56,799,999",Chai,29-Sep-05,Chlorides
44171,"0,123",Chai,29-Sep-05,Iron
44172,"0,02",Chai,29-Sep-05,Manganese
44173,"0,02",Chai,29-Sep-05,Manganese
44174,61,Chai,29-Sep-05,Zinc
44175,"8,431",Chai,29-Sep-05,Copper
44176,"1,178",Chai,29-Sep-05,Chromium
44177,"3,564",Chai,29-Sep-05,Lead
44178,"0,05",Chai,29-Sep-05,Cadmium
44179,0,Chai,29-Sep-05,Mercury
44180,"2,026",Chai,29-Sep-05,Nickel
44181,"2,06",Chai,29-Sep-05,Biochemical Oxygen
44182,"2,7",Chai,29-Sep-05,Chemical Oxygen Demand (Mn)
44183,"0,143",Chai,29-Sep-05,Atrazine
44184,"0,13",Chai,29-Sep-05,Simazine
44185,"0,406",Chai,29-Sep-05,Alachlor
44186,0,Chai,29-Sep-05,Metolachlor
44187,0,Chai,29-Sep-05,Heptachlor
44188,0,Chai,29-Sep-05,Endosulfan (alpha)
44189,0,Chai,29-Sep-05,Endosulfan (beta)
44190,0,Chai,29-Sep-05,"p,p-DDT"
44191,"0,027",Chai,29-Sep-05,"p,p-DDD"
44192,"0,012",Chai,29-Sep-05,"p,p-DDE"
44193,0,Chai,29-Sep-05,alpha-Hexachlorocyclohexane
44194,"0,058",Chai,29-Sep-05,beta-Hexaxchlorocyclohexane
44195,"0,068",Chai,29-Sep-05,gamma-Hexachlorocyclohexane
44196,0,Chai,29-Sep-05,Aldrin
44197,0,Chai,29-Sep-05,Dieldrin
44198,"0,399",Chai,29-Sep-05,Endrin
44199,21,Chai,29-Sep-05,Water temperature
44200,"6,76",Chai,29-Sep-05,Dissolved oxygen
44201,"76,5",Chai,29-Sep-05,Oxygen saturation
44202,230,Chai,29-Sep-05,Total dissolved salts
44203,"0,215",Chai,29-Sep-05,Ammonium
44204,"0,031",Chai,29-Sep-05,Nitrites
44205,"1,34",Chai,29-Sep-05,Nitrates
44206,"1,89",Chai,29-Sep-05,Total nitrogen
44207,"0,015",Chai,29-Sep-05,Orthophosphate-phosphorus
44208,"0,05",Chai,29-Sep-05,Total phosphorus
44209,"6,4",Chai,29-Sep-05,Silica (SiO2)
44210,"63,900,002",Chai,29-Sep-05,Chlorides
44211,"0,074",Chai,29-Sep-05,Iron
44212,"0,021",Chai,29-Sep-05,Manganese
44213,10,Chai,29-Sep-05,Zinc
44214,"8,772",Chai,29-Sep-05,Copper
44215,"1,331",Chai,29-Sep-05,Chromium
44216,"3,434",Chai,29-Sep-05,Lead
44217,"0,05",Chai,29-Sep-05,Cadmium
44218,0,Chai,29-Sep-05,Mercury
44219,"1,704",Chai,29-Sep-05,Nickel
44220,"1,82",Chai,29-Sep-05,Biochemical Oxygen
44221,"2,55",Chai,29-Sep-05,Chemical Oxygen Demand (Mn)
44222,"0,081",Chai,29-Sep-05,Atrazine
44223,"0,086",Chai,29-Sep-05,Simazine
44224,"0,333",Chai,29-Sep-05,Alachlor
44225,0,Chai,29-Sep-05,Metolachlor
44226,0,Chai,29-Sep-05,Heptachlor
44227,0,Chai,29-Sep-05,Endosulfan (alpha)
44228,0,Chai,29-Sep-05,Endosulfan (beta)
44229,0,Chai,29-Sep-05,"p,p-DDT"
44230,"0,046",Chai,29-Sep-05,"p,p-DDD"
44231,"0,013",Chai,29-Sep-05,"p,p-DDE"
44232,0,Chai,29-Sep-05,alpha-Hexachlorocyclohexane
44233,"0,046",Chai,29-Sep-05,beta-Hexaxchlorocyclohexane
44234,"0,045",Chai,29-Sep-05,gamma-Hexachlorocyclohexane
44235,0,Chai,29-Sep-05,Aldrin
44236,0,Chai,29-Sep-05,Dieldrin
44237,0,Chai,29-Sep-05,Endrin
44238,19,Boonsri,2-Oct-05,Water temperature
44239,"5,76",Boonsri,2-Oct-05,Dissolved oxygen
44240,"62,560,001",Boonsri,2-Oct-05,Oxygen saturation
44241,"113,120,003",Boonsri,2-Oct-05,Total hardness
44242,"176,899,994",Boonsri,2-Oct-05,Bicarbonates
44243,278,Boonsri,2-Oct-05,Total dissolved salts
44244,"0,155",Boonsri,2-Oct-05,Ammonium
44245,"0,018",Boonsri,2-Oct-05,Nitrites
44246,"0,497",Boonsri,2-Oct-05,Nitrates
44247,"0,13",Boonsri,2-Oct-05,Orthophosphate-phosphorus
44248,"0,16",Boonsri,2-Oct-05,Total phosphorus
44249,"8,45",Boonsri,2-Oct-05,Silica (SiO2)
44250,23,Boonsri,2-Oct-05,Sodium
44251,2,Boonsri,2-Oct-05,Potassium
44252,"51,700,001",Boonsri,2-Oct-05,Calcium
44253,"17,459,999",Boonsri,2-Oct-05,Magnesium
44254,"27,26",Boonsri,2-Oct-05,Chlorides
44255,"68,199,997",Boonsri,2-Oct-05,Sulphates
44256,"0,703",Boonsri,2-Oct-05,Iron
44257,"0,084",Boonsri,2-Oct-05,Manganese
44258,10,Boonsri,2-Oct-05,Zinc
44259,"11,17",Boonsri,2-Oct-05,Copper
44260,"1,401",Boonsri,2-Oct-05,Chromium
44261,"2,373",Boonsri,2-Oct-05,Lead
44262,"13,46",Boonsri,2-Oct-05,Cadmium
44263,0,Boonsri,2-Oct-05,Mercury
44264,"3,883",Boonsri,2-Oct-05,Nickel
44265,"1,92",Boonsri,2-Oct-05,Biochemical Oxygen
44266,"6,24",Boonsri,2-Oct-05,Chemical Oxygen Demand (Cr)
44267,"3,3",Boonsri,2-Oct-05,Chemical Oxygen Demand (Mn)
44268,"0,075",Boonsri,2-Oct-05,Anionic active surfactants
44269,"0,043",Boonsri,2-Oct-05,"p,p-DDE"
44270,"0,02",Boonsri,2-Oct-05,gamma-Hexachlorocyclohexane
44271,"0,464",Boonsri,2-Oct-05,Endrin
44272,"1,87",Boonsri,2-Oct-05,Macrozoobenthos
44273,"1,7",Boonsri,2-Oct-05,Total coliforms
44274,19,Boonsri,2-Oct-05,Water temperature
44275,"6,24",Boonsri,2-Oct-05,Dissolved oxygen
44276,"67,75",Boonsri,2-Oct-05,Oxygen saturation
44277,"103,879,997",Boonsri,2-Oct-05,Total hardness
44278,"176,899,994",Boonsri,2-Oct-05,Bicarbonates
44279,253,Boonsri,2-Oct-05,Total dissolved salts
44280,"0,147",Boonsri,2-Oct-05,Ammonium
44281,"0,025",Boonsri,2-Oct-05,Nitrites
44282,"0,293",Boonsri,2-Oct-05,Nitrates
44283,"0,081",Boonsri,2-Oct-05,Orthophosphate-phosphorus
44284,"0,09",Boonsri,2-Oct-05,Total phosphorus
44285,"8,26",Boonsri,2-Oct-05,Silica (SiO2)
44286,22,Boonsri,2-Oct-05,Sodium
44287,2,Boonsri,2-Oct-05,Potassium
44288,"46,860,001",Boonsri,2-Oct-05,Calcium
44289,"16,49",Boonsri,2-Oct-05,Magnesium
44290,"26,969,999",Boonsri,2-Oct-05,Chlorides
44291,50,Boonsri,2-Oct-05,Sulphates
44292,"0,49",Boonsri,2-Oct-05,Iron
44293,"0,058",Boonsri,2-Oct-05,Manganese
44294,"0,034",Boonsri,2-Oct-05,Manganese
44295,10,Boonsri,2-Oct-05,Zinc
44296,"7,02",Boonsri,2-Oct-05,Copper
44297,"0,957",Boonsri,2-Oct-05,Chromium
44298,"2,409",Boonsri,2-Oct-05,Lead
44299,"34,419,998",Boonsri,2-Oct-05,Cadmium
44300,0,Boonsri,2-Oct-05,Mercury
44301,"3,184",Boonsri,2-Oct-05,Nickel
44302,"2,24",Boonsri,2-Oct-05,Biochemical Oxygen
44303,"5,68",Boonsri,2-Oct-05,Chemical Oxygen Demand (Cr)
44304,"2,91",Boonsri,2-Oct-05,Chemical Oxygen Demand (Mn)
44305,"0,063",Boonsri,2-Oct-05,Anionic active surfactants
44306,"0,071",Boonsri,2-Oct-05,Heptachlor
44307,"0,923",Boonsri,2-Oct-05,Endosulfan (alpha)
44308,"0,086",Boonsri,2-Oct-05,"p,p-DDE"
44309,"0,052",Boonsri,2-Oct-05,alpha-Hexachlorocyclohexane
44310,"0,094",Boonsri,2-Oct-05,gamma-Hexachlorocyclohexane
44311,"0,228",Boonsri,2-Oct-05,Dieldrin
44312,"0,074",Boonsri,2-Oct-05,Endrin
44313,"2,04",Boonsri,2-Oct-05,Macrozoobenthos
44314,"5,4",Boonsri,2-Oct-05,Total coliforms
44315,19,Boonsri,2-Oct-05,Water temperature
44316,"6,08",Boonsri,2-Oct-05,Dissolved oxygen
44317,"66,010,002",Boonsri,2-Oct-05,Oxygen saturation
44318,"108,639,999",Boonsri,2-Oct-05,Total hardness
44319,183,Boonsri,2-Oct-05,Bicarbonates
44320,272,Boonsri,2-Oct-05,Total dissolved salts
44321,"0,124",Boonsri,2-Oct-05,Ammonium
44322,"0,033",Boonsri,2-Oct-05,Nitrites
44323,"0,384",Boonsri,2-Oct-05,Nitrates
44324,"0,101",Boonsri,2-Oct-05,Orthophosphate-phosphorus
44325,"0,13",Boonsri,2-Oct-05,Total phosphorus
44326,"3,96",Boonsri,2-Oct-05,Silica (SiO2)
44327,24,Boonsri,2-Oct-05,Sodium
44328,3,Boonsri,2-Oct-05,Potassium
44329,"50,09",Boonsri,2-Oct-05,Calcium
44330,"16,49",Boonsri,2-Oct-05,Magnesium
44331,"26,68",Boonsri,2-Oct-05,Chlorides
44332,"60,700,001",Boonsri,2-Oct-05,Sulphates
44333,"0,215",Boonsri,2-Oct-05,Iron
44334,"0,05",Boonsri,2-Oct-05,Manganese
44335,16,Boonsri,2-Oct-05,Zinc
44336,"6,332",Boonsri,2-Oct-05,Copper
44337,"1,017",Boonsri,2-Oct-05,Chromium
44338,"1,076",Boonsri,2-Oct-05,Lead
44339,"68,389,999",Boonsri,2-Oct-05,Cadmium
44340,0,Boonsri,2-Oct-05,Mercury
44341,"3,975",Boonsri,2-Oct-05,Nickel
44342,2,Boonsri,2-Oct-05,Biochemical Oxygen
44343,"6,81",Boonsri,2-Oct-05,Chemical Oxygen Demand (Cr)
44344,"3,69",Boonsri,2-Oct-05,Chemical Oxygen Demand (Mn)
44345,"0,053",Boonsri,2-Oct-05,Anionic active surfactants
44346,0,Boonsri,2-Oct-05,"p,p-DDT"
44347,"0,053",Boonsri,2-Oct-05,"p,p-DDD"
44348,"1,96",Boonsri,2-Oct-05,Macrozoobenthos
44349,"5,4",Boonsri,2-Oct-05,Total coliforms
44350,12,Chai,10-Oct-05,Water temperature
44351,"6,6",Chai,10-Oct-05,Dissolved oxygen
44352,"61,400,002",Chai,10-Oct-05,Oxygen saturation
44353,"112,099,999",Chai,10-Oct-05,Total hardness
44354,"192,100,006",Chai,10-Oct-05,Bicarbonates
44355,288,Chai,10-Oct-05,Total dissolved salts
44356,"0,355",Chai,10-Oct-05,Ammonium
44357,"0,03",Chai,10-Oct-05,Nitrites
44358,"1,58",Chai,10-Oct-05,Nitrates
44359,"2,35",Chai,10-Oct-05,Total nitrogen
44360,"0,053",Chai,10-Oct-05,Orthophosphate-phosphorus
44361,"0,185",Chai,10-Oct-05,Total phosphorus
44362,"6,09",Chai,10-Oct-05,Silica (SiO2)
44363,"50,599,998",Chai,10-Oct-05,Calcium
44364,"17,700,001",Chai,10-Oct-05,Magnesium
44365,"56,200,001",Chai,10-Oct-05,Chlorides
44366,25,Chai,10-Oct-05,Sulphates
44367,"0,54",Chai,10-Oct-05,Iron
44368,"0,073",Chai,10-Oct-05,Manganese
44369,10,Chai,10-Oct-05,Zinc
44370,"18,059,999",Chai,10-Oct-05,Copper
44371,"1,552",Chai,10-Oct-05,Chromium
44372,"15,18",Chai,10-Oct-05,Lead
44373,"0,405",Chai,10-Oct-05,Cadmium
44374,0,Chai,10-Oct-05,Mercury
44375,"6,797",Chai,10-Oct-05,Nickel
44376,"1,6",Chai,10-Oct-05,Biochemical Oxygen
44377,"1,8",Chai,10-Oct-05,Chemical Oxygen Demand (Mn)
44378,"0,025",Chai,10-Oct-05,Anionic active surfactants
44379,"0,014",Chai,10-Oct-05,Heptachlor
44380,"0,164",Chai,10-Oct-05,"p,p-DDD"
44381,"0,125",Chai,10-Oct-05,"p,p-DDE"
44382,"0,044",Chai,10-Oct-05,alpha-Hexachlorocyclohexane
44383,"0,184",Chai,10-Oct-05,gamma-Hexachlorocyclohexane
44384,"0,462",Chai,10-Oct-05,Endrin
44385,"2,1",Chai,10-Oct-05,Macrozoobenthos
44386,160,Chai,10-Oct-05,Total coliforms
44387,"1,2",Chai,10-Oct-05,Fecal coliforms
44388,"0,02",Chai,10-Oct-05,Fecal streptococci 
44389,12,Chai,10-Oct-05,Water temperature
44390,"6,7",Chai,10-Oct-05,Dissolved oxygen
44391,"62,900,002",Chai,10-Oct-05,Oxygen saturation
44392,"118,099,999",Chai,10-Oct-05,Total hardness
44393,"204,899,994",Chai,10-Oct-05,Bicarbonates
44394,287,Chai,10-Oct-05,Total dissolved salts
44395,"0,251",Chai,10-Oct-05,Ammonium
44396,"0,027",Chai,10-Oct-05,Nitrites
44397,"1,5",Chai,10-Oct-05,Nitrates
44398,"2,13",Chai,10-Oct-05,Total nitrogen
44399,"0,049",Chai,10-Oct-05,Orthophosphate-phosphorus
44400,"0,16",Chai,10-Oct-05,Total phosphorus
44401,"6,76",Chai,10-Oct-05,Silica (SiO2)
44402,"54,799,999",Chai,10-Oct-05,Calcium
44403,"17,9",Chai,10-Oct-05,Magnesium
44404,"56,200,001",Chai,10-Oct-05,Chlorides
44405,25,Chai,10-Oct-05,Sulphates
44406,"0,435",Chai,10-Oct-05,Iron
44407,"0,41",Chai,10-Oct-05,Manganese
44408,"0,02",Chai,10-Oct-05,Manganese
44409,62,Chai,10-Oct-05,Zinc
44410,"16,08",Chai,10-Oct-05,Copper
44411,"1,029",Chai,10-Oct-05,Chromium
44412,"9,215",Chai,10-Oct-05,Lead
44413,"0,96",Chai,10-Oct-05,Cadmium
44414,0,Chai,10-Oct-05,Mercury
44415,"3,497",Chai,10-Oct-05,Nickel
44416,"1,6",Chai,10-Oct-05,Biochemical Oxygen
44417,"1,7",Chai,10-Oct-05,Chemical Oxygen Demand (Mn)
44418,"0,025",Chai,10-Oct-05,Anionic active surfactants
44419,"0,11",Chai,10-Oct-05,Endosulfan (alpha)
44420,"0,094",Chai,10-Oct-05,Endosulfan (beta)
44421,"0,01",Chai,10-Oct-05,"p,p-DDT"
44422,"0,299",Chai,10-Oct-05,"p,p-DDD"
44423,"0,263",Chai,10-Oct-05,alpha-Hexachlorocyclohexane
44424,"0,269",Chai,10-Oct-05,beta-Hexaxchlorocyclohexane
44425,"0,275",Chai,10-Oct-05,gamma-Hexachlorocyclohexane
44426,"0,091",Chai,10-Oct-05,Aldrin
44427,"0,09",Chai,10-Oct-05,Dieldrin
44428,"0,273",Chai,10-Oct-05,Endrin
44429,"2,12",Chai,10-Oct-05,Macrozoobenthos
44430,16,Chai,10-Oct-05,Total coliforms
44431,"2,1",Chai,10-Oct-05,Fecal coliforms
44432,"0,02",Chai,10-Oct-05,Fecal streptococci 
44433,12,Chai,10-Oct-05,Water temperature
44434,"6,8",Chai,10-Oct-05,Dissolved oxygen
44435,"63,700,001",Chai,10-Oct-05,Oxygen saturation
44436,"118,099,999",Chai,10-Oct-05,Total hardness
44437,"204,899,994",Chai,10-Oct-05,Bicarbonates
44438,284,Chai,10-Oct-05,Total dissolved salts
44439,"0,128",Chai,10-Oct-05,Ammonium
44440,"0,028",Chai,10-Oct-05,Nitrites
44441,"1,52",Chai,10-Oct-05,Nitrates
44442,2,Chai,10-Oct-05,Total nitrogen
44443,"0,043",Chai,10-Oct-05,Orthophosphate-phosphorus
44444,"0,162",Chai,10-Oct-05,Total phosphorus
44445,"6,2",Chai,10-Oct-05,Silica (SiO2)
44446,"54,799,999",Chai,10-Oct-05,Calcium
44447,"17,9",Chai,10-Oct-05,Magnesium
44448,"49,200,001",Chai,10-Oct-05,Chlorides
44449,26,Chai,10-Oct-05,Sulphates
44450,"0,197",Chai,10-Oct-05,Iron
44451,"0,065",Chai,10-Oct-05,Manganese
44452,10,Chai,10-Oct-05,Zinc
44453,"6,751",Chai,10-Oct-05,Copper
44454,"0,293",Chai,10-Oct-05,Chromium
44455,"21,99",Chai,10-Oct-05,Lead
44456,"0,189",Chai,10-Oct-05,Cadmium
44457,0,Chai,10-Oct-05,Mercury
44458,"1,418",Chai,10-Oct-05,Nickel
44459,"1,6",Chai,10-Oct-05,Biochemical Oxygen
44460,"1,8",Chai,10-Oct-05,Chemical Oxygen Demand (Mn)
44461,"0,025",Chai,10-Oct-05,Anionic active surfactants
44462,"0,098",Chai,10-Oct-05,Endosulfan (alpha)
44463,"0,111",Chai,10-Oct-05,Endosulfan (beta)
44464,"0,353",Chai,10-Oct-05,"p,p-DDD"
44465,"0,036",Chai,10-Oct-05,"p,p-DDE"
44466,"0,339",Chai,10-Oct-05,alpha-Hexachlorocyclohexane
44467,"0,299",Chai,10-Oct-05,beta-Hexaxchlorocyclohexane
