,value,location,sample date,measure
63565,"0,062",Sakda,7-Jul-07,Orthophosphate-phosphorus
63566,"0,082",Sakda,7-Jul-07,Total phosphorus
63567,"6,146",Sakda,7-Jul-07,Silica (SiO2)
63568,48,Sakda,7-Jul-07,Calcium
63569,"21,7",Sakda,7-Jul-07,Magnesium
63570,21,Sakda,7-Jul-07,Chlorides
63571,"30,3",Sakda,7-Jul-07,Sulphates
63572,"0,748",Sakda,7-Jul-07,Iron
63573,"0,085",Sakda,7-Jul-07,Manganese
63574,"0,02",Sakda,7-Jul-07,Manganese
63575,36,Sakda,7-Jul-07,Zinc
63576,"22,21",Sakda,7-Jul-07,Copper
63577,"1,914",Sakda,7-Jul-07,Chromium
63578,"0,212",Sakda,7-Jul-07,Lead
63579,"0,061",Sakda,7-Jul-07,Cadmium
63580,"0,025",Sakda,7-Jul-07,Mercury
63581,"9,162",Sakda,7-Jul-07,Nickel
63582,"1,4",Sakda,7-Jul-07,Biochemical Oxygen
63583,"32,6",Sakda,7-Jul-07,Chemical Oxygen Demand (Cr)
63584,"2,46",Sakda,7-Jul-07,Chemical Oxygen Demand (Mn)
63585,"2,941",Sakda,7-Jul-07,Petroleum hydrocarbons
63586,"0,076",Sakda,7-Jul-07,Atrazine
63587,"0,06",Sakda,7-Jul-07,Simazine
63588,"0,095",Sakda,7-Jul-07,Alachlor
63589,"0,007",Sakda,7-Jul-07,Metolachlor
63590,"0,005",Sakda,7-Jul-07,Heptachloroepoxide
63591,"0,005",Sakda,7-Jul-07,Heptachlor
63592,"0,005",Sakda,7-Jul-07,Endosulfan (alpha)
63593,"0,032",Sakda,7-Jul-07,Endosulfan (beta)
63594,"0,036",Sakda,7-Jul-07,"p,p-DDT"
63595,"0,014",Sakda,7-Jul-07,"p,p-DDD"
63596,"0,005",Sakda,7-Jul-07,"p,p-DDE"
63597,"0,005",Sakda,7-Jul-07,alpha-Hexachlorocyclohexane
63598,"0,005",Sakda,7-Jul-07,beta-Hexaxchlorocyclohexane
63599,"0,007",Sakda,7-Jul-07,gamma-Hexachlorocyclohexane
63600,"0,016",Sakda,7-Jul-07,Aldrin
63601,"0,005",Sakda,7-Jul-07,Dieldrin
63602,"0,005",Sakda,7-Jul-07,Endrin
63603,"2,03",Sakda,7-Jul-07,Macrozoobenthos
63604,"0,17",Sakda,7-Jul-07,Total coliforms
63605,"0,17",Sakda,7-Jul-07,Fecal coliforms
63606,"0,017",Sakda,7-Jul-07,Fecal streptococci 
63607,24,Sakda,7-Jul-07,Water temperature
63608,"7,5",Sakda,7-Jul-07,Dissolved oxygen
63609,"96,6",Sakda,7-Jul-07,Oxygen saturation
63610,"125,4",Sakda,7-Jul-07,Total hardness
63611,"169,7",Sakda,7-Jul-07,Bicarbonates
63612,204,Sakda,7-Jul-07,Total dissolved salts
63613,"0,201",Sakda,7-Jul-07,Ammonium
63614,"0,0317",Sakda,7-Jul-07,Nitrites
63615,"0,427",Sakda,7-Jul-07,Nitrates
63616,"0,792",Sakda,7-Jul-07,Total nitrogen
63617,"0,072",Sakda,7-Jul-07,Orthophosphate-phosphorus
63618,"0,076",Sakda,7-Jul-07,Total phosphorus
63619,"5,643",Sakda,7-Jul-07,Silica (SiO2)
63620,"52,1",Sakda,7-Jul-07,Calcium
63621,"21,7",Sakda,7-Jul-07,Magnesium
63622,"28,1",Sakda,7-Jul-07,Chlorides
63623,"30,8",Sakda,7-Jul-07,Sulphates
63624,"0,369",Sakda,7-Jul-07,Iron
63625,"0,048",Sakda,7-Jul-07,Manganese
63626,34,Sakda,7-Jul-07,Zinc
63627,"18,86",Sakda,7-Jul-07,Copper
63628,"1,354",Sakda,7-Jul-07,Chromium
63629,"1,815",Sakda,7-Jul-07,Lead
63630,"0,118",Sakda,7-Jul-07,Cadmium
63631,"0,025",Sakda,7-Jul-07,Mercury
63632,"7,15",Sakda,7-Jul-07,Nickel
63633,"1,3",Sakda,7-Jul-07,Biochemical Oxygen
63634,"33,6",Sakda,7-Jul-07,Chemical Oxygen Demand (Cr)
63635,"2,46",Sakda,7-Jul-07,Chemical Oxygen Demand (Mn)
63636,0,Sakda,7-Jul-07,Petroleum hydrocarbons
63637,"0,066",Sakda,7-Jul-07,Atrazine
63638,"0,06",Sakda,7-Jul-07,Simazine
63639,"0,115",Sakda,7-Jul-07,Alachlor
63640,"0,01",Sakda,7-Jul-07,Metolachlor
63641,"0,005",Sakda,7-Jul-07,Heptachloroepoxide
63642,"0,005",Sakda,7-Jul-07,Heptachlor
63643,"0,005",Sakda,7-Jul-07,Endosulfan (alpha)
63644,"0,031",Sakda,7-Jul-07,Endosulfan (beta)
63645,"0,052",Sakda,7-Jul-07,"p,p-DDT"
63646,"0,036",Sakda,7-Jul-07,"p,p-DDD"
63647,"0,006",Sakda,7-Jul-07,"p,p-DDE"
63648,"0,005",Sakda,7-Jul-07,alpha-Hexachlorocyclohexane
63649,"0,005",Sakda,7-Jul-07,beta-Hexaxchlorocyclohexane
63650,"0,008",Sakda,7-Jul-07,gamma-Hexachlorocyclohexane
63651,"0,016",Sakda,7-Jul-07,Aldrin
63652,"0,005",Sakda,7-Jul-07,Dieldrin
63653,"0,005",Sakda,7-Jul-07,Endrin
63654,"2,12",Sakda,7-Jul-07,Macrozoobenthos
63655,"0,22",Sakda,7-Jul-07,Total coliforms
63656,"0,11",Sakda,7-Jul-07,Fecal coliforms
63657,"0,013",Sakda,7-Jul-07,Fecal streptococci 
63658,22,Boonsri,19-Jul-07,Water temperature
63659,"6,15",Boonsri,19-Jul-07,Dissolved oxygen
63660,"70,2",Boonsri,19-Jul-07,Oxygen saturation
63661,"98,56",Boonsri,19-Jul-07,Total hardness
63662,"170,8",Boonsri,19-Jul-07,Bicarbonates
63663,228,Boonsri,19-Jul-07,Total dissolved salts
63664,"0,466",Boonsri,19-Jul-07,Ammonium
63665,"0,028",Boonsri,19-Jul-07,Nitrites
63666,"1,198",Boonsri,19-Jul-07,Nitrates
63667,"0,13",Boonsri,19-Jul-07,Orthophosphate-phosphorus
63668,"0,14",Boonsri,19-Jul-07,Total phosphorus
63669,"3,04",Boonsri,19-Jul-07,Silica (SiO2)
63670,16,Boonsri,19-Jul-07,Sodium
63671,1,Boonsri,19-Jul-07,Potassium
63672,"44,88",Boonsri,19-Jul-07,Calcium
63673,"15,52",Boonsri,19-Jul-07,Magnesium
63674,"20,96",Boonsri,19-Jul-07,Chlorides
63675,38,Boonsri,19-Jul-07,Sulphates
63676,"0,446",Boonsri,19-Jul-07,Iron
63677,"0,09",Boonsri,19-Jul-07,Manganese
63678,"0,02",Boonsri,19-Jul-07,Manganese
63679,41,Boonsri,19-Jul-07,Zinc
63680,"19,52",Boonsri,19-Jul-07,Copper
63681,"1,925",Boonsri,19-Jul-07,Chromium
63682,"0,169",Boonsri,19-Jul-07,Lead
63683,"0,088",Boonsri,19-Jul-07,Cadmium
63684,"0,025",Boonsri,19-Jul-07,Mercury
63685,"6,587",Boonsri,19-Jul-07,Nickel
63686,"1,96",Boonsri,19-Jul-07,Biochemical Oxygen
63687,"7,16",Boonsri,19-Jul-07,Chemical Oxygen Demand (Cr)
63688,"2,13",Boonsri,19-Jul-07,Chemical Oxygen Demand (Mn)
63689,"0,025",Boonsri,19-Jul-07,Anionic active surfactants
63690,"0,06",Boonsri,19-Jul-07,Atrazine
63691,"0,055",Boonsri,19-Jul-07,Alachlor
63692,"0,005",Boonsri,19-Jul-07,Metolachlor
63693,"0,005",Boonsri,19-Jul-07,Heptachloroepoxide
63694,"0,005",Boonsri,19-Jul-07,Heptachlor
63695,"0,024",Boonsri,19-Jul-07,Endosulfan (alpha)
63696,"0,078",Boonsri,19-Jul-07,Endosulfan (beta)
63697,"0,027",Boonsri,19-Jul-07,"p,p-DDT"
63698,"0,036",Boonsri,19-Jul-07,"p,p-DDD"
63699,"0,011",Boonsri,19-Jul-07,"p,p-DDE"
63700,"0,005",Boonsri,19-Jul-07,alpha-Hexachlorocyclohexane
63701,"0,005",Boonsri,19-Jul-07,beta-Hexaxchlorocyclohexane
63702,"0,017",Boonsri,19-Jul-07,gamma-Hexachlorocyclohexane
63703,"0,005",Boonsri,19-Jul-07,Aldrin
63704,"0,005",Boonsri,19-Jul-07,Dieldrin
63705,"0,005",Boonsri,19-Jul-07,Endrin
63706,22,Boonsri,19-Jul-07,Water temperature
63707,"6,23",Boonsri,19-Jul-07,Dissolved oxygen
63708,"71,2",Boonsri,19-Jul-07,Oxygen saturation
63709,"96,32",Boonsri,19-Jul-07,Total hardness
63710,"176,9",Boonsri,19-Jul-07,Bicarbonates
63711,231,Boonsri,19-Jul-07,Total dissolved salts
63712,"0,202",Boonsri,19-Jul-07,Ammonium
63713,"0,02",Boonsri,19-Jul-07,Nitrites
63714,"1,446",Boonsri,19-Jul-07,Nitrates
63715,"0,1",Boonsri,19-Jul-07,Orthophosphate-phosphorus
63716,"0,12",Boonsri,19-Jul-07,Total phosphorus
63717,"2,27",Boonsri,19-Jul-07,Silica (SiO2)
63718,14,Boonsri,19-Jul-07,Sodium
63719,1,Boonsri,19-Jul-07,Potassium
63720,"46,49",Boonsri,19-Jul-07,Calcium
63721,"13,58",Boonsri,19-Jul-07,Magnesium
63722,"18,1",Boonsri,19-Jul-07,Chlorides
63723,42,Boonsri,19-Jul-07,Sulphates
63724,"0,635",Boonsri,19-Jul-07,Iron
63725,"0,132",Boonsri,19-Jul-07,Manganese
63726,"0,02",Boonsri,19-Jul-07,Manganese
63727,111,Boonsri,19-Jul-07,Zinc
63728,"16,53",Boonsri,19-Jul-07,Copper
63729,"3,134",Boonsri,19-Jul-07,Chromium
63730,"1,13",Boonsri,19-Jul-07,Lead
63731,"0,319",Boonsri,19-Jul-07,Cadmium
63732,"0,025",Boonsri,19-Jul-07,Mercury
63733,"9,964",Boonsri,19-Jul-07,Nickel
63734,"1,8",Boonsri,19-Jul-07,Biochemical Oxygen
63735,"6,83",Boonsri,19-Jul-07,Chemical Oxygen Demand (Cr)
63736,"1,96",Boonsri,19-Jul-07,Chemical Oxygen Demand (Mn)
63737,"0,025",Boonsri,19-Jul-07,Anionic active surfactants
63738,"0,06",Boonsri,19-Jul-07,Atrazine
63739,"0,008",Boonsri,19-Jul-07,Alachlor
63740,"0,005",Boonsri,19-Jul-07,Metolachlor
63741,"0,005",Boonsri,19-Jul-07,Heptachloroepoxide
63742,"0,005",Boonsri,19-Jul-07,Heptachlor
63743,"0,013",Boonsri,19-Jul-07,Endosulfan (alpha)
63744,"0,059",Boonsri,19-Jul-07,Endosulfan (beta)
63745,"0,021",Boonsri,19-Jul-07,"p,p-DDT"
63746,"0,037",Boonsri,19-Jul-07,"p,p-DDD"
63747,"0,012",Boonsri,19-Jul-07,"p,p-DDE"
63748,"0,005",Boonsri,19-Jul-07,alpha-Hexachlorocyclohexane
63749,"0,006",Boonsri,19-Jul-07,beta-Hexaxchlorocyclohexane
63750,"0,014",Boonsri,19-Jul-07,gamma-Hexachlorocyclohexane
63751,"0,006",Boonsri,19-Jul-07,Aldrin
63752,"0,005",Boonsri,19-Jul-07,Dieldrin
63753,"0,005",Boonsri,19-Jul-07,Endrin
63754,22,Boonsri,19-Jul-07,Water temperature
63755,"5,98",Boonsri,19-Jul-07,Dissolved oxygen
63756,"68,3",Boonsri,19-Jul-07,Oxygen saturation
63757,"94,08",Boonsri,19-Jul-07,Total hardness
63758,183,Boonsri,19-Jul-07,Bicarbonates
63759,209,Boonsri,19-Jul-07,Total dissolved salts
63760,"0,372",Boonsri,19-Jul-07,Ammonium
63761,"0,021",Boonsri,19-Jul-07,Nitrites
63762,"1,401",Boonsri,19-Jul-07,Nitrates
63763,"0,16",Boonsri,19-Jul-07,Orthophosphate-phosphorus
63764,"0,19",Boonsri,19-Jul-07,Total phosphorus
63765,"3,34",Boonsri,19-Jul-07,Silica (SiO2)
63766,13,Boonsri,19-Jul-07,Sodium
63767,1,Boonsri,19-Jul-07,Potassium
63768,"49,69",Boonsri,19-Jul-07,Calcium
63769,"10,67",Boonsri,19-Jul-07,Magnesium
63770,"16,67",Boonsri,19-Jul-07,Chlorides
63771,19,Boonsri,19-Jul-07,Sulphates
63772,"0,711",Boonsri,19-Jul-07,Iron
63773,"0,062",Boonsri,19-Jul-07,Manganese
63774,"0,02",Boonsri,19-Jul-07,Manganese
63775,80,Boonsri,19-Jul-07,Zinc
63776,"11,85",Boonsri,19-Jul-07,Copper
63777,"6,246",Boonsri,19-Jul-07,Chromium
63778,"0,284",Boonsri,19-Jul-07,Lead
63779,"0,223",Boonsri,19-Jul-07,Cadmium
63780,"0,025",Boonsri,19-Jul-07,Mercury
63781,"5,14",Boonsri,19-Jul-07,Nickel
63782,"2,04",Boonsri,19-Jul-07,Biochemical Oxygen
63783,"8,78",Boonsri,19-Jul-07,Chemical Oxygen Demand (Cr)
63784,"2,66",Boonsri,19-Jul-07,Chemical Oxygen Demand (Mn)
63785,"0,03",Boonsri,19-Jul-07,Anionic active surfactants
63786,"0,06",Boonsri,19-Jul-07,Atrazine
63787,"0,064",Boonsri,19-Jul-07,Alachlor
63788,"0,005",Boonsri,19-Jul-07,Metolachlor
63789,"0,005",Boonsri,19-Jul-07,Heptachloroepoxide
63790,"0,005",Boonsri,19-Jul-07,Heptachlor
63791,"0,005",Boonsri,19-Jul-07,Endosulfan (alpha)
63792,"0,014",Boonsri,19-Jul-07,Endosulfan (beta)
63793,"0,01",Boonsri,19-Jul-07,"p,p-DDT"
63794,"0,027",Boonsri,19-Jul-07,"p,p-DDD"
63795,"0,01",Boonsri,19-Jul-07,"p,p-DDE"
63796,"0,005",Boonsri,19-Jul-07,alpha-Hexachlorocyclohexane
63797,"0,01",Boonsri,19-Jul-07,beta-Hexaxchlorocyclohexane
63798,"0,025",Boonsri,19-Jul-07,gamma-Hexachlorocyclohexane
63799,"0,005",Boonsri,19-Jul-07,Aldrin
63800,"0,005",Boonsri,19-Jul-07,Dieldrin
63801,"0,005",Boonsri,19-Jul-07,Endrin
63802,28,Chai,19-Jul-07,Water temperature
63803,"7,1",Chai,19-Jul-07,Dissolved oxygen
63804,"91,9",Chai,19-Jul-07,Oxygen saturation
63805,235,Chai,19-Jul-07,Total dissolved salts
63806,"0,478",Chai,19-Jul-07,Ammonium
63807,"0,037",Chai,19-Jul-07,Nitrites
63808,"0,696",Chai,19-Jul-07,Nitrates
63809,"1,45",Chai,19-Jul-07,Total nitrogen
63810,"0,017",Chai,19-Jul-07,Orthophosphate-phosphorus
63811,"0,163",Chai,19-Jul-07,Total phosphorus
63812,"5,157",Chai,19-Jul-07,Silica (SiO2)
63813,"28,12",Chai,19-Jul-07,Chlorides
63814,"1,454",Chai,19-Jul-07,Iron
63815,"0,124",Chai,19-Jul-07,Manganese
63816,50,Chai,19-Jul-07,Zinc
63817,"19,86",Chai,19-Jul-07,Copper
63818,"15,68",Chai,19-Jul-07,Chromium
63819,"0,69",Chai,19-Jul-07,Lead
63820,"4,249",Chai,19-Jul-07,Cadmium
63821,"0,063",Chai,19-Jul-07,Mercury
63822,"9,492",Chai,19-Jul-07,Nickel
63823,"0,06",Chai,19-Jul-07,Atrazine
63824,"0,06",Chai,19-Jul-07,Simazine
63825,"0,095",Chai,19-Jul-07,Alachlor
63826,"0,027",Chai,19-Jul-07,Metolachlor
63827,"0,005",Chai,19-Jul-07,Heptachloroepoxide
63828,"0,005",Chai,19-Jul-07,Heptachlor
63829,"0,005",Chai,19-Jul-07,Endosulfan (alpha)
63830,"0,035",Chai,19-Jul-07,Endosulfan (beta)
63831,"0,02",Chai,19-Jul-07,"p,p-DDT"
63832,"0,005",Chai,19-Jul-07,"p,p-DDD"
63833,"0,007",Chai,19-Jul-07,"p,p-DDE"
63834,"0,005",Chai,19-Jul-07,alpha-Hexachlorocyclohexane
63835,"0,008",Chai,19-Jul-07,beta-Hexaxchlorocyclohexane
63836,"0,018",Chai,19-Jul-07,gamma-Hexachlorocyclohexane
63837,"0,019",Chai,19-Jul-07,Aldrin
63838,"0,005",Chai,19-Jul-07,Dieldrin
63839,"0,005",Chai,19-Jul-07,Endrin
63840,28,Chai,19-Jul-07,Water temperature
63841,"7,5",Chai,19-Jul-07,Dissolved oxygen
63842,"97,15",Chai,19-Jul-07,Oxygen saturation
63843,234,Chai,19-Jul-07,Total dissolved salts
63844,"0,545",Chai,19-Jul-07,Ammonium
63845,"0,03",Chai,19-Jul-07,Nitrites
63846,"0,947",Chai,19-Jul-07,Nitrates
63847,"1,82",Chai,19-Jul-07,Total nitrogen
63848,"0,005",Chai,19-Jul-07,Orthophosphate-phosphorus
63849,"0,092",Chai,19-Jul-07,Total phosphorus
63850,"6,026",Chai,19-Jul-07,Silica (SiO2)
63851,"35,15",Chai,19-Jul-07,Chlorides
63852,"2,222",Chai,19-Jul-07,Iron
63853,"0,189",Chai,19-Jul-07,Manganese
63854,"0,02",Chai,19-Jul-07,Manganese
63855,94,Chai,19-Jul-07,Zinc
63856,"18,5",Chai,19-Jul-07,Copper
63857,"5,033",Chai,19-Jul-07,Chromium
63858,"0,885",Chai,19-Jul-07,Lead
63859,"4,191",Chai,19-Jul-07,Cadmium
63860,"0,025",Chai,19-Jul-07,Mercury
63861,"10,72",Chai,19-Jul-07,Nickel
63862,"0,06",Chai,19-Jul-07,Atrazine
63863,"0,06",Chai,19-Jul-07,Simazine
63864,"0,021",Chai,19-Jul-07,Alachlor
63865,"0,007",Chai,19-Jul-07,Metolachlor
63866,"0,005",Chai,19-Jul-07,Heptachloroepoxide
63867,"0,005",Chai,19-Jul-07,Heptachlor
63868,"0,005",Chai,19-Jul-07,Endosulfan (alpha)
63869,"0,034",Chai,19-Jul-07,Endosulfan (beta)
63870,"0,017",Chai,19-Jul-07,"p,p-DDT"
63871,"0,005",Chai,19-Jul-07,"p,p-DDD"
63872,"0,005",Chai,19-Jul-07,"p,p-DDE"
63873,"0,005",Chai,19-Jul-07,alpha-Hexachlorocyclohexane
63874,"0,005",Chai,19-Jul-07,beta-Hexaxchlorocyclohexane
63875,"0,007",Chai,19-Jul-07,gamma-Hexachlorocyclohexane
63876,"0,017",Chai,19-Jul-07,Aldrin
63877,"0,005",Chai,19-Jul-07,Dieldrin
63878,"0,005",Chai,19-Jul-07,Endrin
63879,28,Chai,19-Jul-07,Water temperature
63880,"7,3",Chai,19-Jul-07,Dissolved oxygen
63881,"94,5",Chai,19-Jul-07,Oxygen saturation
63882,233,Chai,19-Jul-07,Total dissolved salts
63883,"0,44",Chai,19-Jul-07,Ammonium
63884,"0,019",Chai,19-Jul-07,Nitrites
63885,"1,27",Chai,19-Jul-07,Nitrates
63886,"2,27",Chai,19-Jul-07,Total nitrogen
63887,"0,005",Chai,19-Jul-07,Orthophosphate-phosphorus
63888,"0,142",Chai,19-Jul-07,Total phosphorus
63889,"6,255",Chai,19-Jul-07,Silica (SiO2)
63890,"35,15",Chai,19-Jul-07,Chlorides
63891,"1,191",Chai,19-Jul-07,Iron
63892,"0,109",Chai,19-Jul-07,Manganese
63893,76,Chai,19-Jul-07,Zinc
63894,"19,55",Chai,19-Jul-07,Copper
63895,"3,201",Chai,19-Jul-07,Chromium
63896,"0,05",Chai,19-Jul-07,Lead
63897,"5,205",Chai,19-Jul-07,Cadmium
63898,"0,025",Chai,19-Jul-07,Mercury
63899,"9,047",Chai,19-Jul-07,Nickel
63900,"0,06",Chai,19-Jul-07,Atrazine
63901,"0,06",Chai,19-Jul-07,Simazine
63902,"0,021",Chai,19-Jul-07,Alachlor
63903,"0,007",Chai,19-Jul-07,Metolachlor
63904,"0,005",Chai,19-Jul-07,Heptachloroepoxide
63905,"0,005",Chai,19-Jul-07,Heptachlor
63906,"0,005",Chai,19-Jul-07,Endosulfan (alpha)
63907,"0,025",Chai,19-Jul-07,Endosulfan (beta)
63908,"0,02",Chai,19-Jul-07,"p,p-DDT"
63909,"0,007",Chai,19-Jul-07,"p,p-DDD"
63910,"0,005",Chai,19-Jul-07,"p,p-DDE"
63911,"0,005",Chai,19-Jul-07,alpha-Hexachlorocyclohexane
63912,"0,005",Chai,19-Jul-07,beta-Hexaxchlorocyclohexane
63913,"0,006",Chai,19-Jul-07,gamma-Hexachlorocyclohexane
63914,"0,02",Chai,19-Jul-07,Aldrin
63915,"0,005",Chai,19-Jul-07,Dieldrin
63916,"0,005",Chai,19-Jul-07,Endrin
63917,"26,9",Kohsoom,21-Jul-07,Water temperature
63918,"7,54",Kohsoom,21-Jul-07,Dissolved oxygen
63919,"95,9",Kohsoom,21-Jul-07,Oxygen saturation
63920,"118,7",Kohsoom,21-Jul-07,Total hardness
63921,"207,4",Kohsoom,21-Jul-07,Bicarbonates
63922,369,Kohsoom,21-Jul-07,Total dissolved salts
63923,"0,88",Kohsoom,21-Jul-07,Ammonium
63924,"0,033",Kohsoom,21-Jul-07,Nitrites
63925,"2,02",Kohsoom,21-Jul-07,Nitrates
63926,"0,09",Kohsoom,21-Jul-07,Orthophosphate-phosphorus
63927,"0,21",Kohsoom,21-Jul-07,Total phosphorus
63928,"9,148",Kohsoom,21-Jul-07,Silica (SiO2)
63929,"27,6",Kohsoom,21-Jul-07,Sodium
63930,"3,8",Kohsoom,21-Jul-07,Potassium
63931,"73,6",Kohsoom,21-Jul-07,Calcium
63932,"19,2",Kohsoom,21-Jul-07,Magnesium
63933,"46,1",Kohsoom,21-Jul-07,Chlorides
63934,"92,6",Kohsoom,21-Jul-07,Sulphates
63935,"1,735",Kohsoom,21-Jul-07,Iron
63936,"0,249",Kohsoom,21-Jul-07,Manganese
63937,"0,02",Kohsoom,21-Jul-07,Manganese
63938,56,Kohsoom,21-Jul-07,Zinc
63939,"4,104",Kohsoom,21-Jul-07,Copper
63940,"17,16",Kohsoom,21-Jul-07,Chromium
63941,"1,758",Kohsoom,21-Jul-07,Lead
63942,"0,669",Kohsoom,21-Jul-07,Cadmium
63943,"8,585",Kohsoom,21-Jul-07,Nickel
63944,"4,7",Kohsoom,21-Jul-07,Biochemical Oxygen
63945,"13,9",Kohsoom,21-Jul-07,Chemical Oxygen Demand (Cr)
63946,"6,4",Kohsoom,21-Jul-07,Chemical Oxygen Demand (Mn)
63947,"0,06",Kohsoom,21-Jul-07,Atrazine
63948,"0,06",Kohsoom,21-Jul-07,Simazine
63949,"0,035",Kohsoom,21-Jul-07,Alachlor
63950,"0,005",Kohsoom,21-Jul-07,Metolachlor
63951,"0,005",Kohsoom,21-Jul-07,Heptachloroepoxide
63952,"0,005",Kohsoom,21-Jul-07,Heptachlor
63953,"0,015",Kohsoom,21-Jul-07,Endosulfan (alpha)
63954,"0,043",Kohsoom,21-Jul-07,Endosulfan (beta)
63955,"0,024",Kohsoom,21-Jul-07,"p,p-DDT"
63956,"0,033",Kohsoom,21-Jul-07,"p,p-DDD"
63957,"0,008",Kohsoom,21-Jul-07,"p,p-DDE"
63958,"0,005",Kohsoom,21-Jul-07,alpha-Hexachlorocyclohexane
63959,"0,005",Kohsoom,21-Jul-07,beta-Hexaxchlorocyclohexane
63960,"0,006",Kohsoom,21-Jul-07,gamma-Hexachlorocyclohexane
63961,"0,009",Kohsoom,21-Jul-07,Aldrin
63962,"0,005",Kohsoom,21-Jul-07,Dieldrin
63963,"0,005",Kohsoom,21-Jul-07,Endrin
63964,16,Kohsoom,21-Jul-07,Total coliforms
63965,"2,8",Kohsoom,21-Jul-07,Fecal coliforms
63966,"0,023",Kohsoom,21-Jul-07,Fecal streptococci 
63967,26,Somchair,22-Jul-07,Water temperature
63968,"6,5",Somchair,22-Jul-07,Dissolved oxygen
63969,81,Somchair,22-Jul-07,Oxygen saturation
63970,112,Somchair,22-Jul-07,Total hardness
63971,"163,5",Somchair,22-Jul-07,Bicarbonates
63972,322,Somchair,22-Jul-07,Total dissolved salts
63973,"0,715",Somchair,22-Jul-07,Ammonium
63974,"0,077",Somchair,22-Jul-07,Nitrites
63975,"0,977",Somchair,22-Jul-07,Nitrates
63976,"2,12",Somchair,22-Jul-07,Total nitrogen
63977,"0,005",Somchair,22-Jul-07,Orthophosphate-phosphorus
63978,"0,2509",Somchair,22-Jul-07,Total phosphorus
63979,"6,76",Somchair,22-Jul-07,Silica (SiO2)
63980,40,Somchair,22-Jul-07,Calcium
63981,"24,4",Somchair,22-Jul-07,Magnesium
63982,"42,17",Somchair,22-Jul-07,Chlorides
63983,"52,47",Somchair,22-Jul-07,Sulphates
63984,"3,203",Somchair,22-Jul-07,Iron
63985,"0,422",Somchair,22-Jul-07,Manganese
63986,"0,02",Somchair,22-Jul-07,Manganese
63987,62,Somchair,22-Jul-07,Zinc
63988,"13,91",Somchair,22-Jul-07,Copper
63989,"18,87",Somchair,22-Jul-07,Chromium
63990,"4,871",Somchair,22-Jul-07,Lead
63991,"2,423",Somchair,22-Jul-07,Cadmium
63992,"0,025",Somchair,22-Jul-07,Mercury
63993,"8,75",Somchair,22-Jul-07,Nickel
63994,"3,1",Somchair,22-Jul-07,Biochemical Oxygen
63995,"50,5",Somchair,22-Jul-07,Chemical Oxygen Demand (Cr)
63996,"5,8",Somchair,22-Jul-07,Chemical Oxygen Demand (Mn)
63997,"11,764",Somchair,22-Jul-07,Petroleum hydrocarbons
63998,26,Busarakhan,22-Jul-07,Water temperature
63999,"7,2",Busarakhan,22-Jul-07,Dissolved oxygen
64000,"89,7",Busarakhan,22-Jul-07,Oxygen saturation
64001,"145,9",Busarakhan,22-Jul-07,Total hardness
64002,"201,2",Busarakhan,22-Jul-07,Bicarbonates
64003,373,Busarakhan,22-Jul-07,Total dissolved salts
64004,"0,684",Busarakhan,22-Jul-07,Ammonium
64005,"0,025",Busarakhan,22-Jul-07,Nitrites
64006,"0,179",Busarakhan,22-Jul-07,Nitrates
64007,"1,06",Busarakhan,22-Jul-07,Total nitrogen
