,value,location,sample date,measure
24590,"3,09",Kohsoom,26-Jan-03,Chromium
24591,"6,06",Kohsoom,26-Jan-03,Lead
24592,"0,75",Kohsoom,26-Jan-03,Cadmium
24593,"4,61",Kohsoom,26-Jan-03,Nickel
24594,5,Kohsoom,26-Jan-03,Biochemical Oxygen
24595,"13,5",Kohsoom,26-Jan-03,Chemical Oxygen Demand (Cr)
24596,"7,5",Kohsoom,26-Jan-03,Chemical Oxygen Demand (Mn)
24597,0,Kohsoom,26-Jan-03,Atrazine
24598,"0,001",Kohsoom,26-Jan-03,gamma-Hexachlorocyclohexane
24599,"2,23",Kohsoom,26-Jan-03,Macrozoobenthos
24600,32,Kohsoom,26-Jan-03,Total coliforms
24601,"0,39",Kohsoom,26-Jan-03,Fecal coliforms
24602,"0,14",Kohsoom,26-Jan-03,Fecal streptococci 
24603,6,Chai,29-Jan-03,Water temperature
24604,"10,7",Chai,29-Jan-03,Dissolved oxygen
24605,"146,4",Chai,29-Jan-03,Bicarbonates
24606,"0,44",Chai,29-Jan-03,Ammonium
24607,"0,035",Chai,29-Jan-03,Nitrites
24608,"2,26",Chai,29-Jan-03,Nitrates
24609,0,Chai,29-Jan-03,Orthophosphate-phosphorus
24610,"38,9",Chai,29-Jan-03,Magnesium
24611,36,Chai,29-Jan-03,Chlorides
24612,"12,2",Chai,29-Jan-03,Sulphates
24613,"0,253",Chai,29-Jan-03,Iron
24614,"0,049",Chai,29-Jan-03,Manganese
24615,9,Chai,29-Jan-03,Zinc
24616,"3,72",Chai,29-Jan-03,Copper
24617,"1,23",Chai,29-Jan-03,Chromium
24618,"5,43",Chai,29-Jan-03,Lead
24619,"4,61",Chai,29-Jan-03,Cadmium
24620,"3,51",Chai,29-Jan-03,Nickel
24621,"3,2",Chai,29-Jan-03,Biochemical Oxygen
24622,27,Chai,29-Jan-03,Chemical Oxygen Demand (Cr)
24623,"6,6",Chai,29-Jan-03,Chemical Oxygen Demand (Mn)
24624,"0,075",Chai,29-Jan-03,Anionic active surfactants
24625,0,Chai,29-Jan-03,Atrazine
24626,"2,41",Chai,29-Jan-03,Macrozoobenthos
24627,16,Chai,29-Jan-03,Total coliforms
24628,"3,1",Chai,29-Jan-03,Fecal coliforms
24629,"0,24",Chai,29-Jan-03,Fecal streptococci 
24630,7,Chai,29-Jan-03,Water temperature
24631,"11,3",Chai,29-Jan-03,Dissolved oxygen
24632,"146,4",Chai,29-Jan-03,Bicarbonates
24633,"0,46",Chai,29-Jan-03,Ammonium
24634,"0,02",Chai,29-Jan-03,Nitrites
24635,"2,01",Chai,29-Jan-03,Nitrates
24636,"0,017",Chai,29-Jan-03,Orthophosphate-phosphorus
24637,"31,6",Chai,29-Jan-03,Magnesium
24638,"28,8",Chai,29-Jan-03,Chlorides
24639,"12,6",Chai,29-Jan-03,Sulphates
24640,"0,293",Chai,29-Jan-03,Iron
24641,"0,049",Chai,29-Jan-03,Manganese
24642,20,Chai,29-Jan-03,Zinc
24643,"7,56",Chai,29-Jan-03,Copper
24644,"3,16",Chai,29-Jan-03,Chromium
24645,"4,93",Chai,29-Jan-03,Lead
24646,"1,02",Chai,29-Jan-03,Cadmium
24647,"0,63",Chai,29-Jan-03,Nickel
24648,"3,2",Chai,29-Jan-03,Biochemical Oxygen
24649,21,Chai,29-Jan-03,Chemical Oxygen Demand (Cr)
24650,"7,5",Chai,29-Jan-03,Chemical Oxygen Demand (Mn)
24651,"0,056",Chai,29-Jan-03,Anionic active surfactants
24652,0,Chai,29-Jan-03,Atrazine
24653,"2,37",Chai,29-Jan-03,Macrozoobenthos
24654,16,Chai,29-Jan-03,Total coliforms
24655,4,Chai,29-Jan-03,Fecal coliforms
24656,"2,2",Chai,29-Jan-03,Fecal streptococci 
24657,7,Chai,29-Jan-03,Water temperature
24658,"10,8",Chai,29-Jan-03,Dissolved oxygen
24659,"158,6",Chai,29-Jan-03,Bicarbonates
24660,"0,34",Chai,29-Jan-03,Ammonium
24661,"0,024",Chai,29-Jan-03,Nitrites
24662,"2,35",Chai,29-Jan-03,Nitrates
24663,"0,029",Chai,29-Jan-03,Orthophosphate-phosphorus
24664,"31,6",Chai,29-Jan-03,Magnesium
24665,"24,5",Chai,29-Jan-03,Chlorides
24666,"10,7",Chai,29-Jan-03,Sulphates
24667,"0,211",Chai,29-Jan-03,Iron
24668,"0,053",Chai,29-Jan-03,Manganese
24669,5,Chai,29-Jan-03,Zinc
24670,"7,22",Chai,29-Jan-03,Copper
24671,"1,34",Chai,29-Jan-03,Chromium
24672,"5,98",Chai,29-Jan-03,Lead
24673,"0,75",Chai,29-Jan-03,Cadmium
24674,"0,5",Chai,29-Jan-03,Nickel
24675,"2,9",Chai,29-Jan-03,Biochemical Oxygen
24676,21,Chai,29-Jan-03,Chemical Oxygen Demand (Cr)
24677,"6,3",Chai,29-Jan-03,Chemical Oxygen Demand (Mn)
24678,"0,062",Chai,29-Jan-03,Anionic active surfactants
24679,0,Chai,29-Jan-03,Atrazine
24680,"2,5",Chai,29-Jan-03,Macrozoobenthos
24681,16,Chai,29-Jan-03,Total coliforms
24682,"2,8",Chai,29-Jan-03,Fecal coliforms
24683,"1,5",Chai,29-Jan-03,Fecal streptococci 
24684,8,Chai,3-Feb-03,Water temperature
24685,"11,6",Chai,3-Feb-03,Dissolved oxygen
24686,"146,4",Chai,3-Feb-03,Bicarbonates
24687,"0,2",Chai,3-Feb-03,Ammonium
24688,"0,025",Chai,3-Feb-03,Nitrites
24689,"2,21",Chai,3-Feb-03,Nitrates
24690,"0,014",Chai,3-Feb-03,Orthophosphate-phosphorus
24691,"0,024",Chai,3-Feb-03,Total phosphorus
24692,"52,1",Chai,3-Feb-03,Calcium
24693,"19,4",Chai,3-Feb-03,Magnesium
24694,"43,2",Chai,3-Feb-03,Chlorides
24695,"15,9",Chai,3-Feb-03,Sulphates
24696,"0,648",Chai,3-Feb-03,Iron
24697,"0,036",Chai,3-Feb-03,Manganese
24698,54,Chai,3-Feb-03,Zinc
24699,"3,65",Chai,3-Feb-03,Copper
24700,"2,04",Chai,3-Feb-03,Chromium
24701,"8,43",Chai,3-Feb-03,Lead
24702,"1,51",Chai,3-Feb-03,Cadmium
24703,"2,04",Chai,3-Feb-03,Nickel
24704,19,Chai,3-Feb-03,Chemical Oxygen Demand (Cr)
24705,4,Chai,3-Feb-03,Chemical Oxygen Demand (Mn)
24706,"0,014",Chai,3-Feb-03,gamma-Hexachlorocyclohexane
24707,"2,05",Chai,3-Feb-03,Macrozoobenthos
24708,27,Chai,3-Feb-03,Total coliforms
24709,"0,2",Chai,3-Feb-03,Fecal coliforms
24710,"0,098",Chai,3-Feb-03,Fecal streptococci 
24711,7,Chai,3-Feb-03,Water temperature
24712,"11,6",Chai,3-Feb-03,Dissolved oxygen
24713,"146,4",Chai,3-Feb-03,Bicarbonates
24714,"0,04",Chai,3-Feb-03,Ammonium
24715,"0,022",Chai,3-Feb-03,Nitrites
24716,"2,38",Chai,3-Feb-03,Nitrates
24717,"0,005",Chai,3-Feb-03,Orthophosphate-phosphorus
24718,"0,023",Chai,3-Feb-03,Total phosphorus
24719,"52,1",Chai,3-Feb-03,Calcium
24720,"19,4",Chai,3-Feb-03,Magnesium
24721,36,Chai,3-Feb-03,Chlorides
24722,"17,2",Chai,3-Feb-03,Sulphates
24723,"1,282",Chai,3-Feb-03,Iron
24724,"0,027",Chai,3-Feb-03,Manganese
24725,3,Chai,3-Feb-03,Zinc
24726,"9,38",Chai,3-Feb-03,Copper
24727,"2,27",Chai,3-Feb-03,Chromium
24728,"8,12",Chai,3-Feb-03,Lead
24729,"0,187",Chai,3-Feb-03,Cadmium
24730,"2,29",Chai,3-Feb-03,Nickel
24731,8,Chai,3-Feb-03,Chemical Oxygen Demand (Cr)
24732,"2,7",Chai,3-Feb-03,Chemical Oxygen Demand (Mn)
24733,"0,023",Chai,3-Feb-03,gamma-Hexachlorocyclohexane
24734,"2,05",Chai,3-Feb-03,Macrozoobenthos
24735,54,Chai,3-Feb-03,Total coliforms
24736,"0,2",Chai,3-Feb-03,Fecal coliforms
24737,"0,02",Chai,3-Feb-03,Fecal streptococci 
24738,8,Chai,3-Feb-03,Water temperature
24739,"10,4",Chai,3-Feb-03,Dissolved oxygen
24740,"158,6",Chai,3-Feb-03,Bicarbonates
24741,"0,12",Chai,3-Feb-03,Ammonium
24742,"0,031",Chai,3-Feb-03,Nitrites
24743,"2,4",Chai,3-Feb-03,Nitrates
24744,"0,006",Chai,3-Feb-03,Orthophosphate-phosphorus
24745,"0,023",Chai,3-Feb-03,Total phosphorus
24746,"52,1",Chai,3-Feb-03,Calcium
24747,"21,8",Chai,3-Feb-03,Magnesium
24748,28,Chai,3-Feb-03,Chlorides
24749,"12,2",Chai,3-Feb-03,Sulphates
24750,"0,447",Chai,3-Feb-03,Iron
24751,"0,034",Chai,3-Feb-03,Manganese
24752,2,Chai,3-Feb-03,Zinc
24753,"16,3",Chai,3-Feb-03,Copper
24754,"4,61",Chai,3-Feb-03,Chromium
24755,"9,04",Chai,3-Feb-03,Lead
24756,"0,316",Chai,3-Feb-03,Cadmium
24757,"2,47",Chai,3-Feb-03,Nickel
24758,9,Chai,3-Feb-03,Chemical Oxygen Demand (Cr)
24759,"3,5",Chai,3-Feb-03,Chemical Oxygen Demand (Mn)
24760,"0,008",Chai,3-Feb-03,gamma-Hexachlorocyclohexane
24761,"2,03",Chai,3-Feb-03,Macrozoobenthos
24762,49,Chai,3-Feb-03,Total coliforms
24763,"0,2",Chai,3-Feb-03,Fecal coliforms
24764,"0,06",Chai,3-Feb-03,Fecal streptococci 
24765,"7,3",Boonsri,13-Feb-03,Water temperature
24766,"10,8",Boonsri,13-Feb-03,Dissolved oxygen
24767,"189,1",Boonsri,13-Feb-03,Bicarbonates
24768,"0,17",Boonsri,13-Feb-03,Ammonium
24769,"0,039",Boonsri,13-Feb-03,Nitrites
24770,"1,46",Boonsri,13-Feb-03,Nitrates
24771,"0,117",Boonsri,13-Feb-03,Orthophosphate-phosphorus
24772,"53,9",Boonsri,13-Feb-03,Calcium
24773,"13,5",Boonsri,13-Feb-03,Magnesium
24774,"25,3",Boonsri,13-Feb-03,Chlorides
24775,"39,8",Boonsri,13-Feb-03,Sulphates
24776,"1,123",Boonsri,13-Feb-03,Iron
24777,"0,071",Boonsri,13-Feb-03,Manganese
24778,3,Boonsri,13-Feb-03,Zinc
24779,"6,95",Boonsri,13-Feb-03,Copper
24780,"2,014",Boonsri,13-Feb-03,Chromium
24781,"12,73",Boonsri,13-Feb-03,Lead
24782,"9,029",Boonsri,13-Feb-03,Cadmium
24783,"2,02",Boonsri,13-Feb-03,Nickel
24784,"3,2",Boonsri,13-Feb-03,Biochemical Oxygen
24785,"11,5",Boonsri,13-Feb-03,Chemical Oxygen Demand (Cr)
24786,"6,5",Boonsri,13-Feb-03,Chemical Oxygen Demand (Mn)
24787,"0,028",Boonsri,13-Feb-03,Anionic active surfactants
24788,0,Boonsri,13-Feb-03,Atrazine
24789,"0,022",Boonsri,13-Feb-03,gamma-Hexachlorocyclohexane
24790,"0,7",Boonsri,13-Feb-03,Total coliforms
24791,"0,02",Boonsri,13-Feb-03,Fecal coliforms
24792,"0,02",Boonsri,13-Feb-03,Fecal streptococci 
24793,7,Boonsri,13-Feb-03,Water temperature
24794,"10,9",Boonsri,13-Feb-03,Dissolved oxygen
24795,"189,1",Boonsri,13-Feb-03,Bicarbonates
24796,"0,18",Boonsri,13-Feb-03,Ammonium
24797,"0,042",Boonsri,13-Feb-03,Nitrites
24798,"1,57",Boonsri,13-Feb-03,Nitrates
24799,"0,094",Boonsri,13-Feb-03,Orthophosphate-phosphorus
24800,"53,9",Boonsri,13-Feb-03,Calcium
24801,"11,6",Boonsri,13-Feb-03,Magnesium
24802,25,Boonsri,13-Feb-03,Chlorides
24803,"32,5",Boonsri,13-Feb-03,Sulphates
24804,"2,097",Boonsri,13-Feb-03,Iron
24805,"0,081",Boonsri,13-Feb-03,Manganese
24806,140,Boonsri,13-Feb-03,Zinc
24807,"7,64",Boonsri,13-Feb-03,Copper
24808,"2,081",Boonsri,13-Feb-03,Chromium
24809,"9,64",Boonsri,13-Feb-03,Lead
24810,"0,173",Boonsri,13-Feb-03,Cadmium
24811,"2,24",Boonsri,13-Feb-03,Nickel
24812,"3,3",Boonsri,13-Feb-03,Biochemical Oxygen
24813,"9,5",Boonsri,13-Feb-03,Chemical Oxygen Demand (Cr)
24814,"5,7",Boonsri,13-Feb-03,Chemical Oxygen Demand (Mn)
24815,"0,026",Boonsri,13-Feb-03,Anionic active surfactants
24816,"0,073",Boonsri,13-Feb-03,gamma-Hexachlorocyclohexane
24817,"0,17",Boonsri,13-Feb-03,Total coliforms
24818,0,Boonsri,13-Feb-03,Fecal coliforms
24819,0,Boonsri,13-Feb-03,Fecal streptococci 
24820,"7,5",Boonsri,13-Feb-03,Water temperature
24821,11,Boonsri,13-Feb-03,Dissolved oxygen
24822,"195,2",Boonsri,13-Feb-03,Bicarbonates
24823,"0,11",Boonsri,13-Feb-03,Ammonium
24824,"0,036",Boonsri,13-Feb-03,Nitrites
24825,"1,12",Boonsri,13-Feb-03,Nitrates
24826,"0,075",Boonsri,13-Feb-03,Orthophosphate-phosphorus
24827,"55,5",Boonsri,13-Feb-03,Calcium
24828,"12,6",Boonsri,13-Feb-03,Magnesium
24829,22,Boonsri,13-Feb-03,Chlorides
24830,"35,9",Boonsri,13-Feb-03,Sulphates
24831,"0,636",Boonsri,13-Feb-03,Iron
24832,"0,037",Boonsri,13-Feb-03,Manganese
24833,3,Boonsri,13-Feb-03,Zinc
24834,"9,02",Boonsri,13-Feb-03,Copper
24835,"1,32",Boonsri,13-Feb-03,Chromium
24836,"19,21",Boonsri,13-Feb-03,Lead
24837,"2,85",Boonsri,13-Feb-03,Cadmium
24838,"1,71",Boonsri,13-Feb-03,Nickel
24839,"3,4",Boonsri,13-Feb-03,Biochemical Oxygen
24840,"11,4",Boonsri,13-Feb-03,Chemical Oxygen Demand (Cr)
24841,"6,9",Boonsri,13-Feb-03,Chemical Oxygen Demand (Mn)
24842,"0,025",Boonsri,13-Feb-03,Anionic active surfactants
24843,"0,03",Boonsri,13-Feb-03,gamma-Hexachlorocyclohexane
24844,"0,21",Boonsri,13-Feb-03,Total coliforms
24845,"0,045",Boonsri,13-Feb-03,Fecal coliforms
24846,0,Boonsri,13-Feb-03,Fecal streptococci 
24847,5,Kannika,21-Feb-03,Water temperature
24848,"11,2",Kannika,21-Feb-03,Dissolved oxygen
24849,"158,8",Kannika,21-Feb-03,Bicarbonates
24850,"0,49",Kannika,21-Feb-03,Ammonium
24851,0,Kannika,21-Feb-03,Nitrites
24852,"2,14",Kannika,21-Feb-03,Nitrates
24853,0,Kannika,21-Feb-03,Orthophosphate-phosphorus
24854,"0,013",Kannika,21-Feb-03,Total phosphorus
24855,52,Kannika,21-Feb-03,Calcium
24856,"19,4",Kannika,21-Feb-03,Magnesium
24857,"21,6",Kannika,21-Feb-03,Chlorides
24858,17,Kannika,21-Feb-03,Sulphates
24859,"0,992",Kannika,21-Feb-03,Iron
24860,"0,042",Kannika,21-Feb-03,Manganese
24861,2,Kannika,21-Feb-03,Zinc
24862,"6,43",Kannika,21-Feb-03,Copper
24863,"2,02",Kannika,21-Feb-03,Chromium
24864,"10,21",Kannika,21-Feb-03,Lead
24865,"0,44",Kannika,21-Feb-03,Cadmium
24866,"2,18",Kannika,21-Feb-03,Nickel
24867,"1,1",Kannika,21-Feb-03,Biochemical Oxygen
24868,30,Kannika,21-Feb-03,Chemical Oxygen Demand (Cr)
24869,"3,4",Kannika,21-Feb-03,Chemical Oxygen Demand (Mn)
24870,"11,76",Kannika,21-Feb-03,Total extractable matter
24871,"0,025",Kannika,21-Feb-03,Anionic active surfactants
24872,"0,024",Kannika,21-Feb-03,gamma-Hexachlorocyclohexane
24873,"1,84",Kannika,21-Feb-03,Macrozoobenthos
24874,24,Kannika,21-Feb-03,Total coliforms
24875,"0,12",Kannika,21-Feb-03,Fecal coliforms
24876,"0,078",Kannika,21-Feb-03,Fecal streptococci 
24877,5,Kannika,21-Feb-03,Water temperature
24878,"11,1",Kannika,21-Feb-03,Dissolved oxygen
24879,183,Kannika,21-Feb-03,Bicarbonates
24880,"0,22",Kannika,21-Feb-03,Ammonium
24881,"0,015",Kannika,21-Feb-03,Nitrites
24882,"2,3",Kannika,21-Feb-03,Nitrates
24883,0,Kannika,21-Feb-03,Orthophosphate-phosphorus
24884,"0,013",Kannika,21-Feb-03,Total phosphorus
24885,"56,1",Kannika,21-Feb-03,Calcium
24886,17,Kannika,21-Feb-03,Magnesium
24887,36,Kannika,21-Feb-03,Chlorides
24888,11,Kannika,21-Feb-03,Sulphates
24889,"0,55",Kannika,21-Feb-03,Iron
24890,"0,048",Kannika,21-Feb-03,Manganese
24891,2,Kannika,21-Feb-03,Zinc
24892,"6,82",Kannika,21-Feb-03,Copper
24893,"7,97",Kannika,21-Feb-03,Chromium
24894,"10,92",Kannika,21-Feb-03,Lead
24895,"0,34",Kannika,21-Feb-03,Cadmium
24896,"0,34",Kannika,21-Feb-03,Nickel
24897,"1,4",Kannika,21-Feb-03,Biochemical Oxygen
24898,13,Kannika,21-Feb-03,Chemical Oxygen Demand (Cr)
24899,3,Kannika,21-Feb-03,Chemical Oxygen Demand (Mn)
24900,"0,032",Kannika,21-Feb-03,Anionic active surfactants
24901,"0,006",Kannika,21-Feb-03,gamma-Hexachlorocyclohexane
24902,"1,87",Kannika,21-Feb-03,Macrozoobenthos
24903,24,Kannika,21-Feb-03,Total coliforms
24904,"3,6",Kannika,21-Feb-03,Fecal coliforms
24905,"2,2",Kannika,21-Feb-03,Fecal streptococci 
24906,5,Kannika,21-Feb-03,Water temperature
24907,"11,4",Kannika,21-Feb-03,Dissolved oxygen
24908,"158,6",Kannika,21-Feb-03,Bicarbonates
24909,"0,25",Kannika,21-Feb-03,Ammonium
24910,"0,01",Kannika,21-Feb-03,Nitrites
24911,"2,38",Kannika,21-Feb-03,Nitrates
24912,"0,005",Kannika,21-Feb-03,Orthophosphate-phosphorus
24913,"0,019",Kannika,21-Feb-03,Total phosphorus
24914,"60,1",Kannika,21-Feb-03,Calcium
24915,"12,1",Kannika,21-Feb-03,Magnesium
24916,36,Kannika,21-Feb-03,Chlorides
24917,"14,1",Kannika,21-Feb-03,Sulphates
24918,"0,457",Kannika,21-Feb-03,Iron
24919,"0,053",Kannika,21-Feb-03,Manganese
24920,2,Kannika,21-Feb-03,Zinc
24921,"6,21",Kannika,21-Feb-03,Copper
24922,"1,15",Kannika,21-Feb-03,Chromium
24923,"9,98",Kannika,21-Feb-03,Lead
24924,"1,99",Kannika,21-Feb-03,Cadmium
24925,"1,77",Kannika,21-Feb-03,Nickel
24926,"1,3",Kannika,21-Feb-03,Biochemical Oxygen
24927,15,Kannika,21-Feb-03,Chemical Oxygen Demand (Cr)
24928,"2,7",Kannika,21-Feb-03,Chemical Oxygen Demand (Mn)
24929,"0,038",Kannika,21-Feb-03,Anionic active surfactants
24930,"0,008",Kannika,21-Feb-03,gamma-Hexachlorocyclohexane
24931,"1,92",Kannika,21-Feb-03,Macrozoobenthos
