,value,location,sample date,measure
58680,"0,216",Boonsri,22-Feb-07,Endosulfan (beta)
58681,"0,05",Boonsri,22-Feb-07,"p,p-DDT"
58682,"0,066",Boonsri,22-Feb-07,"p,p-DDD"
58683,"0,018",Boonsri,22-Feb-07,"p,p-DDE"
58684,"0,022",Boonsri,22-Feb-07,alpha-Hexachlorocyclohexane
58685,"0,034",Boonsri,22-Feb-07,beta-Hexaxchlorocyclohexane
58686,"0,01",Boonsri,22-Feb-07,gamma-Hexachlorocyclohexane
58687,"0,274",Boonsri,22-Feb-07,Aldrin
58688,"0,087",Boonsri,22-Feb-07,Dieldrin
58689,"0,084",Boonsri,22-Feb-07,Endrin
58690,2,Boonsri,22-Feb-07,Macrozoobenthos
58691,"0,14",Boonsri,22-Feb-07,Total coliforms
58692,"0,22",Boonsri,22-Feb-07,Fecal coliforms
58693,"0,033",Boonsri,22-Feb-07,Fecal streptococci 
58694,"1,5",Boonsri,22-Feb-07,Water temperature
58695,"12,9",Boonsri,22-Feb-07,Dissolved oxygen
58696,"91,8",Boonsri,22-Feb-07,Oxygen saturation
58697,"113,1",Boonsri,22-Feb-07,Total hardness
58698,"189,1",Boonsri,22-Feb-07,Bicarbonates
58699,279,Boonsri,22-Feb-07,Total dissolved salts
58700,"0,318",Boonsri,22-Feb-07,Ammonium
58701,"0,026",Boonsri,22-Feb-07,Nitrites
58702,"2,101",Boonsri,22-Feb-07,Nitrates
58703,"0,12",Boonsri,22-Feb-07,Orthophosphate-phosphorus
58704,"0,17",Boonsri,22-Feb-07,Total phosphorus
58705,22,Boonsri,22-Feb-07,Sodium
58706,3,Boonsri,22-Feb-07,Potassium
58707,"55,5",Boonsri,22-Feb-07,Calcium
58708,"15,5",Boonsri,22-Feb-07,Magnesium
58709,"30,2",Boonsri,22-Feb-07,Chlorides
58710,"47,6",Boonsri,22-Feb-07,Sulphates
58711,"1,286",Boonsri,22-Feb-07,Iron
58712,"0,318",Boonsri,22-Feb-07,Manganese
58713,"0,021",Boonsri,22-Feb-07,Manganese
58714,84,Boonsri,22-Feb-07,Zinc
58715,"13,33",Boonsri,22-Feb-07,Copper
58716,"2,943",Boonsri,22-Feb-07,Chromium
58717,"20,33",Boonsri,22-Feb-07,Lead
58718,"1,328",Boonsri,22-Feb-07,Cadmium
58719,"0,054",Boonsri,22-Feb-07,Mercury
58720,"6,038",Boonsri,22-Feb-07,Nickel
58721,"1,9",Boonsri,22-Feb-07,Biochemical Oxygen
58722,"9,8",Boonsri,22-Feb-07,Chemical Oxygen Demand (Cr)
58723,"2,9",Boonsri,22-Feb-07,Chemical Oxygen Demand (Mn)
58724,"0,06",Boonsri,22-Feb-07,Anionic active surfactants
58725,"0,196",Boonsri,22-Feb-07,Atrazine
58726,"0,278",Boonsri,22-Feb-07,Simazine
58727,"0,28",Boonsri,22-Feb-07,Alachlor
58728,"0,036",Boonsri,22-Feb-07,Metolachlor
58729,"0,005",Boonsri,22-Feb-07,Heptachloroepoxide
58730,"0,023",Boonsri,22-Feb-07,Heptachlor
58731,"0,104",Boonsri,22-Feb-07,Endosulfan (alpha)
58732,"0,206",Boonsri,22-Feb-07,Endosulfan (beta)
58733,"0,047",Boonsri,22-Feb-07,"p,p-DDT"
58734,"0,096",Boonsri,22-Feb-07,"p,p-DDD"
58735,"0,022",Boonsri,22-Feb-07,"p,p-DDE"
58736,"0,011",Boonsri,22-Feb-07,alpha-Hexachlorocyclohexane
58737,"0,041",Boonsri,22-Feb-07,beta-Hexaxchlorocyclohexane
58738,"0,011",Boonsri,22-Feb-07,gamma-Hexachlorocyclohexane
58739,"0,054",Boonsri,22-Feb-07,Aldrin
58740,"0,063",Boonsri,22-Feb-07,Dieldrin
58741,"0,005",Boonsri,22-Feb-07,Endrin
58742,2,Boonsri,22-Feb-07,Macrozoobenthos
58743,"0,17",Boonsri,22-Feb-07,Total coliforms
58744,"0,27",Boonsri,22-Feb-07,Fecal coliforms
58745,"0,027",Boonsri,22-Feb-07,Fecal streptococci 
58746,2,Boonsri,22-Feb-07,Water temperature
58747,"12,4",Boonsri,22-Feb-07,Dissolved oxygen
58748,"89,4",Boonsri,22-Feb-07,Oxygen saturation
58749,"113,1",Boonsri,22-Feb-07,Total hardness
58750,"195,2",Boonsri,22-Feb-07,Bicarbonates
58751,281,Boonsri,22-Feb-07,Total dissolved salts
58752,"0,265",Boonsri,22-Feb-07,Ammonium
58753,"0,021",Boonsri,22-Feb-07,Nitrites
58754,"1,446",Boonsri,22-Feb-07,Nitrates
58755,"0,11",Boonsri,22-Feb-07,Orthophosphate-phosphorus
58756,"0,16",Boonsri,22-Feb-07,Total phosphorus
58757,22,Boonsri,22-Feb-07,Sodium
58758,3,Boonsri,22-Feb-07,Potassium
58759,"53,9",Boonsri,22-Feb-07,Calcium
58760,"16,4",Boonsri,22-Feb-07,Magnesium
58761,"29,2",Boonsri,22-Feb-07,Chlorides
58762,"48,8",Boonsri,22-Feb-07,Sulphates
58763,"1,292",Boonsri,22-Feb-07,Iron
58764,"0,275",Boonsri,22-Feb-07,Manganese
58765,"0,033",Boonsri,22-Feb-07,Manganese
58766,74,Boonsri,22-Feb-07,Zinc
58767,"16,95",Boonsri,22-Feb-07,Copper
58768,"2,865",Boonsri,22-Feb-07,Chromium
58769,"22,83",Boonsri,22-Feb-07,Lead
58770,"3,083",Boonsri,22-Feb-07,Cadmium
58771,"0,025",Boonsri,22-Feb-07,Mercury
58772,"4,982",Boonsri,22-Feb-07,Nickel
58773,2,Boonsri,22-Feb-07,Biochemical Oxygen
58774,"11,2",Boonsri,22-Feb-07,Chemical Oxygen Demand (Cr)
58775,"3,4",Boonsri,22-Feb-07,Chemical Oxygen Demand (Mn)
58776,"0,06",Boonsri,22-Feb-07,Anionic active surfactants
58777,"3,529",Boonsri,22-Feb-07,Petroleum hydrocarbons
58778,"0,164",Boonsri,22-Feb-07,Atrazine
58779,"0,24",Boonsri,22-Feb-07,Simazine
58780,"0,098",Boonsri,22-Feb-07,Alachlor
58781,"0,021",Boonsri,22-Feb-07,Metolachlor
58782,"0,005",Boonsri,22-Feb-07,Heptachloroepoxide
58783,"0,009",Boonsri,22-Feb-07,Heptachlor
58784,"0,048",Boonsri,22-Feb-07,Endosulfan (alpha)
58785,"0,109",Boonsri,22-Feb-07,Endosulfan (beta)
58786,"0,02",Boonsri,22-Feb-07,"p,p-DDT"
58787,"0,044",Boonsri,22-Feb-07,"p,p-DDD"
58788,"0,012",Boonsri,22-Feb-07,"p,p-DDE"
58789,"0,025",Boonsri,22-Feb-07,alpha-Hexachlorocyclohexane
58790,"0,029",Boonsri,22-Feb-07,beta-Hexaxchlorocyclohexane
58791,"0,012",Boonsri,22-Feb-07,gamma-Hexachlorocyclohexane
58792,"0,129",Boonsri,22-Feb-07,Aldrin
58793,"0,083",Boonsri,22-Feb-07,Dieldrin
58794,"0,103",Boonsri,22-Feb-07,Endrin
58795,"1,6",Boonsri,22-Feb-07,Macrozoobenthos
58796,"0,22",Boonsri,22-Feb-07,Total coliforms
58797,"0,4",Boonsri,22-Feb-07,Fecal coliforms
58798,"0,049",Boonsri,22-Feb-07,Fecal streptococci 
58799,2,Somchair,22-Feb-07,Water temperature
58800,12,Somchair,22-Feb-07,Dissolved oxygen
58801,"86,9",Somchair,22-Feb-07,Oxygen saturation
58802,140,Somchair,22-Feb-07,Total hardness
58803,172,Somchair,22-Feb-07,Bicarbonates
58804,553,Somchair,22-Feb-07,Total dissolved salts
58805,"1,3",Somchair,22-Feb-07,Ammonium
58806,"0,026",Somchair,22-Feb-07,Nitrites
58807,"1,48",Somchair,22-Feb-07,Nitrates
58808,"2,7",Somchair,22-Feb-07,Total nitrogen
58809,"0,029",Somchair,22-Feb-07,Orthophosphate-phosphorus
58810,"0,302",Somchair,22-Feb-07,Total phosphorus
58811,"7,73",Somchair,22-Feb-07,Silica (SiO2)
58812,79,Somchair,22-Feb-07,Sodium
58813,"2,7",Somchair,22-Feb-07,Potassium
58814,"64,1",Somchair,22-Feb-07,Calcium
58815,"21,8",Somchair,22-Feb-07,Magnesium
58816,"117,1",Somchair,22-Feb-07,Chlorides
58817,"63,3",Somchair,22-Feb-07,Sulphates
58818,"0,21",Somchair,22-Feb-07,Iron
58819,"0,879",Somchair,22-Feb-07,Manganese
58820,"0,02",Somchair,22-Feb-07,Manganese
58821,74,Somchair,22-Feb-07,Zinc
58822,"19,27",Somchair,22-Feb-07,Copper
58823,"1,885",Somchair,22-Feb-07,Chromium
58824,"14,74",Somchair,22-Feb-07,Lead
58825,"0,877",Somchair,22-Feb-07,Cadmium
58826,"0,032",Somchair,22-Feb-07,Mercury
58827,"8,509",Somchair,22-Feb-07,Nickel
58828,"3,8",Somchair,22-Feb-07,Biochemical Oxygen
58829,"62,1",Somchair,22-Feb-07,Chemical Oxygen Demand (Cr)
58830,"4,4",Somchair,22-Feb-07,Chemical Oxygen Demand (Mn)
58831,"0,109",Somchair,22-Feb-07,Anionic active surfactants
58832,"1,17",Somchair,22-Feb-07,Petroleum hydrocarbons
58833,"0,118",Somchair,22-Feb-07,Atrazine
58834,"0,06",Somchair,22-Feb-07,Simazine
58835,"0,052",Somchair,22-Feb-07,Alachlor
58836,"0,022",Somchair,22-Feb-07,Metolachlor
58837,"0,005",Somchair,22-Feb-07,Heptachloroepoxide
58838,"0,005",Somchair,22-Feb-07,Heptachlor
58839,"0,005",Somchair,22-Feb-07,Endosulfan (alpha)
58840,"0,005",Somchair,22-Feb-07,Endosulfan (beta)
58841,"0,011",Somchair,22-Feb-07,"p,p-DDT"
58842,"0,006",Somchair,22-Feb-07,"p,p-DDD"
58843,"0,005",Somchair,22-Feb-07,"p,p-DDE"
58844,"0,005",Somchair,22-Feb-07,alpha-Hexachlorocyclohexane
58845,"0,005",Somchair,22-Feb-07,beta-Hexaxchlorocyclohexane
58846,"0,005",Somchair,22-Feb-07,gamma-Hexachlorocyclohexane
58847,"0,005",Somchair,22-Feb-07,Aldrin
58848,"0,059",Somchair,22-Feb-07,Dieldrin
58849,"0,005",Somchair,22-Feb-07,Endrin
58850,"2,25",Somchair,22-Feb-07,Macrozoobenthos
58851,"0,098",Somchair,22-Feb-07,Total coliforms
58852,"0,04",Somchair,22-Feb-07,Fecal coliforms
58853,"0,006",Somchair,22-Feb-07,Fecal streptococci 
58854,3,Busarakhan,22-Feb-07,Water temperature
58855,"12,5",Busarakhan,22-Feb-07,Dissolved oxygen
58856,"93,1",Busarakhan,22-Feb-07,Oxygen saturation
58857,134,Busarakhan,22-Feb-07,Total hardness
58858,"28,2",Busarakhan,22-Feb-07,Carbonates
58859,114,Busarakhan,22-Feb-07,Bicarbonates
58860,450,Busarakhan,22-Feb-07,Total dissolved salts
58861,"0,714",Busarakhan,22-Feb-07,Ammonium
58862,"0,024",Busarakhan,22-Feb-07,Nitrites
58863,"1,45",Busarakhan,22-Feb-07,Nitrates
58864,"2,63",Busarakhan,22-Feb-07,Total nitrogen
58865,"0,005",Busarakhan,22-Feb-07,Orthophosphate-phosphorus
58866,"0,1",Busarakhan,22-Feb-07,Total phosphorus
58867,"9,38",Busarakhan,22-Feb-07,Silica (SiO2)
58868,51,Busarakhan,22-Feb-07,Sodium
58869,3,Busarakhan,22-Feb-07,Potassium
58870,"56,1",Busarakhan,22-Feb-07,Calcium
58871,"24,3",Busarakhan,22-Feb-07,Magnesium
58872,"48,2",Busarakhan,22-Feb-07,Chlorides
58873,"87,8",Busarakhan,22-Feb-07,Sulphates
58874,"0,582",Busarakhan,22-Feb-07,Iron
58875,"0,189",Busarakhan,22-Feb-07,Manganese
58876,"0,077",Busarakhan,22-Feb-07,Manganese
58877,36,Busarakhan,22-Feb-07,Zinc
58878,"23,71",Busarakhan,22-Feb-07,Copper
58879,"1,481",Busarakhan,22-Feb-07,Chromium
58880,"16,68",Busarakhan,22-Feb-07,Lead
58881,"0,978",Busarakhan,22-Feb-07,Cadmium
58882,"0,025",Busarakhan,22-Feb-07,Mercury
58883,"5,99",Busarakhan,22-Feb-07,Nickel
58884,"3,9",Busarakhan,22-Feb-07,Biochemical Oxygen
58885,"53,9",Busarakhan,22-Feb-07,Chemical Oxygen Demand (Cr)
58886,"0,102",Busarakhan,22-Feb-07,Anionic active surfactants
58887,"2,35",Busarakhan,22-Feb-07,Petroleum hydrocarbons
58888,"0,25",Busarakhan,22-Feb-07,Atrazine
58889,"0,06",Busarakhan,22-Feb-07,Simazine
58890,"0,083",Busarakhan,22-Feb-07,Alachlor
58891,"0,011",Busarakhan,22-Feb-07,Metolachlor
58892,"0,005",Busarakhan,22-Feb-07,Heptachloroepoxide
58893,"0,005",Busarakhan,22-Feb-07,Heptachlor
58894,"0,005",Busarakhan,22-Feb-07,Endosulfan (alpha)
58895,"0,005",Busarakhan,22-Feb-07,Endosulfan (beta)
58896,"0,01",Busarakhan,22-Feb-07,"p,p-DDT"
58897,"0,02",Busarakhan,22-Feb-07,"p,p-DDD"
58898,"0,005",Busarakhan,22-Feb-07,"p,p-DDE"
58899,"0,005",Busarakhan,22-Feb-07,alpha-Hexachlorocyclohexane
58900,"0,005",Busarakhan,22-Feb-07,beta-Hexaxchlorocyclohexane
58901,"0,005",Busarakhan,22-Feb-07,gamma-Hexachlorocyclohexane
58902,"0,005",Busarakhan,22-Feb-07,Aldrin
58903,"0,006",Busarakhan,22-Feb-07,Dieldrin
58904,"0,005",Busarakhan,22-Feb-07,Endrin
58905,"2,42",Busarakhan,22-Feb-07,Macrozoobenthos
58906,"1,7",Busarakhan,22-Feb-07,Total coliforms
58907,"0,14",Busarakhan,22-Feb-07,Fecal coliforms
58908,"0,013",Busarakhan,22-Feb-07,Fecal streptococci 
58909,"3,1",Kohsoom,24-Feb-07,Water temperature
58910,"11,1",Kohsoom,24-Feb-07,Dissolved oxygen
58911,"82,4",Kohsoom,24-Feb-07,Oxygen saturation
58912,"138,6",Kohsoom,24-Feb-07,Total hardness
58913,"250,1",Kohsoom,24-Feb-07,Bicarbonates
58914,314,Kohsoom,24-Feb-07,Total dissolved salts
58915,"1,43",Kohsoom,24-Feb-07,Ammonium
58916,"0,036",Kohsoom,24-Feb-07,Nitrites
58917,"2,82",Kohsoom,24-Feb-07,Nitrates
58918,"0,11",Kohsoom,24-Feb-07,Orthophosphate-phosphorus
58919,"0,25",Kohsoom,24-Feb-07,Total phosphorus
58920,"30,9",Kohsoom,24-Feb-07,Sodium
58921,"6,6",Kohsoom,24-Feb-07,Potassium
58922,"86,4",Kohsoom,24-Feb-07,Calcium
58923,22,Kohsoom,24-Feb-07,Magnesium
58924,"53,3",Kohsoom,24-Feb-07,Chlorides
58925,"100,8",Kohsoom,24-Feb-07,Sulphates
58926,"6,219",Kohsoom,24-Feb-07,Iron
58927,"0,304",Kohsoom,24-Feb-07,Manganese
58928,"0,098",Kohsoom,24-Feb-07,Manganese
58929,271,Kohsoom,24-Feb-07,Zinc
58930,"1,839",Kohsoom,24-Feb-07,Copper
58931,"10,11",Kohsoom,24-Feb-07,Chromium
58932,"12,8",Kohsoom,24-Feb-07,Lead
58933,"0,9",Kohsoom,24-Feb-07,Cadmium
58934,"12,65",Kohsoom,24-Feb-07,Nickel
58935,"7,1",Kohsoom,24-Feb-07,Biochemical Oxygen
58936,"19,4",Kohsoom,24-Feb-07,Chemical Oxygen Demand (Cr)
58937,"9,6",Kohsoom,24-Feb-07,Chemical Oxygen Demand (Mn)
58938,"0,063",Kohsoom,24-Feb-07,Anionic active surfactants
58939,"0,22",Kohsoom,24-Feb-07,Atrazine
58940,"0,319",Kohsoom,24-Feb-07,Simazine
58941,"0,115",Kohsoom,24-Feb-07,Alachlor
58942,"0,055",Kohsoom,24-Feb-07,Metolachlor
58943,"0,005",Kohsoom,24-Feb-07,Heptachloroepoxide
58944,"0,01",Kohsoom,24-Feb-07,Heptachlor
58945,"0,02",Kohsoom,24-Feb-07,Endosulfan (alpha)
58946,"0,037",Kohsoom,24-Feb-07,Endosulfan (beta)
58947,"0,01",Kohsoom,24-Feb-07,"p,p-DDT"
58948,"0,062",Kohsoom,24-Feb-07,"p,p-DDD"
58949,"0,016",Kohsoom,24-Feb-07,"p,p-DDE"
58950,"0,016",Kohsoom,24-Feb-07,alpha-Hexachlorocyclohexane
58951,"0,023",Kohsoom,24-Feb-07,beta-Hexaxchlorocyclohexane
58952,"0,031",Kohsoom,24-Feb-07,gamma-Hexachlorocyclohexane
58953,"0,089",Kohsoom,24-Feb-07,Aldrin
58954,"0,08",Kohsoom,24-Feb-07,Dieldrin
58955,"0,155",Kohsoom,24-Feb-07,Endrin
58956,1,Chai,28-Feb-07,Water temperature
58957,"11,5",Chai,28-Feb-07,Dissolved oxygen
58958,"78,07",Chai,28-Feb-07,Oxygen saturation
58959,306,Chai,28-Feb-07,Total dissolved salts
58960,"0,351",Chai,28-Feb-07,Ammonium
58961,"0,038",Chai,28-Feb-07,Nitrites
58962,"2,09",Chai,28-Feb-07,Nitrates
58963,"2,97",Chai,28-Feb-07,Total nitrogen
58964,"0,005",Chai,28-Feb-07,Orthophosphate-phosphorus
58965,"0,157",Chai,28-Feb-07,Total phosphorus
58966,"0,366",Chai,28-Feb-07,Iron
58967,"0,13",Chai,28-Feb-07,Manganese
58968,26,Chai,28-Feb-07,Zinc
58969,"15,24",Chai,28-Feb-07,Copper
58970,"1,534",Chai,28-Feb-07,Chromium
58971,"6,79",Chai,28-Feb-07,Lead
58972,"0,866",Chai,28-Feb-07,Cadmium
58973,"0,057",Chai,28-Feb-07,Mercury
58974,"3,062",Chai,28-Feb-07,Nickel
58975,"2,2",Chai,28-Feb-07,Biochemical Oxygen
58976,29,Chai,28-Feb-07,Chemical Oxygen Demand (Cr)
58977,1,Chai,28-Feb-07,Water temperature
58978,12,Chai,28-Feb-07,Dissolved oxygen
58979,"81,46",Chai,28-Feb-07,Oxygen saturation
58980,303,Chai,28-Feb-07,Total dissolved salts
58981,"0,38",Chai,28-Feb-07,Ammonium
58982,"0,038",Chai,28-Feb-07,Nitrites
58983,"2,16",Chai,28-Feb-07,Nitrates
58984,"3,07",Chai,28-Feb-07,Total nitrogen
58985,"0,005",Chai,28-Feb-07,Orthophosphate-phosphorus
58986,"0,12",Chai,28-Feb-07,Total phosphorus
58987,"0,233",Chai,28-Feb-07,Iron
58988,"0,119",Chai,28-Feb-07,Manganese
58989,"0,02",Chai,28-Feb-07,Manganese
58990,95,Chai,28-Feb-07,Zinc
58991,"8,224",Chai,28-Feb-07,Copper
58992,"1,395",Chai,28-Feb-07,Chromium
58993,"4,938",Chai,28-Feb-07,Lead
58994,"0,281",Chai,28-Feb-07,Cadmium
58995,"0,025",Chai,28-Feb-07,Mercury
58996,"2,055",Chai,28-Feb-07,Nickel
58997,"2,73",Chai,28-Feb-07,Biochemical Oxygen
58998,28,Chai,28-Feb-07,Chemical Oxygen Demand (Cr)
58999,1,Chai,28-Feb-07,Water temperature
59000,"11,75",Chai,28-Feb-07,Dissolved oxygen
59001,"79,76",Chai,28-Feb-07,Oxygen saturation
59002,311,Chai,28-Feb-07,Total dissolved salts
59003,"0,297",Chai,28-Feb-07,Ammonium
59004,"0,033",Chai,28-Feb-07,Nitrites
59005,"2,21",Chai,28-Feb-07,Nitrates
59006,"3,04",Chai,28-Feb-07,Total nitrogen
59007,"0,005",Chai,28-Feb-07,Orthophosphate-phosphorus
59008,"0,186",Chai,28-Feb-07,Total phosphorus
59009,"0,11",Chai,28-Feb-07,Iron
59010,"0,056",Chai,28-Feb-07,Manganese
59011,11,Chai,28-Feb-07,Zinc
59012,"6,683",Chai,28-Feb-07,Copper
59013,"1,115",Chai,28-Feb-07,Chromium
59014,"5,485",Chai,28-Feb-07,Lead
59015,"0,404",Chai,28-Feb-07,Cadmium
59016,"0,032",Chai,28-Feb-07,Mercury
59017,"2,181",Chai,28-Feb-07,Nickel
59018,"3,82",Chai,28-Feb-07,Biochemical Oxygen
59019,32,Chai,28-Feb-07,Chemical Oxygen Demand (Cr)
59020,2,Boonsri,9-Mar-07,Water temperature
59021,"13,78",Boonsri,9-Mar-07,Dissolved oxygen
59022,"98,8",Boonsri,9-Mar-07,Oxygen saturation
59023,"115,3",Boonsri,9-Mar-07,Total hardness
59024,"189,1",Boonsri,9-Mar-07,Bicarbonates
59025,295,Boonsri,9-Mar-07,Total dissolved salts
59026,"0,442",Boonsri,9-Mar-07,Ammonium
59027,"0,026",Boonsri,9-Mar-07,Nitrites
59028,"1,853",Boonsri,9-Mar-07,Nitrates
59029,"0,12",Boonsri,9-Mar-07,Orthophosphate-phosphorus
59030,"0,159",Boonsri,9-Mar-07,Total phosphorus
59031,"7,44",Boonsri,9-Mar-07,Silica (SiO2)
59032,27,Boonsri,9-Mar-07,Sodium
59033,3,Boonsri,9-Mar-07,Potassium
59034,"47,61",Boonsri,9-Mar-07,Calcium
59035,"21,34",Boonsri,9-Mar-07,Magnesium
59036,"24,39",Boonsri,9-Mar-07,Chlorides
59037,71,Boonsri,9-Mar-07,Sulphates
59038,"1,207",Boonsri,9-Mar-07,Iron
59039,"0,085",Boonsri,9-Mar-07,Manganese
59040,"0,034",Boonsri,9-Mar-07,Manganese
59041,35,Boonsri,9-Mar-07,Zinc
59042,"3,756",Boonsri,9-Mar-07,Copper
59043,"2,973",Boonsri,9-Mar-07,Chromium
59044,"0,963",Boonsri,9-Mar-07,Lead
59045,"0,101",Boonsri,9-Mar-07,Cadmium
59046,"0,025",Boonsri,9-Mar-07,Mercury
59047,"4,763",Boonsri,9-Mar-07,Nickel
59048,"3,38",Boonsri,9-Mar-07,Biochemical Oxygen
59049,"10,78",Boonsri,9-Mar-07,Chemical Oxygen Demand (Cr)
59050,"4,14",Boonsri,9-Mar-07,Chemical Oxygen Demand (Mn)
59051,"0,025",Boonsri,9-Mar-07,Anionic active surfactants
59052,"0,144",Boonsri,9-Mar-07,Atrazine
59053,"0,142",Boonsri,9-Mar-07,Simazine
59054,"0,259",Boonsri,9-Mar-07,Alachlor
59055,"0,036",Boonsri,9-Mar-07,Metolachlor
59056,"0,005",Boonsri,9-Mar-07,Heptachloroepoxide
59057,"0,018",Boonsri,9-Mar-07,Heptachlor
59058,"0,07",Boonsri,9-Mar-07,Endosulfan (alpha)
59059,"0,137",Boonsri,9-Mar-07,Endosulfan (beta)
59060,"0,01",Boonsri,9-Mar-07,"p,p-DDT"
59061,"0,111",Boonsri,9-Mar-07,"p,p-DDD"
59062,"0,02",Boonsri,9-Mar-07,"p,p-DDE"
59063,"0,1",Boonsri,9-Mar-07,alpha-Hexachlorocyclohexane
59064,"0,041",Boonsri,9-Mar-07,beta-Hexaxchlorocyclohexane
59065,"0,005",Boonsri,9-Mar-07,gamma-Hexachlorocyclohexane
59066,"0,039",Boonsri,9-Mar-07,Aldrin
59067,"0,104",Boonsri,9-Mar-07,Dieldrin
59068,"0,005",Boonsri,9-Mar-07,Endrin
59069,"1,6",Boonsri,9-Mar-07,Macrozoobenthos
59070,"2,4",Boonsri,9-Mar-07,Total coliforms
59071,"0,33",Boonsri,9-Mar-07,Fecal coliforms
59072,"0,079",Boonsri,9-Mar-07,Fecal streptococci 
59073,2,Boonsri,9-Mar-07,Water temperature
59074,"14,11",Boonsri,9-Mar-07,Dissolved oxygen
59075,"101,7",Boonsri,9-Mar-07,Oxygen saturation
59076,"110,8",Boonsri,9-Mar-07,Total hardness
59077,183,Boonsri,9-Mar-07,Bicarbonates
59078,285,Boonsri,9-Mar-07,Total dissolved salts
59079,"0,512",Boonsri,9-Mar-07,Ammonium
59080,"0,033",Boonsri,9-Mar-07,Nitrites
59081,"2,169",Boonsri,9-Mar-07,Nitrates
59082,"0,1",Boonsri,9-Mar-07,Orthophosphate-phosphorus
59083,"0,14",Boonsri,9-Mar-07,Total phosphorus
59084,"5,43",Boonsri,9-Mar-07,Silica (SiO2)
59085,25,Boonsri,9-Mar-07,Sodium
59086,3,Boonsri,9-Mar-07,Potassium
59087,"49,2",Boonsri,9-Mar-07,Calcium
59088,"18,34",Boonsri,9-Mar-07,Magnesium
59089,"28,29",Boonsri,9-Mar-07,Chlorides
59090,"58,5",Boonsri,9-Mar-07,Sulphates
59091,"1,327",Boonsri,9-Mar-07,Iron
59092,"0,187",Boonsri,9-Mar-07,Manganese
59093,"0,031",Boonsri,9-Mar-07,Manganese
59094,70,Boonsri,9-Mar-07,Zinc
59095,"5,501",Boonsri,9-Mar-07,Copper
59096,"4,14",Boonsri,9-Mar-07,Chromium
59097,"1,551",Boonsri,9-Mar-07,Lead
59098,"0,529",Boonsri,9-Mar-07,Cadmium
59099,"0,053",Boonsri,9-Mar-07,Mercury
59100,"11,89",Boonsri,9-Mar-07,Nickel
59101,"3,54",Boonsri,9-Mar-07,Biochemical Oxygen
59102,"9,31",Boonsri,9-Mar-07,Chemical Oxygen Demand (Cr)
59103,"3,85",Boonsri,9-Mar-07,Chemical Oxygen Demand (Mn)
59104,"0,025",Boonsri,9-Mar-07,Anionic active surfactants
59105,"0,105",Boonsri,9-Mar-07,Atrazine
59106,"0,111",Boonsri,9-Mar-07,Simazine
59107,"0,129",Boonsri,9-Mar-07,Alachlor
59108,"0,027",Boonsri,9-Mar-07,Metolachlor
59109,"0,005",Boonsri,9-Mar-07,Heptachloroepoxide
59110,"0,007",Boonsri,9-Mar-07,Heptachlor
59111,"0,024",Boonsri,9-Mar-07,Endosulfan (alpha)
59112,"0,025",Boonsri,9-Mar-07,Endosulfan (beta)
59113,"0,01",Boonsri,9-Mar-07,"p,p-DDT"
59114,"0,043",Boonsri,9-Mar-07,"p,p-DDD"
59115,"0,01",Boonsri,9-Mar-07,"p,p-DDE"
59116,"0,005",Boonsri,9-Mar-07,alpha-Hexachlorocyclohexane
