,value,location,sample date,measure
122260,0,Kohsoom,28-Jan-15,"p,p-DDT"
122261,0,Kohsoom,28-Jan-15,gamma-Hexachlorocyclohexane
122262,"226,904",Boonsri,29-Jan-15,AGOC-3A
122263,"0,304",Boonsri,29-Jan-15,Methylosmoline
122264,"0,256",Boonsri,29-Jan-15,Chlorodinine
122265,"0,271",Kohsoom,29-Jan-15,AGOC-3A
122266,"0,331",Kohsoom,29-Jan-15,Methylosmoline
122267,"0,239",Kohsoom,29-Jan-15,Chlorodinine
122268,"0,5",Somchair,31-Jan-15,Water temperature
122269,"11,6",Somchair,31-Jan-15,Dissolved oxygen
122270,"0,751",Somchair,31-Jan-15,Ammonium
122271,"0,021",Somchair,31-Jan-15,Nitrites
122272,"2,6",Somchair,31-Jan-15,Nitrates
122273,"3,44",Somchair,31-Jan-15,Total nitrogen
122274,"0,03",Somchair,31-Jan-15,Orthophosphate-phosphorus
122275,"0,04",Somchair,31-Jan-15,Total phosphorus
122276,"0,035",Somchair,31-Jan-15,Total dissolved phosphorus
122277,"1,48",Somchair,31-Jan-15,Biochemical Oxygen
122278,1,Busarakhan,31-Jan-15,Water temperature
122279,"13,1",Busarakhan,31-Jan-15,Dissolved oxygen
122280,"0,196",Busarakhan,31-Jan-15,Ammonium
122281,"0,041",Busarakhan,31-Jan-15,Nitrites
122282,"2,25",Busarakhan,31-Jan-15,Nitrates
122283,"2,53",Busarakhan,31-Jan-15,Total nitrogen
122284,"0,063",Busarakhan,31-Jan-15,Orthophosphate-phosphorus
122285,"0,074",Busarakhan,31-Jan-15,Total phosphorus
122286,"0,069",Busarakhan,31-Jan-15,Total dissolved phosphorus
122287,"2,26",Busarakhan,31-Jan-15,Biochemical Oxygen
122288,15,Tansanee,5-Feb-15,Water temperature
122289,"10,15",Tansanee,5-Feb-15,Dissolved oxygen
122290,"95,76",Tansanee,5-Feb-15,Oxygen saturation
122291,"378,378",Tansanee,5-Feb-15,Total hardness
122292,"260,104",Tansanee,5-Feb-15,Bicarbonates
122293,981,Tansanee,5-Feb-15,Total dissolved salts
122294,"4,662",Tansanee,5-Feb-15,Ammonium
122295,"0,056",Tansanee,5-Feb-15,Nitrites
122296,"4,427",Tansanee,5-Feb-15,Nitrates
122297,"10,71",Tansanee,5-Feb-15,Total nitrogen
122298,"0,111",Tansanee,5-Feb-15,Orthophosphate-phosphorus
122299,"0,222",Tansanee,5-Feb-15,Total phosphorus
122300,"118,64",Tansanee,5-Feb-15,Calcium
122301,"19,94",Tansanee,5-Feb-15,Magnesium
122302,"264,702",Tansanee,5-Feb-15,Chlorides
122303,"123,324",Tansanee,5-Feb-15,Sulphates
122304,"0,05",Tansanee,5-Feb-15,Manganese
122305,15,Tansanee,5-Feb-15,Zinc
122306,"0,015",Tansanee,5-Feb-15,Mercury
122307,"5,272",Tansanee,5-Feb-15,Arsenic
122308,"10,62",Tansanee,5-Feb-15,Biochemical Oxygen
122309,"100,2",Tansanee,5-Feb-15,Chemical Oxygen Demand (Cr)
122310,"5,32",Tansanee,5-Feb-15,Total organic carbon
122311,0,Tansanee,5-Feb-15,Anionic active surfactants
122312,0,Tansanee,5-Feb-15,Petroleum hydrocarbons
122313,0,Tansanee,5-Feb-15,Atrazine
122314,0,Tansanee,5-Feb-15,"p,p-DDT"
122315,0,Tansanee,5-Feb-15,gamma-Hexachlorocyclohexane
122316,"5,6",Chai,6-Feb-15,Water temperature
122317,"10,27",Chai,6-Feb-15,Dissolved oxygen
122318,302,Chai,6-Feb-15,Total dissolved salts
122319,"0,049",Chai,6-Feb-15,Ammonium
122320,"0,02",Chai,6-Feb-15,Nitrites
122321,"2,27",Chai,6-Feb-15,Nitrates
122322,"2,35",Chai,6-Feb-15,Total nitrogen
122323,"0,051",Chai,6-Feb-15,Orthophosphate-phosphorus
122324,"0,075",Chai,6-Feb-15,Total phosphorus
122325,"0,062",Chai,6-Feb-15,Total dissolved phosphorus
122326,"58,2",Chai,6-Feb-15,Calcium
122327,"11,8",Chai,6-Feb-15,Magnesium
122328,"24,22",Chai,6-Feb-15,Chlorides
122329,"31,6",Chai,6-Feb-15,Sulphates
122330,"0,354",Chai,6-Feb-15,Iron
122331,0,Chai,6-Feb-15,Manganese
122332,0,Chai,6-Feb-15,Manganese
122333,"0,89",Chai,6-Feb-15,Biochemical Oxygen
122334,"15,74",Chai,6-Feb-15,Chemical Oxygen Demand (Cr)
122335,"2,66",Chai,6-Feb-15,Chemical Oxygen Demand (Mn)
122336,0,Chai,6-Feb-15,Anionic active surfactants
122337,0,Chai,6-Feb-15,Atrazine
122338,0,Chai,6-Feb-15,"p,p-DDT"
122339,0,Chai,6-Feb-15,gamma-Hexachlorocyclohexane
122340,"5,5",Chai,6-Feb-15,Water temperature
122341,298,Chai,6-Feb-15,Total dissolved salts
122342,"0,054",Chai,6-Feb-15,Ammonium
122343,"0,02",Chai,6-Feb-15,Nitrites
122344,"2,1",Chai,6-Feb-15,Nitrates
122345,"2,33",Chai,6-Feb-15,Total nitrogen
122346,"0,05",Chai,6-Feb-15,Orthophosphate-phosphorus
122347,"0,066",Chai,6-Feb-15,Total phosphorus
122348,"0,058",Chai,6-Feb-15,Total dissolved phosphorus
122349,"58,2",Chai,6-Feb-15,Calcium
122350,"11,8",Chai,6-Feb-15,Magnesium
122351,"23,51",Chai,6-Feb-15,Chlorides
122352,"36,5",Chai,6-Feb-15,Sulphates
122353,"0,231",Chai,6-Feb-15,Iron
122354,0,Chai,6-Feb-15,Manganese
122355,0,Chai,6-Feb-15,Manganese
122356,"1,06",Chai,6-Feb-15,Biochemical Oxygen
122357,"15,74",Chai,6-Feb-15,Chemical Oxygen Demand (Cr)
122358,"2,35",Chai,6-Feb-15,Chemical Oxygen Demand (Mn)
122359,0,Chai,6-Feb-15,Anionic active surfactants
122360,0,Chai,6-Feb-15,Atrazine
122361,0,Chai,6-Feb-15,"p,p-DDT"
122362,0,Chai,6-Feb-15,gamma-Hexachlorocyclohexane
122363,"5,6",Chai,6-Feb-15,Water temperature
122364,299,Chai,6-Feb-15,Total dissolved salts
122365,"0,055",Chai,6-Feb-15,Ammonium
122366,"0,009",Chai,6-Feb-15,Nitrites
122367,"1,81",Chai,6-Feb-15,Nitrates
122368,"2,29",Chai,6-Feb-15,Total nitrogen
122369,"0,01",Chai,6-Feb-15,Orthophosphate-phosphorus
122370,"0,05",Chai,6-Feb-15,Total phosphorus
122371,"0,041",Chai,6-Feb-15,Total dissolved phosphorus
122372,"54,4",Chai,6-Feb-15,Calcium
122373,"12,8",Chai,6-Feb-15,Magnesium
122374,"23,51",Chai,6-Feb-15,Chlorides
122375,35,Chai,6-Feb-15,Sulphates
122376,"0,161",Chai,6-Feb-15,Iron
122377,0,Chai,6-Feb-15,Manganese
122378,0,Chai,6-Feb-15,Manganese
122379,"1,07",Chai,6-Feb-15,Biochemical Oxygen
122380,"17,71",Chai,6-Feb-15,Chemical Oxygen Demand (Cr)
122381,"2,51",Chai,6-Feb-15,Chemical Oxygen Demand (Mn)
122382,0,Chai,6-Feb-15,Anionic active surfactants
122383,0,Chai,6-Feb-15,Atrazine
122384,0,Chai,6-Feb-15,"p,p-DDT"
122385,0,Chai,6-Feb-15,gamma-Hexachlorocyclohexane
122386,"0,3",Chai,8-Feb-15,AGOC-3A
122387,"0,441",Chai,8-Feb-15,Methylosmoline
122388,"0,261",Chai,8-Feb-15,Chlorodinine
122389,"0,285",Chai,8-Feb-15,AGOC-3A
122390,"4,185",Chai,8-Feb-15,Methylosmoline
122391,"0,283",Chai,8-Feb-15,Chlorodinine
122392,"0,348",Chai,8-Feb-15,AGOC-3A
122393,"4,168",Chai,8-Feb-15,Methylosmoline
122394,"0,269",Chai,8-Feb-15,Chlorodinine
122395,4,Boonsri,12-Feb-15,Water temperature
122396,"0,12",Boonsri,12-Feb-15,Ammonium
122397,"0,018",Boonsri,12-Feb-15,Nitrites
122398,"1,423",Boonsri,12-Feb-15,Nitrates
122399,"2,186",Boonsri,12-Feb-15,Total nitrogen
122400,"0,027",Boonsri,12-Feb-15,Orthophosphate-phosphorus
122401,"0,248",Boonsri,12-Feb-15,Total phosphorus
122402,"0,178",Boonsri,12-Feb-15,Total dissolved phosphorus
122403,"2,1",Boonsri,12-Feb-15,Biochemical Oxygen
122404,4,Kannika,12-Feb-15,Water temperature
122405,"12,15",Kannika,12-Feb-15,Dissolved oxygen
122406,"92,68",Kannika,12-Feb-15,Oxygen saturation
122407,"203,632",Kannika,12-Feb-15,Total hardness
122408,"203,74",Kannika,12-Feb-15,Bicarbonates
122409,"270,2",Kannika,12-Feb-15,Total dissolved salts
122410,"0,199",Kannika,12-Feb-15,Ammonium
122411,"0,024",Kannika,12-Feb-15,Nitrites
122412,"1,641",Kannika,12-Feb-15,Nitrates
122413,"2,9",Kannika,12-Feb-15,Total nitrogen
122414,"0,044",Kannika,12-Feb-15,Orthophosphate-phosphorus
122415,"0,08",Kannika,12-Feb-15,Total phosphorus
122416,"0,05",Kannika,12-Feb-15,Total dissolved phosphorus
122417,"17,8",Kannika,12-Feb-15,Sodium
122418,"2,7",Kannika,12-Feb-15,Potassium
122419,"52,9",Kannika,12-Feb-15,Calcium
122420,"17,51",Kannika,12-Feb-15,Magnesium
122421,"26,49",Kannika,12-Feb-15,Chlorides
122422,"0,493",Kannika,12-Feb-15,Iron
122423,"0,053",Kannika,12-Feb-15,Manganese
122424,0,Kannika,12-Feb-15,Manganese
122425,"24,3",Kannika,12-Feb-15,Copper
122426,0,Kannika,12-Feb-15,Chromium
122427,"2,48",Kannika,12-Feb-15,Lead
122428,0,Kannika,12-Feb-15,Cadmium
122429,0,Kannika,12-Feb-15,Mercury
122430,2,Kannika,12-Feb-15,Nickel
122431,"1,5",Kannika,12-Feb-15,Arsenic
122432,"2,25",Kannika,12-Feb-15,Biochemical Oxygen
122433,"17,99",Kannika,12-Feb-15,Chemical Oxygen Demand (Cr)
122434,"3,58",Kannika,12-Feb-15,Chemical Oxygen Demand (Mn)
122435,0,Kannika,12-Feb-15,Petroleum hydrocarbons
122436,0,Kannika,12-Feb-15,Atrazine
122437,0,Kannika,12-Feb-15,"p,p-DDT"
122438,0,Kannika,12-Feb-15,gamma-Hexachlorocyclohexane
122439,4,Kannika,12-Feb-15,Water temperature
122440,"12,04",Kannika,12-Feb-15,Dissolved oxygen
122441,"91,84",Kannika,12-Feb-15,Oxygen saturation
122442,"199,716",Kannika,12-Feb-15,Total hardness
122443,"193,98",Kannika,12-Feb-15,Bicarbonates
122444,"259,6",Kannika,12-Feb-15,Total dissolved salts
122445,"0,187",Kannika,12-Feb-15,Ammonium
122446,"0,021",Kannika,12-Feb-15,Nitrites
122447,"1,6",Kannika,12-Feb-15,Nitrates
122448,"2,85",Kannika,12-Feb-15,Total nitrogen
122449,"0,04",Kannika,12-Feb-15,Orthophosphate-phosphorus
122450,"0,073",Kannika,12-Feb-15,Total phosphorus
122451,"0,048",Kannika,12-Feb-15,Total dissolved phosphorus
122452,"17,6",Kannika,12-Feb-15,Sodium
122453,"2,6",Kannika,12-Feb-15,Potassium
122454,"51,3",Kannika,12-Feb-15,Calcium
122455,"17,51",Kannika,12-Feb-15,Magnesium
122456,"26,1",Kannika,12-Feb-15,Chlorides
122457,"0,49",Kannika,12-Feb-15,Iron
122458,0,Kannika,12-Feb-15,Manganese
122459,0,Kannika,12-Feb-15,Manganese
122460,"22,8",Kannika,12-Feb-15,Copper
122461,0,Kannika,12-Feb-15,Chromium
122462,"2,01",Kannika,12-Feb-15,Lead
122463,0,Kannika,12-Feb-15,Cadmium
122464,0,Kannika,12-Feb-15,Mercury
122465,2,Kannika,12-Feb-15,Nickel
122466,"1,5",Kannika,12-Feb-15,Arsenic
122467,"1,82",Kannika,12-Feb-15,Biochemical Oxygen
122468,"17,17",Kannika,12-Feb-15,Chemical Oxygen Demand (Cr)
122469,"3,13",Kannika,12-Feb-15,Chemical Oxygen Demand (Mn)
122470,"0,1397",Kannika,12-Feb-15,Petroleum hydrocarbons
122471,0,Kannika,12-Feb-15,Atrazine
122472,0,Kannika,12-Feb-15,"p,p-DDT"
122473,0,Kannika,12-Feb-15,gamma-Hexachlorocyclohexane
122474,4,Kannika,12-Feb-15,Water temperature
122475,"12,19",Kannika,12-Feb-15,Dissolved oxygen
122476,"92,98",Kannika,12-Feb-15,Oxygen saturation
122477,"201,674",Kannika,12-Feb-15,Total hardness
122478,"197,03",Kannika,12-Feb-15,Bicarbonates
122479,"274,8",Kannika,12-Feb-15,Total dissolved salts
122480,"0,19",Kannika,12-Feb-15,Ammonium
122481,"0,023",Kannika,12-Feb-15,Nitrites
122482,"1,62",Kannika,12-Feb-15,Nitrates
122483,"2,88",Kannika,12-Feb-15,Total nitrogen
122484,"0,042",Kannika,12-Feb-15,Orthophosphate-phosphorus
122485,"0,076",Kannika,12-Feb-15,Total phosphorus
122486,"0,049",Kannika,12-Feb-15,Total dissolved phosphorus
122487,"17,7",Kannika,12-Feb-15,Sodium
122488,"2,6",Kannika,12-Feb-15,Potassium
122489,"52,1",Kannika,12-Feb-15,Calcium
122490,"17,51",Kannika,12-Feb-15,Magnesium
122491,"25,71",Kannika,12-Feb-15,Chlorides
122492,"0,495",Kannika,12-Feb-15,Iron
122493,"0,061",Kannika,12-Feb-15,Manganese
122494,0,Kannika,12-Feb-15,Manganese
122495,"24,7",Kannika,12-Feb-15,Copper
122496,0,Kannika,12-Feb-15,Chromium
122497,"2,61",Kannika,12-Feb-15,Lead
122498,0,Kannika,12-Feb-15,Cadmium
122499,0,Kannika,12-Feb-15,Mercury
122500,2,Kannika,12-Feb-15,Nickel
122501,"1,7",Kannika,12-Feb-15,Arsenic
122502,"2,07",Kannika,12-Feb-15,Biochemical Oxygen
122503,"16,03",Kannika,12-Feb-15,Chemical Oxygen Demand (Cr)
122504,"3,58",Kannika,12-Feb-15,Chemical Oxygen Demand (Mn)
122505,0,Kannika,12-Feb-15,Petroleum hydrocarbons
122506,0,Kannika,12-Feb-15,Atrazine
122507,0,Kannika,12-Feb-15,"p,p-DDT"
122508,0,Kannika,12-Feb-15,gamma-Hexachlorocyclohexane
122509,"4,1",Sakda,12-Feb-15,Water temperature
122510,"11,23",Sakda,12-Feb-15,Dissolved oxygen
122511,"85,66",Sakda,12-Feb-15,Oxygen saturation
122512,"205,59",Sakda,12-Feb-15,Total hardness
122513,"206,79",Sakda,12-Feb-15,Bicarbonates
122514,"268,4",Sakda,12-Feb-15,Total dissolved salts
122515,"0,197",Sakda,12-Feb-15,Ammonium
122516,"0,023",Sakda,12-Feb-15,Nitrites
122517,"1,62",Sakda,12-Feb-15,Nitrates
122518,"2,78",Sakda,12-Feb-15,Total nitrogen
122519,"0,03",Sakda,12-Feb-15,Orthophosphate-phosphorus
122520,"0,073",Sakda,12-Feb-15,Total phosphorus
122521,"0,042",Sakda,12-Feb-15,Total dissolved phosphorus
122522,"17,8",Sakda,12-Feb-15,Sodium
122523,"2,7",Sakda,12-Feb-15,Potassium
122524,"53,7",Sakda,12-Feb-15,Calcium
122525,"17,51",Sakda,12-Feb-15,Magnesium
122526,"25,71",Sakda,12-Feb-15,Chlorides
122527,"0,445",Sakda,12-Feb-15,Iron
122528,0,Sakda,12-Feb-15,Manganese
122529,0,Sakda,12-Feb-15,Manganese
122530,"13,21",Sakda,12-Feb-15,Copper
122531,0,Sakda,12-Feb-15,Chromium
122532,"1,61",Sakda,12-Feb-15,Lead
122533,0,Sakda,12-Feb-15,Cadmium
122534,0,Sakda,12-Feb-15,Mercury
122535,2,Sakda,12-Feb-15,Nickel
122536,"1,9",Sakda,12-Feb-15,Arsenic
122537,"1,7",Sakda,12-Feb-15,Biochemical Oxygen
122538,"17,99",Sakda,12-Feb-15,Chemical Oxygen Demand (Cr)
122539,"4,12",Sakda,12-Feb-15,Chemical Oxygen Demand (Mn)
122540,0,Sakda,12-Feb-15,Petroleum hydrocarbons
122541,0,Sakda,12-Feb-15,Atrazine
122542,0,Sakda,12-Feb-15,"p,p-DDT"
122543,0,Sakda,12-Feb-15,gamma-Hexachlorocyclohexane
122544,4,Sakda,12-Feb-15,Water temperature
122545,"11,18",Sakda,12-Feb-15,Dissolved oxygen
122546,"85,28",Sakda,12-Feb-15,Oxygen saturation
122547,"205,59",Sakda,12-Feb-15,Total hardness
122548,"200,69",Sakda,12-Feb-15,Bicarbonates
122549,267,Sakda,12-Feb-15,Total dissolved salts
122550,"0,187",Sakda,12-Feb-15,Ammonium
122551,"0,021",Sakda,12-Feb-15,Nitrites
122552,"1,559",Sakda,12-Feb-15,Nitrates
122553,"2,73",Sakda,12-Feb-15,Total nitrogen
122554,"0,027",Sakda,12-Feb-15,Orthophosphate-phosphorus
122555,"0,064",Sakda,12-Feb-15,Total phosphorus
122556,"0,039",Sakda,12-Feb-15,Total dissolved phosphorus
122557,"17,7",Sakda,12-Feb-15,Sodium
122558,"2,6",Sakda,12-Feb-15,Potassium
122559,"53,7",Sakda,12-Feb-15,Calcium
122560,"17,51",Sakda,12-Feb-15,Magnesium
122561,"24,94",Sakda,12-Feb-15,Chlorides
122562,"0,468",Sakda,12-Feb-15,Iron
122563,0,Sakda,12-Feb-15,Manganese
122564,0,Sakda,12-Feb-15,Manganese
122565,"13,9",Sakda,12-Feb-15,Copper
122566,0,Sakda,12-Feb-15,Chromium
122567,"1,58",Sakda,12-Feb-15,Lead
122568,0,Sakda,12-Feb-15,Cadmium
122569,0,Sakda,12-Feb-15,Mercury
122570,2,Sakda,12-Feb-15,Nickel
122571,"2,1",Sakda,12-Feb-15,Arsenic
122572,"1,34",Sakda,12-Feb-15,Biochemical Oxygen
122573,"16,79",Sakda,12-Feb-15,Chemical Oxygen Demand (Cr)
122574,"4,1",Sakda,12-Feb-15,Chemical Oxygen Demand (Mn)
122575,0,Sakda,12-Feb-15,Petroleum hydrocarbons
122576,0,Sakda,12-Feb-15,Atrazine
122577,0,Sakda,12-Feb-15,"p,p-DDT"
122578,0,Sakda,12-Feb-15,gamma-Hexachlorocyclohexane
122579,"4,1",Sakda,12-Feb-15,Water temperature
122580,"11,26",Sakda,12-Feb-15,Dissolved oxygen
122581,"85,88",Sakda,12-Feb-15,Oxygen saturation
122582,"199,716",Sakda,12-Feb-15,Total hardness
122583,"200,69",Sakda,12-Feb-15,Bicarbonates
122584,"258,6",Sakda,12-Feb-15,Total dissolved salts
122585,"0,192",Sakda,12-Feb-15,Ammonium
122586,"0,022",Sakda,12-Feb-15,Nitrites
122587,"1,568",Sakda,12-Feb-15,Nitrates
122588,"2,75",Sakda,12-Feb-15,Total nitrogen
122589,"0,026",Sakda,12-Feb-15,Orthophosphate-phosphorus
122590,"0,071",Sakda,12-Feb-15,Total phosphorus
122591,"0,04",Sakda,12-Feb-15,Total dissolved phosphorus
122592,"17,7",Sakda,12-Feb-15,Sodium
122593,"2,6",Sakda,12-Feb-15,Potassium
122594,"52,1",Sakda,12-Feb-15,Calcium
122595,"17,02",Sakda,12-Feb-15,Magnesium
122596,"25,32",Sakda,12-Feb-15,Chlorides
122597,"0,406",Sakda,12-Feb-15,Iron
122598,0,Sakda,12-Feb-15,Manganese
122599,0,Sakda,12-Feb-15,Manganese
122600,"12,85",Sakda,12-Feb-15,Copper
122601,"1,07",Sakda,12-Feb-15,Chromium
122602,"1,74",Sakda,12-Feb-15,Lead
122603,0,Sakda,12-Feb-15,Cadmium
122604,0,Sakda,12-Feb-15,Mercury
122605,2,Sakda,12-Feb-15,Nickel
122606,2,Sakda,12-Feb-15,Arsenic
122607,"1,85",Sakda,12-Feb-15,Biochemical Oxygen
122608,"17,55",Sakda,12-Feb-15,Chemical Oxygen Demand (Cr)
122609,"4,16",Sakda,12-Feb-15,Chemical Oxygen Demand (Mn)
122610,0,Sakda,12-Feb-15,Petroleum hydrocarbons
122611,0,Sakda,12-Feb-15,Atrazine
122612,0,Sakda,12-Feb-15,"p,p-DDT"
122613,0,Sakda,12-Feb-15,gamma-Hexachlorocyclohexane
122614,"6,8",Chai,13-Feb-15,Water temperature
122615,"10,48",Chai,13-Feb-15,Dissolved oxygen
122616,"0,078",Chai,13-Feb-15,Ammonium
122617,"0,019",Chai,13-Feb-15,Nitrites
122618,"2,09",Chai,13-Feb-15,Nitrates
122619,"2,55",Chai,13-Feb-15,Total nitrogen
122620,"0,067",Chai,13-Feb-15,Orthophosphate-phosphorus
122621,"0,084",Chai,13-Feb-15,Total phosphorus
122622,"0,067",Chai,13-Feb-15,Total dissolved phosphorus
122623,"1,32",Chai,13-Feb-15,Biochemical Oxygen
122624,"6,7",Chai,13-Feb-15,Water temperature
122625,"10,85",Chai,13-Feb-15,Dissolved oxygen
122626,"0,103",Chai,13-Feb-15,Ammonium
122627,"0,018",Chai,13-Feb-15,Nitrites
122628,"2,05",Chai,13-Feb-15,Nitrates
122629,"2,42",Chai,13-Feb-15,Total nitrogen
122630,"0,064",Chai,13-Feb-15,Orthophosphate-phosphorus
122631,"0,081",Chai,13-Feb-15,Total phosphorus
122632,"0,072",Chai,13-Feb-15,Total dissolved phosphorus
122633,"1,68",Chai,13-Feb-15,Biochemical Oxygen
122634,"6,7",Chai,13-Feb-15,Water temperature
122635,"10,94",Chai,13-Feb-15,Dissolved oxygen
122636,"0,058",Chai,13-Feb-15,Ammonium
122637,"0,015",Chai,13-Feb-15,Nitrites
122638,"2,04",Chai,13-Feb-15,Nitrates
122639,"2,25",Chai,13-Feb-15,Total nitrogen
122640,"0,059",Chai,13-Feb-15,Orthophosphate-phosphorus
122641,"0,08",Chai,13-Feb-15,Total phosphorus
122642,"0,065",Chai,13-Feb-15,Total dissolved phosphorus
122643,"0,91",Chai,13-Feb-15,Biochemical Oxygen
122644,"0,27",Kannika,13-Feb-15,AGOC-3A
122645,"0,308",Kannika,13-Feb-15,Methylosmoline
122646,"0,248",Kannika,13-Feb-15,Chlorodinine
122647,"0,263",Kannika,13-Feb-15,AGOC-3A
122648,"0,347",Kannika,13-Feb-15,Methylosmoline
122649,"0,267",Kannika,13-Feb-15,Chlorodinine
122650,"0,309",Kannika,13-Feb-15,AGOC-3A
122651,"0,307",Kannika,13-Feb-15,Methylosmoline
122652,"0,255",Kannika,13-Feb-15,Chlorodinine
