,value,location,sample date,measure
92924,"0,055",Chai,13-Oct-10,Mercury
92925,"1,5",Chai,13-Oct-10,Nickel
92926,"0,92",Chai,13-Oct-10,Arsenic
92927,"2,4",Chai,13-Oct-10,Biochemical Oxygen
92928,"23,52",Chai,13-Oct-10,Chemical Oxygen Demand (Cr)
92929,"2,89",Chai,13-Oct-10,Chemical Oxygen Demand (Mn)
92930,"0,34",Chai,13-Oct-10,Petroleum hydrocarbons
92931,"0,025",Chai,13-Oct-10,Tetrachloromethane
92932,"0,5",Chai,13-Oct-10,Atrazine
92933,"0,05",Chai,13-Oct-10,gamma-Hexachlorocyclohexane
92934,"0,023",Achara,14-Oct-10,Ammonium
92935,"0,0152",Achara,14-Oct-10,Nitrites
92936,"350,978",Achara,14-Oct-10,Nitrates
92937,"5,67",Achara,14-Oct-10,Total nitrogen
92938,"2,12",Achara,14-Oct-10,Organic nitrogen
92939,"3,548",Achara,14-Oct-10,Inorganic nitrogen
92940,"0,45",Achara,14-Oct-10,Orthophosphate-phosphorus
92941,"0,69",Achara,14-Oct-10,Total phosphorus
92942,"8,806",Achara,14-Oct-10,Dissolved silicates
92943,16,Boonsri,15-Oct-10,Water temperature
92944,"0,139",Boonsri,15-Oct-10,Ammonium
92945,"0,0018",Boonsri,15-Oct-10,Nitrites
92946,"0,745",Boonsri,15-Oct-10,Nitrates
92947,"0,074",Boonsri,15-Oct-10,Orthophosphate-phosphorus
92948,"0,17",Boonsri,15-Oct-10,Total phosphorus
92949,"0,018",Boonsri,15-Oct-10,Iron
92950,"0,0064",Boonsri,15-Oct-10,Manganese
92951,"0,0049",Boonsri,15-Oct-10,Manganese
92952,"13,25",Boonsri,15-Oct-10,Zinc
92953,"6,38",Boonsri,15-Oct-10,Copper
92954,"15,48",Boonsri,15-Oct-10,Chromium
92955,"4,26",Boonsri,15-Oct-10,Lead
92956,"0,14",Boonsri,15-Oct-10,Cadmium
92957,"3,44",Boonsri,15-Oct-10,Nickel
92958,16,Boonsri,15-Oct-10,Water temperature
92959,"0,155",Boonsri,15-Oct-10,Ammonium
92960,"0,011",Boonsri,15-Oct-10,Nitrites
92961,"0,926",Boonsri,15-Oct-10,Nitrates
92962,"0,1",Boonsri,15-Oct-10,Orthophosphate-phosphorus
92963,"0,15",Boonsri,15-Oct-10,Total phosphorus
92964,"0,061",Boonsri,15-Oct-10,Iron
92965,"0,0116",Boonsri,15-Oct-10,Manganese
92966,"0,0113",Boonsri,15-Oct-10,Manganese
92967,"15,26",Boonsri,15-Oct-10,Zinc
92968,"10,2",Boonsri,15-Oct-10,Copper
92969,"7,29",Boonsri,15-Oct-10,Chromium
92970,"2,81",Boonsri,15-Oct-10,Lead
92971,"1,76",Boonsri,15-Oct-10,Cadmium
92972,"3,41",Boonsri,15-Oct-10,Nickel
92973,16,Boonsri,15-Oct-10,Water temperature
92974,"0,101",Boonsri,15-Oct-10,Ammonium
92975,"0,005",Boonsri,15-Oct-10,Nitrites
92976,"0,904",Boonsri,15-Oct-10,Nitrates
92977,"0,09",Boonsri,15-Oct-10,Orthophosphate-phosphorus
92978,"0,11",Boonsri,15-Oct-10,Total phosphorus
92979,"0,091",Boonsri,15-Oct-10,Iron
92980,"0,0092",Boonsri,15-Oct-10,Manganese
92981,"0,008",Boonsri,15-Oct-10,Manganese
92982,"9,13",Boonsri,15-Oct-10,Zinc
92983,"8,86",Boonsri,15-Oct-10,Copper
92984,"1,06",Boonsri,15-Oct-10,Chromium
92985,"1,91",Boonsri,15-Oct-10,Lead
92986,"1,08",Boonsri,15-Oct-10,Cadmium
92987,"8,07",Boonsri,15-Oct-10,Nickel
92988,"8,9",Achara,15-Oct-10,Dissolved silicates
92989,"16,5",Tansanee,15-Oct-10,Water temperature
92990,"7,89",Tansanee,15-Oct-10,Dissolved oxygen
92991,"83,4",Tansanee,15-Oct-10,Oxygen saturation
92992,"541,2",Tansanee,15-Oct-10,Total dissolved salts
92993,"0,168",Tansanee,15-Oct-10,Ammonium
92994,"0,031",Tansanee,15-Oct-10,Nitrites
92995,"1,564",Tansanee,15-Oct-10,Nitrates
92996,"1,763",Tansanee,15-Oct-10,Inorganic nitrogen
92997,"0,07",Tansanee,15-Oct-10,Orthophosphate-phosphorus
92998,"0,22",Tansanee,15-Oct-10,Total phosphorus
92999,"6,939",Tansanee,15-Oct-10,Dissolved silicates
93000,"128,2",Tansanee,15-Oct-10,Chlorides
93001,"0,27",Tansanee,15-Oct-10,Iron
93002,"0,05",Tansanee,15-Oct-10,Manganese
93003,"71,28",Tansanee,15-Oct-10,Chemical Oxygen Demand (Cr)
93004,"0,112",Tansanee,15-Oct-10,Anionic active surfactants
93005,"15,5",Kannika,15-Oct-10,Water temperature
93006,"8,02",Kannika,15-Oct-10,Dissolved oxygen
93007,"80,84",Kannika,15-Oct-10,Oxygen saturation
93008,304,Kannika,15-Oct-10,Total dissolved salts
93009,"0,102",Kannika,15-Oct-10,Ammonium
93010,"0,033",Kannika,15-Oct-10,Nitrites
93011,"1,7",Kannika,15-Oct-10,Nitrates
93012,"2,19",Kannika,15-Oct-10,Total nitrogen
93013,"0,008",Kannika,15-Oct-10,Orthophosphate-phosphorus
93014,"0,049",Kannika,15-Oct-10,Total phosphorus
93015,"5,82",Kannika,15-Oct-10,Silica (SiO2)
93016,"41,75",Kannika,15-Oct-10,Calcium
93017,"21,4",Kannika,15-Oct-10,Magnesium
93018,"34,4",Kannika,15-Oct-10,Chlorides
93019,"28,9",Kannika,15-Oct-10,Sulphates
93020,"0,35",Kannika,15-Oct-10,Iron
93021,"0,021",Kannika,15-Oct-10,Manganese
93022,"0,017",Kannika,15-Oct-10,Manganese
93023,"5,5",Kannika,15-Oct-10,Zinc
93024,"2,5",Kannika,15-Oct-10,Copper
93025,"2,2",Kannika,15-Oct-10,Chromium
93026,"1,4",Kannika,15-Oct-10,Lead
93027,"0,13",Kannika,15-Oct-10,Cadmium
93028,"0,063",Kannika,15-Oct-10,Mercury
93029,"1,9",Kannika,15-Oct-10,Nickel
93030,"0,89",Kannika,15-Oct-10,Arsenic
93031,"0,85",Kannika,15-Oct-10,Biochemical Oxygen
93032,"18,72",Kannika,15-Oct-10,Chemical Oxygen Demand (Cr)
93033,"2,89",Kannika,15-Oct-10,Chemical Oxygen Demand (Mn)
93034,"0,34",Kannika,15-Oct-10,Petroleum hydrocarbons
93035,"0,025",Kannika,15-Oct-10,Tetrachloromethane
93036,"0,5",Kannika,15-Oct-10,Atrazine
93037,"0,05",Kannika,15-Oct-10,gamma-Hexachlorocyclohexane
93038,"15,5",Kannika,15-Oct-10,Water temperature
93039,"7,94",Kannika,15-Oct-10,Dissolved oxygen
93040,"80,84",Kannika,15-Oct-10,Oxygen saturation
93041,302,Kannika,15-Oct-10,Total dissolved salts
93042,"0,12",Kannika,15-Oct-10,Ammonium
93043,"0,032",Kannika,15-Oct-10,Nitrites
93044,"1,68",Kannika,15-Oct-10,Nitrates
93045,"2,19",Kannika,15-Oct-10,Total nitrogen
93046,"0,007",Kannika,15-Oct-10,Orthophosphate-phosphorus
93047,"0,045",Kannika,15-Oct-10,Total phosphorus
93048,"5,677",Kannika,15-Oct-10,Silica (SiO2)
93049,"51,07",Kannika,15-Oct-10,Calcium
93050,"21,4",Kannika,15-Oct-10,Magnesium
93051,"34,4",Kannika,15-Oct-10,Chlorides
93052,"28,6",Kannika,15-Oct-10,Sulphates
93053,"0,35",Kannika,15-Oct-10,Iron
93054,"0,023",Kannika,15-Oct-10,Manganese
93055,"0,019",Kannika,15-Oct-10,Manganese
93056,"5,1",Kannika,15-Oct-10,Zinc
93057,"2,9",Kannika,15-Oct-10,Copper
93058,2,Kannika,15-Oct-10,Chromium
93059,"1,9",Kannika,15-Oct-10,Lead
93060,"0,14",Kannika,15-Oct-10,Cadmium
93061,"0,078",Kannika,15-Oct-10,Mercury
93062,2,Kannika,15-Oct-10,Nickel
93063,"0,95",Kannika,15-Oct-10,Arsenic
93064,"0,93",Kannika,15-Oct-10,Biochemical Oxygen
93065,"23,4",Kannika,15-Oct-10,Chemical Oxygen Demand (Cr)
93066,"3,06",Kannika,15-Oct-10,Chemical Oxygen Demand (Mn)
93067,"0,34",Kannika,15-Oct-10,Petroleum hydrocarbons
93068,"0,025",Kannika,15-Oct-10,Tetrachloromethane
93069,"0,5",Kannika,15-Oct-10,Atrazine
93070,"0,05",Kannika,15-Oct-10,gamma-Hexachlorocyclohexane
93071,"15,5",Kannika,15-Oct-10,Water temperature
93072,"7,91",Kannika,15-Oct-10,Dissolved oxygen
93073,"79,73",Kannika,15-Oct-10,Oxygen saturation
93074,303,Kannika,15-Oct-10,Total dissolved salts
93075,"0,078",Kannika,15-Oct-10,Ammonium
93076,"0,032",Kannika,15-Oct-10,Nitrites
93077,"1,65",Kannika,15-Oct-10,Nitrates
93078,"2,11",Kannika,15-Oct-10,Total nitrogen
93079,"0,006",Kannika,15-Oct-10,Orthophosphate-phosphorus
93080,"0,046",Kannika,15-Oct-10,Total phosphorus
93081,"5,467",Kannika,15-Oct-10,Silica (SiO2)
93082,"51,07",Kannika,15-Oct-10,Calcium
93083,"21,4",Kannika,15-Oct-10,Magnesium
93084,"34,4",Kannika,15-Oct-10,Chlorides
93085,"28,4",Kannika,15-Oct-10,Sulphates
93086,"0,53",Kannika,15-Oct-10,Iron
93087,"0,027",Kannika,15-Oct-10,Manganese
93088,"0,018",Kannika,15-Oct-10,Manganese
93089,"4,7",Kannika,15-Oct-10,Zinc
93090,"3,5",Kannika,15-Oct-10,Copper
93091,"1,9",Kannika,15-Oct-10,Chromium
93092,"1,5",Kannika,15-Oct-10,Lead
93093,"0,17",Kannika,15-Oct-10,Cadmium
93094,"0,07",Kannika,15-Oct-10,Mercury
93095,"1,8",Kannika,15-Oct-10,Nickel
93096,"0,91",Kannika,15-Oct-10,Arsenic
93097,"1,03",Kannika,15-Oct-10,Biochemical Oxygen
93098,"18,72",Kannika,15-Oct-10,Chemical Oxygen Demand (Cr)
93099,"2,89",Kannika,15-Oct-10,Chemical Oxygen Demand (Mn)
93100,"0,34",Kannika,15-Oct-10,Petroleum hydrocarbons
93101,"0,025",Kannika,15-Oct-10,Tetrachloromethane
93102,"0,5",Kannika,15-Oct-10,Atrazine
93103,"0,05",Kannika,15-Oct-10,gamma-Hexachlorocyclohexane
93104,"15,7",Sakda,15-Oct-10,Water temperature
93105,"8,2",Sakda,15-Oct-10,Dissolved oxygen
93106,"82,99",Sakda,15-Oct-10,Oxygen saturation
93107,293,Sakda,15-Oct-10,Total dissolved salts
93108,"0,113",Sakda,15-Oct-10,Ammonium
93109,"0,033",Sakda,15-Oct-10,Nitrites
93110,"1,63",Sakda,15-Oct-10,Nitrates
93111,"2,12",Sakda,15-Oct-10,Total nitrogen
93112,"0,01",Sakda,15-Oct-10,Orthophosphate-phosphorus
93113,"0,065",Sakda,15-Oct-10,Total phosphorus
93114,"6,26",Sakda,15-Oct-10,Silica (SiO2)
93115,"47,15",Sakda,15-Oct-10,Calcium
93116,"21,4",Sakda,15-Oct-10,Magnesium
93117,"34,4",Sakda,15-Oct-10,Chlorides
93118,"23,9",Sakda,15-Oct-10,Sulphates
93119,"0,73",Sakda,15-Oct-10,Iron
93120,"0,015",Sakda,15-Oct-10,Manganese
93121,"0,0098",Sakda,15-Oct-10,Manganese
93122,"7,9",Sakda,15-Oct-10,Zinc
93123,"2,5",Sakda,15-Oct-10,Copper
93124,"3,5",Sakda,15-Oct-10,Chromium
93125,"1,4",Sakda,15-Oct-10,Lead
93126,"0,15",Sakda,15-Oct-10,Cadmium
93127,"0,046",Sakda,15-Oct-10,Mercury
93128,"1,1",Sakda,15-Oct-10,Nickel
93129,"0,93",Sakda,15-Oct-10,Arsenic
93130,"0,23",Sakda,15-Oct-10,Biochemical Oxygen
93131,"23,4",Sakda,15-Oct-10,Chemical Oxygen Demand (Cr)
93132,"3,23",Sakda,15-Oct-10,Chemical Oxygen Demand (Mn)
93133,"0,34",Sakda,15-Oct-10,Petroleum hydrocarbons
93134,"0,025",Sakda,15-Oct-10,Tetrachloromethane
93135,"0,5",Sakda,15-Oct-10,Atrazine
93136,"0,05",Sakda,15-Oct-10,gamma-Hexachlorocyclohexane
93137,"15,7",Sakda,15-Oct-10,Water temperature
93138,"8,25",Sakda,15-Oct-10,Dissolved oxygen
93139,"83,5",Sakda,15-Oct-10,Oxygen saturation
93140,292,Sakda,15-Oct-10,Total dissolved salts
93141,"0,12",Sakda,15-Oct-10,Ammonium
93142,"0,032",Sakda,15-Oct-10,Nitrites
93143,"1,69",Sakda,15-Oct-10,Nitrates
93144,"2,2",Sakda,15-Oct-10,Total nitrogen
93145,"0,01",Sakda,15-Oct-10,Orthophosphate-phosphorus
93146,"0,069",Sakda,15-Oct-10,Total phosphorus
93147,"5,58",Sakda,15-Oct-10,Silica (SiO2)
93148,"51,08",Sakda,15-Oct-10,Calcium
93149,"16,78",Sakda,15-Oct-10,Magnesium
93150,"34,4",Sakda,15-Oct-10,Chlorides
93151,"23,5",Sakda,15-Oct-10,Sulphates
93152,"0,75",Sakda,15-Oct-10,Iron
93153,"0,02",Sakda,15-Oct-10,Manganese
93154,"0,014",Sakda,15-Oct-10,Manganese
93155,"7,5",Sakda,15-Oct-10,Zinc
93156,"2,4",Sakda,15-Oct-10,Copper
93157,"3,2",Sakda,15-Oct-10,Chromium
93158,"1,3",Sakda,15-Oct-10,Lead
93159,"0,11",Sakda,15-Oct-10,Cadmium
93160,"0,043",Sakda,15-Oct-10,Mercury
93161,1,Sakda,15-Oct-10,Nickel
93162,"0,95",Sakda,15-Oct-10,Arsenic
93163,"0,28",Sakda,15-Oct-10,Biochemical Oxygen
93164,"23,4",Sakda,15-Oct-10,Chemical Oxygen Demand (Cr)
93165,"3,06",Sakda,15-Oct-10,Chemical Oxygen Demand (Mn)
93166,"0,34",Sakda,15-Oct-10,Petroleum hydrocarbons
93167,"0,025",Sakda,15-Oct-10,Tetrachloromethane
93168,"0,5",Sakda,15-Oct-10,Atrazine
93169,"0,05",Sakda,15-Oct-10,gamma-Hexachlorocyclohexane
93170,"15,7",Sakda,15-Oct-10,Water temperature
93171,"8,3",Sakda,15-Oct-10,Dissolved oxygen
93172,84,Sakda,15-Oct-10,Oxygen saturation
93173,293,Sakda,15-Oct-10,Total dissolved salts
93174,"0,104",Sakda,15-Oct-10,Ammonium
93175,"0,032",Sakda,15-Oct-10,Nitrites
93176,"1,67",Sakda,15-Oct-10,Nitrates
93177,"2,16",Sakda,15-Oct-10,Total nitrogen
93178,"0,009",Sakda,15-Oct-10,Orthophosphate-phosphorus
93179,"0,058",Sakda,15-Oct-10,Total phosphorus
93180,"5,518",Sakda,15-Oct-10,Silica (SiO2)
93181,"47,15",Sakda,15-Oct-10,Calcium
93182,"19,21",Sakda,15-Oct-10,Magnesium
93183,"34,4",Sakda,15-Oct-10,Chlorides
93184,"23,5",Sakda,15-Oct-10,Sulphates
93185,"0,61",Sakda,15-Oct-10,Iron
93186,"0,022",Sakda,15-Oct-10,Manganese
93187,"0,018",Sakda,15-Oct-10,Manganese
93188,"8,2",Sakda,15-Oct-10,Zinc
93189,"2,3",Sakda,15-Oct-10,Copper
93190,"3,4",Sakda,15-Oct-10,Chromium
93191,"1,4",Sakda,15-Oct-10,Lead
93192,"0,12",Sakda,15-Oct-10,Cadmium
93193,"0,053",Sakda,15-Oct-10,Mercury
93194,1,Sakda,15-Oct-10,Nickel
93195,"0,94",Sakda,15-Oct-10,Arsenic
93196,"0,32",Sakda,15-Oct-10,Biochemical Oxygen
93197,"23,4",Sakda,15-Oct-10,Chemical Oxygen Demand (Cr)
93198,"3,23",Sakda,15-Oct-10,Chemical Oxygen Demand (Mn)
93199,"0,34",Sakda,15-Oct-10,Petroleum hydrocarbons
93200,"0,025",Sakda,15-Oct-10,Tetrachloromethane
93201,"0,5",Sakda,15-Oct-10,Atrazine
93202,"0,05",Sakda,15-Oct-10,gamma-Hexachlorocyclohexane
93203,"0,016",Achara,16-Oct-10,Ammonium
93204,"0,01216",Achara,16-Oct-10,Nitrites
93205,"373,126",Achara,16-Oct-10,Nitrates
93206,"4,79",Achara,16-Oct-10,Total nitrogen
93207,"1,03",Achara,16-Oct-10,Organic nitrogen
93208,"3,759",Achara,16-Oct-10,Inorganic nitrogen
93209,"0,53",Achara,16-Oct-10,Orthophosphate-phosphorus
93210,"0,77",Achara,16-Oct-10,Total phosphorus
93211,"8,724",Achara,16-Oct-10,Dissolved silicates
93212,"13,2",Decha,19-Oct-10,Water temperature
93213,"10,2",Decha,19-Oct-10,Dissolved oxygen
93214,492,Decha,19-Oct-10,Total dissolved salts
93215,"0,019",Decha,19-Oct-10,Ammonium
93216,"0,004",Decha,19-Oct-10,Nitrites
93217,"0,748",Decha,19-Oct-10,Nitrates
93218,"0,771",Decha,19-Oct-10,Inorganic nitrogen
93219,"0,118",Decha,19-Oct-10,Orthophosphate-phosphorus
93220,"0,202",Decha,19-Oct-10,Total phosphorus
93221,"69,1",Decha,19-Oct-10,Calcium
93222,"11,9",Decha,19-Oct-10,Magnesium
93223,"109,2",Decha,19-Oct-10,Chlorides
93224,"58,332",Decha,19-Oct-10,Sulphates
93225,1,Decha,19-Oct-10,Cyanides
93226,13,Decha,19-Oct-10,Chromium
93227,3,Decha,19-Oct-10,Biochemical Oxygen
93228,"33,3",Decha,19-Oct-10,Chemical Oxygen Demand (Cr)
93229,"11,1",Decha,19-Oct-10,Chemical Oxygen Demand (Mn)
93230,"0,032",Decha,19-Oct-10,Anionic active surfactants
93231,15,Kohsoom,20-Oct-10,Water temperature
93232,"4,96",Kohsoom,20-Oct-10,Dissolved oxygen
93233,"50,8",Kohsoom,20-Oct-10,Oxygen saturation
93234,"123,48",Kohsoom,20-Oct-10,Total hardness
93235,"213,5",Kohsoom,20-Oct-10,Bicarbonates
93236,301,Kohsoom,20-Oct-10,Total dissolved salts
93237,"4,43",Kohsoom,20-Oct-10,Ammonium
93238,"0,041",Kohsoom,20-Oct-10,Nitrites
93239,"1,43",Kohsoom,20-Oct-10,Nitrates
93240,"0,058",Kohsoom,20-Oct-10,Orthophosphate-phosphorus
93241,"0,122",Kohsoom,20-Oct-10,Total phosphorus
93242,"6,978",Kohsoom,20-Oct-10,Silica (SiO2)
93243,"24,6",Kohsoom,20-Oct-10,Sodium
93244,"4,2",Kohsoom,20-Oct-10,Potassium
93245,"64,4",Kohsoom,20-Oct-10,Calcium
93246,"13,3",Kohsoom,20-Oct-10,Magnesium
93247,"39,7",Kohsoom,20-Oct-10,Chlorides
93248,"53,8",Kohsoom,20-Oct-10,Sulphates
93249,"0,108",Kohsoom,20-Oct-10,Manganese
93250,"14,7",Kohsoom,20-Oct-10,Zinc
93251,"15,8",Kohsoom,20-Oct-10,Copper
93252,"5,2",Kohsoom,20-Oct-10,Chromium
93253,4,Kohsoom,20-Oct-10,Lead
93254,"0,246",Kohsoom,20-Oct-10,Cadmium
93255,"0,283",Kohsoom,20-Oct-10,Mercury
93256,"6,7",Kohsoom,20-Oct-10,Nickel
93257,"2,6",Kohsoom,20-Oct-10,Arsenic
93258,"4,9",Kohsoom,20-Oct-10,Biochemical Oxygen
93259,"12,9",Kohsoom,20-Oct-10,Chemical Oxygen Demand (Cr)
93260,"7,61",Kohsoom,20-Oct-10,Chemical Oxygen Demand (Mn)
93261,"0,097",Kohsoom,20-Oct-10,Anionic active surfactants
93262,"0,05",Kohsoom,20-Oct-10,Petroleum hydrocarbons
93263,31,Kohsoom,20-Oct-10,AOX
93264,"0,025",Kohsoom,20-Oct-10,Tetrachloromethane
93265,"0,003",Kohsoom,20-Oct-10,"p,p-DDT"
93266,"0,003",Kohsoom,20-Oct-10,gamma-Hexachlorocyclohexane
93267,13000,Kohsoom,20-Oct-10,Total coliforms
93268,240,Kohsoom,20-Oct-10,Fecal coliforms
93269,13,Kohsoom,20-Oct-10,Fecal streptococci 
93270,15,Boonsri,21-Oct-10,Water temperature
93271,"9,14",Boonsri,21-Oct-10,Dissolved oxygen
93272,126,Boonsri,21-Oct-10,Total hardness
93273,"201,3",Boonsri,21-Oct-10,Bicarbonates
93274,267,Boonsri,21-Oct-10,Total dissolved salts
93275,"0,031",Boonsri,21-Oct-10,Ammonium
93276,"0,016",Boonsri,21-Oct-10,Nitrites
93277,"1,13",Boonsri,21-Oct-10,Nitrates
93278,"0,27",Boonsri,21-Oct-10,Orthophosphate-phosphorus
93279,"0,31",Boonsri,21-Oct-10,Total phosphorus
93280,"5,96",Boonsri,21-Oct-10,Silica (SiO2)
93281,13,Boonsri,21-Oct-10,Sodium
93282,"1,7",Boonsri,21-Oct-10,Potassium
93283,"48,33",Boonsri,21-Oct-10,Calcium
93284,"25,22",Boonsri,21-Oct-10,Magnesium
93285,"28,34",Boonsri,21-Oct-10,Chlorides
93286,"45,31",Boonsri,21-Oct-10,Sulphates
93287,"0,075",Boonsri,21-Oct-10,Iron
93288,"0,0116",Boonsri,21-Oct-10,Manganese
93289,"0,0069",Boonsri,21-Oct-10,Manganese
93290,"15,721",Boonsri,21-Oct-10,Zinc
93291,"11,415",Boonsri,21-Oct-10,Copper
93292,"2,784",Boonsri,21-Oct-10,Chromium
93293,"2,018",Boonsri,21-Oct-10,Lead
93294,"0,351",Boonsri,21-Oct-10,Cadmium
93295,"7,073",Boonsri,21-Oct-10,Nickel
93296,"1,31",Boonsri,21-Oct-10,Biochemical Oxygen
93297,"8,43",Boonsri,21-Oct-10,Chemical Oxygen Demand (Cr)
93298,"2,39",Boonsri,21-Oct-10,Chemical Oxygen Demand (Mn)
93299,"0,15",Boonsri,21-Oct-10,Anionic active surfactants
93300,"0,3",Boonsri,21-Oct-10,Petroleum hydrocarbons
93301,"18,8",Boonsri,21-Oct-10,AOX
93302,"0,025",Boonsri,21-Oct-10,Tetrachloromethane
93303,"0,003",Boonsri,21-Oct-10,"p,p-DDT"
93304,"0,003",Boonsri,21-Oct-10,gamma-Hexachlorocyclohexane
93305,"4,9",Boonsri,21-Oct-10,Total coliforms
93306,"0,22",Boonsri,21-Oct-10,Fecal coliforms
93307,"0,014",Boonsri,21-Oct-10,Fecal streptococci 
93308,"14,5",Boonsri,21-Oct-10,Water temperature
93309,"9,06",Boonsri,21-Oct-10,Dissolved oxygen
93310,"117,32",Boonsri,21-Oct-10,Total hardness
93311,"195,2",Boonsri,21-Oct-10,Bicarbonates
93312,238,Boonsri,21-Oct-10,Total dissolved salts
93313,"0,035",Boonsri,21-Oct-10,Ammonium
93314,"0,011",Boonsri,21-Oct-10,Nitrites
93315,"1,15",Boonsri,21-Oct-10,Nitrates
93316,"0,28",Boonsri,21-Oct-10,Orthophosphate-phosphorus
93317,"0,36",Boonsri,21-Oct-10,Total phosphorus
93318,"6,225",Boonsri,21-Oct-10,Silica (SiO2)
93319,"14,5",Boonsri,21-Oct-10,Sodium
93320,"1,7",Boonsri,21-Oct-10,Potassium
93321,"46,72",Boonsri,21-Oct-10,Calcium
93322,"22,31",Boonsri,21-Oct-10,Magnesium
93323,"27,61",Boonsri,21-Oct-10,Chlorides
93324,"38,77",Boonsri,21-Oct-10,Sulphates
93325,"0,1",Boonsri,21-Oct-10,Iron
93326,"0,0081",Boonsri,21-Oct-10,Manganese
93327,"0,0052",Boonsri,21-Oct-10,Manganese
93328,"18,273",Boonsri,21-Oct-10,Zinc
93329,"10,457",Boonsri,21-Oct-10,Copper
93330,"2,024",Boonsri,21-Oct-10,Chromium
93331,"5,234",Boonsri,21-Oct-10,Lead
93332,"0,951",Boonsri,21-Oct-10,Cadmium
93333,"6,007",Boonsri,21-Oct-10,Nickel
93334,"1,47",Boonsri,21-Oct-10,Biochemical Oxygen
