,value,location,sample date,measure
88278,"0,124",Kannika,12-Mar-10,Ammonium
88279,"0,04",Kannika,12-Mar-10,Nitrites
88280,"2,18",Kannika,12-Mar-10,Nitrates
88281,"3,12",Kannika,12-Mar-10,Total nitrogen
88282,"0,029",Kannika,12-Mar-10,Orthophosphate-phosphorus
88283,"0,0651",Kannika,12-Mar-10,Total phosphorus
88284,"6,247",Kannika,12-Mar-10,Silica (SiO2)
88285,"53,44",Kannika,12-Mar-10,Calcium
88286,"20,92",Kannika,12-Mar-10,Magnesium
88287,"35,5",Kannika,12-Mar-10,Chlorides
88288,"27,4",Kannika,12-Mar-10,Sulphates
88289,"0,004",Kannika,12-Mar-10,Cyanides
88290,"3,9",Kannika,12-Mar-10,Zinc
88291,"5,6",Kannika,12-Mar-10,Copper
88292,"4,7",Kannika,12-Mar-10,Chromium
88293,"1,6",Kannika,12-Mar-10,Lead
88294,"0,2",Kannika,12-Mar-10,Cadmium
88295,"0,06",Kannika,12-Mar-10,Mercury
88296,"1,5",Kannika,12-Mar-10,Nickel
88297,"0,95",Kannika,12-Mar-10,Arsenic
88298,"2,02",Kannika,12-Mar-10,Biochemical Oxygen
88299,"24,6",Kannika,12-Mar-10,Chemical Oxygen Demand (Cr)
88300,"3,42",Kannika,12-Mar-10,Chemical Oxygen Demand (Mn)
88301,"0,053",Kannika,12-Mar-10,Anionic active surfactants
88302,"0,025",Kannika,12-Mar-10,Tetrachloromethane
88303,"0,5",Kannika,12-Mar-10,Atrazine
88304,"0,05",Kannika,12-Mar-10,gamma-Hexachlorocyclohexane
88305,8,Kannika,12-Mar-10,Water temperature
88306,"9,88",Kannika,12-Mar-10,Dissolved oxygen
88307,"83,44",Kannika,12-Mar-10,Oxygen saturation
88308,299,Kannika,12-Mar-10,Total dissolved salts
88309,"0,115",Kannika,12-Mar-10,Ammonium
88310,"0,041",Kannika,12-Mar-10,Nitrites
88311,"2,18",Kannika,12-Mar-10,Nitrates
88312,"2,8",Kannika,12-Mar-10,Total nitrogen
88313,"0,035",Kannika,12-Mar-10,Orthophosphate-phosphorus
88314,"0,0643",Kannika,12-Mar-10,Total phosphorus
88315,"6,455",Kannika,12-Mar-10,Silica (SiO2)
88316,"61,06",Kannika,12-Mar-10,Calcium
88317,"20,92",Kannika,12-Mar-10,Magnesium
88318,"35,5",Kannika,12-Mar-10,Chlorides
88319,"29,1",Kannika,12-Mar-10,Sulphates
88320,"0,004",Kannika,12-Mar-10,Cyanides
88321,"4,2",Kannika,12-Mar-10,Zinc
88322,"5,5",Kannika,12-Mar-10,Copper
88323,"3,4",Kannika,12-Mar-10,Chromium
88324,"1,4",Kannika,12-Mar-10,Lead
88325,"0,21",Kannika,12-Mar-10,Cadmium
88326,"0,052",Kannika,12-Mar-10,Mercury
88327,"1,1",Kannika,12-Mar-10,Nickel
88328,1,Kannika,12-Mar-10,Arsenic
88329,"2,15",Kannika,12-Mar-10,Biochemical Oxygen
88330,"24,6",Kannika,12-Mar-10,Chemical Oxygen Demand (Cr)
88331,"3,59",Kannika,12-Mar-10,Chemical Oxygen Demand (Mn)
88332,"0,053",Kannika,12-Mar-10,Anionic active surfactants
88333,"0,025",Kannika,12-Mar-10,Tetrachloromethane
88334,"0,5",Kannika,12-Mar-10,Atrazine
88335,"0,05",Kannika,12-Mar-10,gamma-Hexachlorocyclohexane
88336,8,Kannika,12-Mar-10,Water temperature
88337,"9,75",Kannika,12-Mar-10,Dissolved oxygen
88338,"82,34",Kannika,12-Mar-10,Oxygen saturation
88339,298,Kannika,12-Mar-10,Total dissolved salts
88340,"0,125",Kannika,12-Mar-10,Ammonium
88341,"0,032",Kannika,12-Mar-10,Nitrites
88342,"2,14",Kannika,12-Mar-10,Nitrates
88343,"2,74",Kannika,12-Mar-10,Total nitrogen
88344,"0,033",Kannika,12-Mar-10,Orthophosphate-phosphorus
88345,"0,044",Kannika,12-Mar-10,Total phosphorus
88346,"5,583",Kannika,12-Mar-10,Silica (SiO2)
88347,"53,44",Kannika,12-Mar-10,Calcium
88348,"20,92",Kannika,12-Mar-10,Magnesium
88349,"35,5",Kannika,12-Mar-10,Chlorides
88350,"28,7",Kannika,12-Mar-10,Sulphates
88351,"0,004",Kannika,12-Mar-10,Cyanides
88352,4,Kannika,12-Mar-10,Zinc
88353,5,Kannika,12-Mar-10,Copper
88354,3,Kannika,12-Mar-10,Chromium
88355,"1,4",Kannika,12-Mar-10,Lead
88356,"0,11",Kannika,12-Mar-10,Cadmium
88357,"0,05",Kannika,12-Mar-10,Mercury
88358,"1,1",Kannika,12-Mar-10,Nickel
88359,1,Kannika,12-Mar-10,Arsenic
88360,"2,21",Kannika,12-Mar-10,Biochemical Oxygen
88361,"24,6",Kannika,12-Mar-10,Chemical Oxygen Demand (Cr)
88362,"3,59",Kannika,12-Mar-10,Chemical Oxygen Demand (Mn)
88363,"0,053",Kannika,12-Mar-10,Anionic active surfactants
88364,"0,025",Kannika,12-Mar-10,Tetrachloromethane
88365,"0,5",Kannika,12-Mar-10,Atrazine
88366,"0,05",Kannika,12-Mar-10,gamma-Hexachlorocyclohexane
88367,8,Sakda,12-Mar-10,Water temperature
88368,"9,06",Sakda,12-Mar-10,Dissolved oxygen
88369,"76,52",Sakda,12-Mar-10,Oxygen saturation
88370,296,Sakda,12-Mar-10,Total dissolved salts
88371,"0,085",Sakda,12-Mar-10,Ammonium
88372,"0,018",Sakda,12-Mar-10,Nitrites
88373,"2,2",Sakda,12-Mar-10,Nitrates
88374,"2,94",Sakda,12-Mar-10,Total nitrogen
88375,"0,035",Sakda,12-Mar-10,Orthophosphate-phosphorus
88376,"0,0615",Sakda,12-Mar-10,Total phosphorus
88377,"6,967",Sakda,12-Mar-10,Silica (SiO2)
88378,"64,89",Sakda,12-Mar-10,Calcium
88379,"14,11",Sakda,12-Mar-10,Magnesium
88380,"35,5",Sakda,12-Mar-10,Chlorides
88381,"28,5",Sakda,12-Mar-10,Sulphates
88382,"0,004",Sakda,12-Mar-10,Cyanides
88383,3,Sakda,12-Mar-10,Zinc
88384,4,Sakda,12-Mar-10,Copper
88385,"6,7",Sakda,12-Mar-10,Chromium
88386,"1,8",Sakda,12-Mar-10,Lead
88387,"0,15",Sakda,12-Mar-10,Cadmium
88388,"0,05",Sakda,12-Mar-10,Mercury
88389,"1,5",Sakda,12-Mar-10,Nickel
88390,"1,2",Sakda,12-Mar-10,Arsenic
88391,"1,83",Sakda,12-Mar-10,Biochemical Oxygen
88392,"29,52",Sakda,12-Mar-10,Chemical Oxygen Demand (Cr)
88393,"3,59",Sakda,12-Mar-10,Chemical Oxygen Demand (Mn)
88394,"0,053",Sakda,12-Mar-10,Anionic active surfactants
88395,"0,025",Sakda,12-Mar-10,Tetrachloromethane
88396,"0,5",Sakda,12-Mar-10,Atrazine
88397,"0,05",Sakda,12-Mar-10,gamma-Hexachlorocyclohexane
88398,"8,5",Sakda,12-Mar-10,Water temperature
88399,"9,29",Sakda,12-Mar-10,Dissolved oxygen
88400,"79,4",Sakda,12-Mar-10,Oxygen saturation
88401,297,Sakda,12-Mar-10,Total dissolved salts
88402,"0,116",Sakda,12-Mar-10,Ammonium
88403,"0,019",Sakda,12-Mar-10,Nitrites
88404,"2,14",Sakda,12-Mar-10,Nitrates
88405,"2,72",Sakda,12-Mar-10,Total nitrogen
88406,"0,034",Sakda,12-Mar-10,Orthophosphate-phosphorus
88407,"0,0611",Sakda,12-Mar-10,Total phosphorus
88408,"7,166",Sakda,12-Mar-10,Silica (SiO2)
88409,"57,25",Sakda,12-Mar-10,Calcium
88410,"16,29",Sakda,12-Mar-10,Magnesium
88411,"35,5",Sakda,12-Mar-10,Chlorides
88412,"29,7",Sakda,12-Mar-10,Sulphates
88413,"0,004",Sakda,12-Mar-10,Cyanides
88414,"3,7",Sakda,12-Mar-10,Zinc
88415,"3,9",Sakda,12-Mar-10,Copper
88416,7,Sakda,12-Mar-10,Chromium
88417,"1,9",Sakda,12-Mar-10,Lead
88418,"0,23",Sakda,12-Mar-10,Cadmium
88419,"0,053",Sakda,12-Mar-10,Mercury
88420,"1,6",Sakda,12-Mar-10,Nickel
88421,"1,4",Sakda,12-Mar-10,Arsenic
88422,"1,95",Sakda,12-Mar-10,Biochemical Oxygen
88423,"24,6",Sakda,12-Mar-10,Chemical Oxygen Demand (Cr)
88424,"3,42",Sakda,12-Mar-10,Chemical Oxygen Demand (Mn)
88425,"0,053",Sakda,12-Mar-10,Anionic active surfactants
88426,"0,025",Sakda,12-Mar-10,Tetrachloromethane
88427,"0,5",Sakda,12-Mar-10,Atrazine
88428,"0,05",Sakda,12-Mar-10,gamma-Hexachlorocyclohexane
88429,8,Sakda,12-Mar-10,Water temperature
88430,"9,42",Sakda,12-Mar-10,Dissolved oxygen
88431,"79,56",Sakda,12-Mar-10,Oxygen saturation
88432,298,Sakda,12-Mar-10,Total dissolved salts
88433,"0,103",Sakda,12-Mar-10,Ammonium
88434,"0,018",Sakda,12-Mar-10,Nitrites
88435,"2,13",Sakda,12-Mar-10,Nitrates
88436,"2,7",Sakda,12-Mar-10,Total nitrogen
88437,"0,035",Sakda,12-Mar-10,Orthophosphate-phosphorus
88438,"0,0613",Sakda,12-Mar-10,Total phosphorus
88439,"7,035",Sakda,12-Mar-10,Silica (SiO2)
88440,"61,07",Sakda,12-Mar-10,Calcium
88441,"18,48",Sakda,12-Mar-10,Magnesium
88442,"35,5",Sakda,12-Mar-10,Chlorides
88443,"29,2",Sakda,12-Mar-10,Sulphates
88444,"0,004",Sakda,12-Mar-10,Cyanides
88445,"3,5",Sakda,12-Mar-10,Zinc
88446,"3,5",Sakda,12-Mar-10,Copper
88447,"6,2",Sakda,12-Mar-10,Chromium
