,value,location,sample date,measure
132171,"1,23",Boonsri,28-May-16,Nitrates
132172,"1,758",Boonsri,28-May-16,Total nitrogen
132173,"0,022",Boonsri,28-May-16,Orthophosphate-phosphorus
132174,"0,05",Boonsri,28-May-16,Total phosphorus
132175,"0,028",Boonsri,28-May-16,Total dissolved phosphorus
132176,17,Boonsri,28-May-16,Sodium
132177,3,Boonsri,28-May-16,Potassium
132178,"44,22",Boonsri,28-May-16,Calcium
132179,"10,67",Boonsri,28-May-16,Magnesium
132180,"12,842",Boonsri,28-May-16,Chlorides
132181,"20,38",Boonsri,28-May-16,Sulphates
132182,"2,06",Boonsri,28-May-16,Biochemical Oxygen
132183,"11,87",Boonsri,28-May-16,Chemical Oxygen Demand (Cr)
132184,"3,2",Boonsri,28-May-16,Chemical Oxygen Demand (Mn)
132185,"3,785",Boonsri,28-May-16,Total organic carbon
132186,"0,223",Boonsri,28-May-16,Anionic active surfactants
132187,0,Boonsri,28-May-16,Petroleum hydrocarbons
132188,"15,6",Boonsri,28-May-16,AOX
132189,0,Boonsri,28-May-16,Atrazine
132190,0,Boonsri,28-May-16,"p,p-DDT"
132191,0,Boonsri,28-May-16,gamma-Hexachlorocyclohexane
132192,"18,6",Chai,28-May-16,Water temperature
132193,23,Kohsoom,28-May-16,Water temperature
132194,"5,8",Kohsoom,28-May-16,Dissolved oxygen
132195,"69,21",Kohsoom,28-May-16,Oxygen saturation
132196,"243,356",Kohsoom,28-May-16,Total hardness
132197,"168,116",Kohsoom,28-May-16,Bicarbonates
132198,275,Kohsoom,28-May-16,Total dissolved salts
132199,"0,4228",Kohsoom,28-May-16,Ammonium
132200,"0,097",Kohsoom,28-May-16,Nitrites
132201,"10,975",Kohsoom,28-May-16,Nitrates
132202,"2,115",Kohsoom,28-May-16,Total nitrogen
132203,"0,1424",Kohsoom,28-May-16,Orthophosphate-phosphorus
132204,"0,195",Kohsoom,28-May-16,Total phosphorus
132205,"0,1615",Kohsoom,28-May-16,Total dissolved phosphorus
132206,"25,7",Kohsoom,28-May-16,Sodium
132207,"2,5",Kohsoom,28-May-16,Potassium
132208,"52,09",Kohsoom,28-May-16,Calcium
132209,"10,42",Kohsoom,28-May-16,Magnesium
132210,"30,792",Kohsoom,28-May-16,Chlorides
132211,"52,379",Kohsoom,28-May-16,Sulphates
132212,3,Kohsoom,28-May-16,Biochemical Oxygen
132213,"39,2",Kohsoom,28-May-16,Chemical Oxygen Demand (Cr)
132214,"6,72",Kohsoom,28-May-16,Chemical Oxygen Demand (Mn)
132215,"3,55",Kohsoom,28-May-16,Total organic carbon
132216,"0,498",Kohsoom,28-May-16,Anionic active surfactants
132217,0,Kohsoom,28-May-16,Petroleum hydrocarbons
132218,"27,3",Kohsoom,28-May-16,AOX
132219,0,Kohsoom,28-May-16,Atrazine
132220,0,Kohsoom,28-May-16,"p,p-DDT"
132221,0,Kohsoom,28-May-16,gamma-Hexachlorocyclohexane
132222,"18,6",Chai,29-May-16,Water temperature
132223,19,Chai,30-May-16,Water temperature
132224,"18,6",Chai,31-May-16,Water temperature
132225,"18,4",Chai,1-Jun-16,Water temperature
132226,19,Chai,2-Jun-16,Water temperature
132227,20,Boonsri,3-Jun-16,Water temperature
132228,0,Boonsri,3-Jun-16,Ammonium
132229,"0,025",Boonsri,3-Jun-16,Nitrites
132230,"0,69",Boonsri,3-Jun-16,Nitrates
132231,"0,956",Boonsri,3-Jun-16,Total nitrogen
132232,"0,027",Boonsri,3-Jun-16,Orthophosphate-phosphorus
132233,"0,037",Boonsri,3-Jun-16,Total phosphorus
132234,"0,03",Boonsri,3-Jun-16,Total dissolved phosphorus
132235,"1,9",Boonsri,3-Jun-16,Biochemical Oxygen
132236,"18,8",Chai,3-Jun-16,Water temperature
132237,"7,77",Chai,3-Jun-16,Dissolved oxygen
132238,"162,692",Chai,3-Jun-16,Total hardness
132239,244,Chai,3-Jun-16,Total dissolved salts
132240,0,Chai,3-Jun-16,Ammonium
132241,"0,033",Chai,3-Jun-16,Nitrites
132242,"1,497",Chai,3-Jun-16,Nitrates
132243,"1,81",Chai,3-Jun-16,Total nitrogen
132244,"0,063",Chai,3-Jun-16,Orthophosphate-phosphorus
132245,"0,082",Chai,3-Jun-16,Total phosphorus
132246,"0,079",Chai,3-Jun-16,Total dissolved phosphorus
132247,46,Chai,3-Jun-16,Calcium
132248,"11,6",Chai,3-Jun-16,Magnesium
132249,"17,53",Chai,3-Jun-16,Chlorides
132250,"1,973",Chai,3-Jun-16,Lead
132251,0,Chai,3-Jun-16,Cadmium
132252,"0,099",Chai,3-Jun-16,Mercury
132253,"2,896",Chai,3-Jun-16,Nickel
132254,"0,9",Chai,3-Jun-16,Biochemical Oxygen
132255,"19,68",Chai,3-Jun-16,Chemical Oxygen Demand (Cr)
132256,"3,07",Chai,3-Jun-16,Chemical Oxygen Demand (Mn)
132257,0,Chai,3-Jun-16,Atrazine
132258,0,Chai,3-Jun-16,"p,p-DDT"
132259,0,Chai,3-Jun-16,gamma-Hexachlorocyclohexane
132260,"18,7",Chai,3-Jun-16,Water temperature
132261,"7,9",Chai,3-Jun-16,Dissolved oxygen
132262,"152,724",Chai,3-Jun-16,Total hardness
132263,237,Chai,3-Jun-16,Total dissolved salts
132264,0,Chai,3-Jun-16,Ammonium
132265,"0,025",Chai,3-Jun-16,Nitrites
132266,"1,63",Chai,3-Jun-16,Nitrates
132267,"1,91",Chai,3-Jun-16,Total nitrogen
132268,"0,071",Chai,3-Jun-16,Orthophosphate-phosphorus
132269,"0,082",Chai,3-Jun-16,Total phosphorus
132270,"0,081",Chai,3-Jun-16,Total dissolved phosphorus
132271,46,Chai,3-Jun-16,Calcium
132272,"9,2",Chai,3-Jun-16,Magnesium
132273,"16,16",Chai,3-Jun-16,Chlorides
132274,"1,973",Chai,3-Jun-16,Lead
132275,0,Chai,3-Jun-16,Cadmium
132276,"0,068",Chai,3-Jun-16,Mercury
132277,0,Chai,3-Jun-16,Nickel
132278,"1,02",Chai,3-Jun-16,Biochemical Oxygen
132279,"21,65",Chai,3-Jun-16,Chemical Oxygen Demand (Cr)
132280,"3,54",Chai,3-Jun-16,Chemical Oxygen Demand (Mn)
132281,0,Chai,3-Jun-16,Atrazine
132282,0,Chai,3-Jun-16,"p,p-DDT"
132283,0,Chai,3-Jun-16,gamma-Hexachlorocyclohexane
132284,"18,8",Chai,3-Jun-16,Water temperature
132285,"7,68",Chai,3-Jun-16,Dissolved oxygen
132286,"152,724",Chai,3-Jun-16,Total hardness
132287,238,Chai,3-Jun-16,Total dissolved salts
132288,0,Chai,3-Jun-16,Ammonium
132289,"0,039",Chai,3-Jun-16,Nitrites
132290,"1,75",Chai,3-Jun-16,Nitrates
132291,"2,08",Chai,3-Jun-16,Total nitrogen
132292,"0,085",Chai,3-Jun-16,Orthophosphate-phosphorus
132293,"0,09",Chai,3-Jun-16,Total phosphorus
132294,"0,087",Chai,3-Jun-16,Total dissolved phosphorus
132295,46,Chai,3-Jun-16,Calcium
132296,"9,2",Chai,3-Jun-16,Magnesium
132297,"15,47",Chai,3-Jun-16,Chlorides
132298,"1,973",Chai,3-Jun-16,Lead
132299,0,Chai,3-Jun-16,Cadmium
132300,"0,072",Chai,3-Jun-16,Mercury
132301,0,Chai,3-Jun-16,Nickel
132302,"1,11",Chai,3-Jun-16,Biochemical Oxygen
132303,"25,58",Chai,3-Jun-16,Chemical Oxygen Demand (Cr)
132304,4,Chai,3-Jun-16,Chemical Oxygen Demand (Mn)
132305,0,Chai,3-Jun-16,Atrazine
132306,0,Chai,3-Jun-16,"p,p-DDT"
132307,0,Chai,3-Jun-16,gamma-Hexachlorocyclohexane
132308,20,Kannika,3-Jun-16,Water temperature
132309,"7,32",Kannika,3-Jun-16,Dissolved oxygen
132310,"80,53",Kannika,3-Jun-16,Oxygen saturation
132311,"173,728",Kannika,3-Jun-16,Total hardness
132312,"164,7",Kannika,3-Jun-16,Bicarbonates
132313,"245,4",Kannika,3-Jun-16,Total dissolved salts
132314,"0,134",Kannika,3-Jun-16,Ammonium
132315,"0,025",Kannika,3-Jun-16,Nitrites
132316,"0,59",Kannika,3-Jun-16,Nitrates
132317,"1,326",Kannika,3-Jun-16,Total nitrogen
132318,"0,051",Kannika,3-Jun-16,Orthophosphate-phosphorus
132319,"0,176",Kannika,3-Jun-16,Total phosphorus
132320,"0,108",Kannika,3-Jun-16,Total dissolved phosphorus
132321,"56,11",Kannika,3-Jun-16,Calcium
132322,"8,27",Kannika,3-Jun-16,Magnesium
132323,"20,37",Kannika,3-Jun-16,Chlorides
132324,"25,94",Kannika,3-Jun-16,Sulphates
132325,0,Kannika,3-Jun-16,Zinc
132326,"9,31",Kannika,3-Jun-16,Copper
132327,"1,76",Kannika,3-Jun-16,Chromium
132328,"1,82",Kannika,3-Jun-16,Lead
132329,"0,19",Kannika,3-Jun-16,Cadmium
132330,0,Kannika,3-Jun-16,Mercury
132331,"4,69",Kannika,3-Jun-16,Nickel
132332,"2,2",Kannika,3-Jun-16,Arsenic
132333,"1,14",Kannika,3-Jun-16,Biochemical Oxygen
132334,"10,57",Kannika,3-Jun-16,Chemical Oxygen Demand (Cr)
132335,"3,96",Kannika,3-Jun-16,Chemical Oxygen Demand (Mn)
132336,0,Kannika,3-Jun-16,Anionic active surfactants
132337,0,Kannika,3-Jun-16,Petroleum hydrocarbons
132338,0,Kannika,3-Jun-16,Atrazine
132339,0,Kannika,3-Jun-16,"p,p-DDT"
132340,0,Kannika,3-Jun-16,gamma-Hexachlorocyclohexane
132341,"19,9",Kannika,3-Jun-16,Water temperature
132342,"7,26",Kannika,3-Jun-16,Dissolved oxygen
132343,"79,87",Kannika,3-Jun-16,Oxygen saturation
132344,"167,676",Kannika,3-Jun-16,Total hardness
132345,"164,7",Kannika,3-Jun-16,Bicarbonates
132346,237,Kannika,3-Jun-16,Total dissolved salts
132347,"0,124",Kannika,3-Jun-16,Ammonium
132348,"0,025",Kannika,3-Jun-16,Nitrites
132349,"0,57",Kannika,3-Jun-16,Nitrates
132350,"1,31",Kannika,3-Jun-16,Total nitrogen
132351,"0,05",Kannika,3-Jun-16,Orthophosphate-phosphorus
132352,"0,173",Kannika,3-Jun-16,Total phosphorus
132353,"0,095",Kannika,3-Jun-16,Total dissolved phosphorus
132354,"55,31",Kannika,3-Jun-16,Calcium
132355,"7,3",Kannika,3-Jun-16,Magnesium
132356,"19,59",Kannika,3-Jun-16,Chlorides
132357,"26,64",Kannika,3-Jun-16,Sulphates
132358,0,Kannika,3-Jun-16,Zinc
132359,"9,68",Kannika,3-Jun-16,Copper
132360,"1,66",Kannika,3-Jun-16,Chromium
132361,"2,82",Kannika,3-Jun-16,Lead
132362,"0,18",Kannika,3-Jun-16,Cadmium
132363,0,Kannika,3-Jun-16,Mercury
132364,"5,1",Kannika,3-Jun-16,Nickel
132365,"2,2",Kannika,3-Jun-16,Arsenic
132366,1,Kannika,3-Jun-16,Biochemical Oxygen
132367,"11,36",Kannika,3-Jun-16,Chemical Oxygen Demand (Cr)
132368,"4,03",Kannika,3-Jun-16,Chemical Oxygen Demand (Mn)
132369,0,Kannika,3-Jun-16,Anionic active surfactants
132370,0,Kannika,3-Jun-16,Petroleum hydrocarbons
132371,0,Kannika,3-Jun-16,Atrazine
132372,0,Kannika,3-Jun-16,"p,p-DDT"
132373,0,Kannika,3-Jun-16,gamma-Hexachlorocyclohexane
132374,20,Kannika,3-Jun-16,Water temperature
132375,"7,18",Kannika,3-Jun-16,Dissolved oxygen
132376,"78,99",Kannika,3-Jun-16,Oxygen saturation
132377,"171,77",Kannika,3-Jun-16,Total hardness
132378,"158,6",Kannika,3-Jun-16,Bicarbonates
132379,"242,2",Kannika,3-Jun-16,Total dissolved salts
132380,"0,137",Kannika,3-Jun-16,Ammonium
132381,"0,024",Kannika,3-Jun-16,Nitrites
132382,"0,549",Kannika,3-Jun-16,Nitrates
132383,"1,316",Kannika,3-Jun-16,Total nitrogen
132384,"0,052",Kannika,3-Jun-16,Orthophosphate-phosphorus
132385,"0,183",Kannika,3-Jun-16,Total phosphorus
132386,"0,1",Kannika,3-Jun-16,Total dissolved phosphorus
132387,"56,11",Kannika,3-Jun-16,Calcium
132388,"7,78",Kannika,3-Jun-16,Magnesium
132389,"18,8",Kannika,3-Jun-16,Chlorides
132390,"25,18",Kannika,3-Jun-16,Sulphates
132391,0,Kannika,3-Jun-16,Zinc
132392,"9,81",Kannika,3-Jun-16,Copper
132393,"1,62",Kannika,3-Jun-16,Chromium
132394,"3,08",Kannika,3-Jun-16,Lead
132395,"0,17",Kannika,3-Jun-16,Cadmium
132396,0,Kannika,3-Jun-16,Mercury
132397,"4,79",Kannika,3-Jun-16,Nickel
132398,"2,1",Kannika,3-Jun-16,Arsenic
132399,"1,09",Kannika,3-Jun-16,Biochemical Oxygen
132400,"11,75",Kannika,3-Jun-16,Chemical Oxygen Demand (Cr)
132401,"4,03",Kannika,3-Jun-16,Chemical Oxygen Demand (Mn)
132402,0,Kannika,3-Jun-16,Anionic active surfactants
132403,0,Kannika,3-Jun-16,Petroleum hydrocarbons
132404,0,Kannika,3-Jun-16,Atrazine
132405,0,Kannika,3-Jun-16,"p,p-DDT"
132406,0,Kannika,3-Jun-16,gamma-Hexachlorocyclohexane
132407,19,Chai,4-Jun-16,Water temperature
132408,"19,4",Chai,5-Jun-16,Water temperature
132409,"19,4",Chai,6-Jun-16,Water temperature
132410,"19,4",Chai,7-Jun-16,Water temperature
132411,"19,2",Chai,8-Jun-16,Water temperature
132412,"19,4",Chai,9-Jun-16,Water temperature
132413,20,Chai,10-Jun-16,Water temperature
132414,26,Achara,11-Jun-16,Water temperature
132415,"10,2",Achara,11-Jun-16,Dissolved oxygen
132416,125,Achara,11-Jun-16,Oxygen saturation
132417,117,Achara,11-Jun-16,Total hardness
132418,"115,9",Achara,11-Jun-16,Bicarbonates
132419,158,Achara,11-Jun-16,Total dissolved salts
132420,"0,05",Achara,11-Jun-16,Ammonium
132421,"0,027",Achara,11-Jun-16,Nitrites
132422,"0,97",Achara,11-Jun-16,Nitrates
132423,"1,29",Achara,11-Jun-16,Total nitrogen
132424,"0,037",Achara,11-Jun-16,Orthophosphate-phosphorus
132425,"0,043",Achara,11-Jun-16,Total phosphorus
132426,"1,8",Achara,11-Jun-16,Dissolved silicates
132427,"8,7",Achara,11-Jun-16,Sodium
132428,"2,6",Achara,11-Jun-16,Potassium
132429,"35,6",Achara,11-Jun-16,Calcium
132430,"6,9",Achara,11-Jun-16,Magnesium
132431,"11,6",Achara,11-Jun-16,Chlorides
132432,"20,9",Achara,11-Jun-16,Sulphates
132433,0,Achara,11-Jun-16,Cadmium
132434,0,Achara,11-Jun-16,Mercury
132435,"2,6",Achara,11-Jun-16,Biochemical Oxygen
132436,5,Achara,11-Jun-16,Chemical Oxygen Demand (Cr)
132437,"3,8",Achara,11-Jun-16,Chemical Oxygen Demand (Mn)
132438,0,Achara,11-Jun-16,Anionic active surfactants
132439,0,Achara,11-Jun-16,Petroleum hydrocarbons
