,value,location,sample date,measure
97909,"14,79",Kannika,18-Jun-11,Chemical Oxygen Demand (Cr)
97910,"2,12",Kannika,18-Jun-11,Chemical Oxygen Demand (Mn)
97911,0,Kannika,18-Jun-11,Anionic active surfactants
97912,21,Kannika,18-Jun-11,Water temperature
97913,"7,9",Kannika,18-Jun-11,Dissolved oxygen
97914,"94,72",Kannika,18-Jun-11,Oxygen saturation
97915,"164,7",Kannika,18-Jun-11,Bicarbonates
97916,218,Kannika,18-Jun-11,Total dissolved salts
97917,"0,118",Kannika,18-Jun-11,Ammonium
97918,"0,032",Kannika,18-Jun-11,Nitrites
97919,"1,16",Kannika,18-Jun-11,Nitrates
97920,"1,57",Kannika,18-Jun-11,Total nitrogen
97921,"0,037",Kannika,18-Jun-11,Orthophosphate-phosphorus
97922,"0,041",Kannika,18-Jun-11,Total phosphorus
97923,"14,5",Kannika,18-Jun-11,Sodium
97924,"2,8",Kannika,18-Jun-11,Potassium
97925,"59,06",Kannika,18-Jun-11,Calcium
97926,"15,32",Kannika,18-Jun-11,Magnesium
97927,22,Kannika,18-Jun-11,Chlorides
97928,"44,2",Kannika,18-Jun-11,Sulphates
97929,"0,58",Kannika,18-Jun-11,Iron
97930,0,Kannika,18-Jun-11,Manganese
97931,0,Kannika,18-Jun-11,Manganese
97932,"5,7",Kannika,18-Jun-11,Zinc
97933,"5,1",Kannika,18-Jun-11,Copper
97934,"1,8",Kannika,18-Jun-11,Chromium
97935,"1,6",Kannika,18-Jun-11,Lead
97936,"0,11",Kannika,18-Jun-11,Cadmium
97937,"0,052",Kannika,18-Jun-11,Mercury
97938,2,Kannika,18-Jun-11,Nickel
97939,"1,3",Kannika,18-Jun-11,Arsenic
97940,0,Kannika,18-Jun-11,Biochemical Oxygen
97941,"14,79",Kannika,18-Jun-11,Chemical Oxygen Demand (Cr)
97942,"2,28",Kannika,18-Jun-11,Chemical Oxygen Demand (Mn)
97943,0,Kannika,18-Jun-11,Anionic active surfactants
97944,21,Kannika,18-Jun-11,Water temperature
97945,"7,8",Kannika,18-Jun-11,Dissolved oxygen
97946,"93,52",Kannika,18-Jun-11,Oxygen saturation
97947,"164,7",Kannika,18-Jun-11,Bicarbonates
97948,219,Kannika,18-Jun-11,Total dissolved salts
97949,"0,112",Kannika,18-Jun-11,Ammonium
97950,"0,033",Kannika,18-Jun-11,Nitrites
97951,"1,16",Kannika,18-Jun-11,Nitrates
97952,"1,56",Kannika,18-Jun-11,Total nitrogen
97953,"0,022",Kannika,18-Jun-11,Orthophosphate-phosphorus
97954,"0,042",Kannika,18-Jun-11,Total phosphorus
97955,14,Kannika,18-Jun-11,Sodium
97956,"2,9",Kannika,18-Jun-11,Potassium
97957,"59,06",Kannika,18-Jun-11,Calcium
97958,"15,32",Kannika,18-Jun-11,Magnesium
97959,"23,02",Kannika,18-Jun-11,Chlorides
97960,"43,5",Kannika,18-Jun-11,Sulphates
97961,"0,56",Kannika,18-Jun-11,Iron
97962,0,Kannika,18-Jun-11,Manganese
97963,0,Kannika,18-Jun-11,Manganese
97964,"5,5",Kannika,18-Jun-11,Zinc
97965,"5,9",Kannika,18-Jun-11,Copper
97966,"2,4",Kannika,18-Jun-11,Chromium
97967,"1,5",Kannika,18-Jun-11,Lead
97968,"0,14",Kannika,18-Jun-11,Cadmium
97969,"0,055",Kannika,18-Jun-11,Mercury
97970,"1,8",Kannika,18-Jun-11,Nickel
97971,"1,5",Kannika,18-Jun-11,Arsenic
97972,"1,04",Kannika,18-Jun-11,Biochemical Oxygen
97973,"19,73",Kannika,18-Jun-11,Chemical Oxygen Demand (Cr)
97974,"2,45",Kannika,18-Jun-11,Chemical Oxygen Demand (Mn)
97975,0,Kannika,18-Jun-11,Anionic active surfactants
97976,23,Sakda,18-Jun-11,Water temperature
97977,"7,63",Sakda,18-Jun-11,Dissolved oxygen
97978,"89,76",Sakda,18-Jun-11,Oxygen saturation
97979,"161,65",Sakda,18-Jun-11,Bicarbonates
97980,218,Sakda,18-Jun-11,Total dissolved salts
97981,"0,121",Sakda,18-Jun-11,Ammonium
97982,"0,037",Sakda,18-Jun-11,Nitrites
97983,"1,15",Sakda,18-Jun-11,Nitrates
97984,"1,56",Sakda,18-Jun-11,Total nitrogen
97985,"0,042",Sakda,18-Jun-11,Orthophosphate-phosphorus
97986,"0,049",Sakda,18-Jun-11,Total phosphorus
97987,"14,1",Sakda,18-Jun-11,Sodium
97988,"2,6",Sakda,18-Jun-11,Potassium
97989,"63,28",Sakda,18-Jun-11,Calcium
97990,"12,88",Sakda,18-Jun-11,Magnesium
97991,"22,34",Sakda,18-Jun-11,Chlorides
97992,"39,3",Sakda,18-Jun-11,Sulphates
97993,"0,58",Sakda,18-Jun-11,Iron
97994,0,Sakda,18-Jun-11,Manganese
97995,0,Sakda,18-Jun-11,Manganese
97996,"5,1",Sakda,18-Jun-11,Zinc
97997,"4,5",Sakda,18-Jun-11,Copper
97998,4,Sakda,18-Jun-11,Chromium
97999,"1,7",Sakda,18-Jun-11,Lead
98000,"0,12",Sakda,18-Jun-11,Cadmium
98001,"0,05",Sakda,18-Jun-11,Mercury
98002,"2,4",Sakda,18-Jun-11,Nickel
98003,"1,4",Sakda,18-Jun-11,Arsenic
98004,"1,43",Sakda,18-Jun-11,Biochemical Oxygen
98005,"19,73",Sakda,18-Jun-11,Chemical Oxygen Demand (Cr)
98006,"2,77",Sakda,18-Jun-11,Chemical Oxygen Demand (Mn)
98007,0,Sakda,18-Jun-11,Anionic active surfactants
98008,23,Sakda,18-Jun-11,Water temperature
98009,"7,58",Sakda,18-Jun-11,Dissolved oxygen
98010,"89,17",Sakda,18-Jun-11,Oxygen saturation
98011,"164,7",Sakda,18-Jun-11,Bicarbonates
98012,219,Sakda,18-Jun-11,Total dissolved salts
98013,"0,13",Sakda,18-Jun-11,Ammonium
98014,"0,024",Sakda,18-Jun-11,Nitrites
98015,1,Sakda,18-Jun-11,Nitrates
98016,"1,38",Sakda,18-Jun-11,Total nitrogen
98017,"0,023",Sakda,18-Jun-11,Orthophosphate-phosphorus
98018,"0,05",Sakda,18-Jun-11,Total phosphorus
98019,"14,5",Sakda,18-Jun-11,Sodium
98020,"2,7",Sakda,18-Jun-11,Potassium
98021,"59,06",Sakda,18-Jun-11,Calcium
98022,"12,65",Sakda,18-Jun-11,Magnesium
98023,"23,36",Sakda,18-Jun-11,Chlorides
98024,"41,3",Sakda,18-Jun-11,Sulphates
98025,"0,55",Sakda,18-Jun-11,Iron
98026,0,Sakda,18-Jun-11,Manganese
98027,0,Sakda,18-Jun-11,Manganese
98028,"5,7",Sakda,18-Jun-11,Zinc
98029,"4,7",Sakda,18-Jun-11,Copper
98030,4,Sakda,18-Jun-11,Chromium
98031,"1,9",Sakda,18-Jun-11,Lead
98032,"0,14",Sakda,18-Jun-11,Cadmium
98033,"0,06",Sakda,18-Jun-11,Mercury
98034,"2,6",Sakda,18-Jun-11,Nickel
98035,"1,4",Sakda,18-Jun-11,Arsenic
98036,"1,22",Sakda,18-Jun-11,Biochemical Oxygen
98037,"19,73",Sakda,18-Jun-11,Chemical Oxygen Demand (Cr)
98038,"2,61",Sakda,18-Jun-11,Chemical Oxygen Demand (Mn)
98039,0,Sakda,18-Jun-11,Anionic active surfactants
98040,23,Sakda,18-Jun-11,Water temperature
98041,"7,5",Sakda,18-Jun-11,Dissolved oxygen
98042,"88,23",Sakda,18-Jun-11,Oxygen saturation
98043,"161,65",Sakda,18-Jun-11,Bicarbonates
98044,219,Sakda,18-Jun-11,Total dissolved salts
98045,"0,124",Sakda,18-Jun-11,Ammonium
98046,"0,04",Sakda,18-Jun-11,Nitrites
98047,"0,993",Sakda,18-Jun-11,Nitrates
98048,"1,38",Sakda,18-Jun-11,Total nitrogen
98049,"0,022",Sakda,18-Jun-11,Orthophosphate-phosphorus
98050,"0,049",Sakda,18-Jun-11,Total phosphorus
98051,"13,5",Sakda,18-Jun-11,Sodium
98052,"2,9",Sakda,18-Jun-11,Potassium
98053,"59,06",Sakda,18-Jun-11,Calcium
98054,"15,32",Sakda,18-Jun-11,Magnesium
98055,"22,34",Sakda,18-Jun-11,Chlorides
98056,"44,7",Sakda,18-Jun-11,Sulphates
98057,"0,63",Sakda,18-Jun-11,Iron
98058,0,Sakda,18-Jun-11,Manganese
98059,0,Sakda,18-Jun-11,Manganese
98060,"5,5",Sakda,18-Jun-11,Zinc
98061,"4,5",Sakda,18-Jun-11,Copper
98062,"3,7",Sakda,18-Jun-11,Chromium
98063,"1,5",Sakda,18-Jun-11,Lead
98064,"0,14",Sakda,18-Jun-11,Cadmium
98065,"0,06",Sakda,18-Jun-11,Mercury
98066,"2,3",Sakda,18-Jun-11,Nickel
98067,"1,5",Sakda,18-Jun-11,Arsenic
98068,"1,16",Sakda,18-Jun-11,Biochemical Oxygen
98069,"19,73",Sakda,18-Jun-11,Chemical Oxygen Demand (Cr)
98070,"2,94",Sakda,18-Jun-11,Chemical Oxygen Demand (Mn)
98071,0,Sakda,18-Jun-11,Anionic active surfactants
98072,"22,5",Boonsri,23-Jun-11,Water temperature
98073,"6,19",Boonsri,23-Jun-11,Dissolved oxygen
98074,"73,89",Boonsri,23-Jun-11,Oxygen saturation
98075,"3,07",Boonsri,23-Jun-11,Total hardness
98076,"164,7",Boonsri,23-Jun-11,Bicarbonates
98077,202,Boonsri,23-Jun-11,Total dissolved salts
98078,"0,17",Boonsri,23-Jun-11,Ammonium
98079,"0,021",Boonsri,23-Jun-11,Nitrites
98080,"2,589",Boonsri,23-Jun-11,Nitrates
98081,"0,09",Boonsri,23-Jun-11,Orthophosphate-phosphorus
98082,"0,15",Boonsri,23-Jun-11,Total phosphorus
98083,15,Boonsri,23-Jun-11,Sodium
98084,2,Boonsri,23-Jun-11,Potassium
98085,"43,72",Boonsri,23-Jun-11,Calcium
98086,"10,67",Boonsri,23-Jun-11,Magnesium
98087,"17,37",Boonsri,23-Jun-11,Chlorides
98088,"18,5",Boonsri,23-Jun-11,Sulphates
98089,"0,0923",Boonsri,23-Jun-11,Iron
98090,0,Boonsri,23-Jun-11,Manganese
98091,0,Boonsri,23-Jun-11,Manganese
98092,"950,7",Boonsri,23-Jun-11,Zinc
98093,"33,554",Boonsri,23-Jun-11,Copper
98094,"14,787",Boonsri,23-Jun-11,Chromium
98095,"140,363",Boonsri,23-Jun-11,Lead
98096,"0,4887",Boonsri,23-Jun-11,Cadmium
98097,"0,098",Boonsri,23-Jun-11,Mercury
98098,"1,027",Boonsri,23-Jun-11,Nickel
98099,"2,07",Boonsri,23-Jun-11,Biochemical Oxygen
98100,"11,35",Boonsri,23-Jun-11,Chemical Oxygen Demand (Cr)
98101,"3,6",Boonsri,23-Jun-11,Chemical Oxygen Demand (Mn)
98102,0,Boonsri,23-Jun-11,Anionic active surfactants
98103,0,Boonsri,23-Jun-11,Petroleum hydrocarbons
98104,11,Boonsri,23-Jun-11,Total coliforms
98105,"1,3",Boonsri,23-Jun-11,Fecal coliforms
98106,"0,023",Boonsri,23-Jun-11,Fecal streptococci 
98107,22,Boonsri,23-Jun-11,Water temperature
98108,"5,98",Boonsri,23-Jun-11,Dissolved oxygen
98109,"70,19",Boonsri,23-Jun-11,Oxygen saturation
98110,"3,31",Boonsri,23-Jun-11,Total hardness
98111,"161,65",Boonsri,23-Jun-11,Bicarbonates
98112,214,Boonsri,23-Jun-11,Total dissolved salts
98113,"0,139",Boonsri,23-Jun-11,Ammonium
98114,"0,005",Boonsri,23-Jun-11,Nitrites
98115,"1,837",Boonsri,23-Jun-11,Nitrates
98116,"0,18",Boonsri,23-Jun-11,Orthophosphate-phosphorus
98117,"0,21",Boonsri,23-Jun-11,Total phosphorus
98118,15,Boonsri,23-Jun-11,Sodium
98119,2,Boonsri,23-Jun-11,Potassium
98120,"43,72",Boonsri,23-Jun-11,Calcium
98121,"13,58",Boonsri,23-Jun-11,Magnesium
98122,"18,79",Boonsri,23-Jun-11,Chlorides
98123,"35,7",Boonsri,23-Jun-11,Sulphates
98124,"0,082",Boonsri,23-Jun-11,Iron
98125,0,Boonsri,23-Jun-11,Manganese
98126,0,Boonsri,23-Jun-11,Manganese
98127,"793,9",Boonsri,23-Jun-11,Zinc
98128,"84,373",Boonsri,23-Jun-11,Copper
98129,"14,982",Boonsri,23-Jun-11,Chromium
98130,"137,555",Boonsri,23-Jun-11,Lead
98131,"0,3018",Boonsri,23-Jun-11,Cadmium
98132,"1,031",Boonsri,23-Jun-11,Mercury
98133,"114,992",Boonsri,23-Jun-11,Nickel
98134,"1,69",Boonsri,23-Jun-11,Biochemical Oxygen
98135,"10,32",Boonsri,23-Jun-11,Chemical Oxygen Demand (Cr)
98136,"3,27",Boonsri,23-Jun-11,Chemical Oxygen Demand (Mn)
98137,0,Boonsri,23-Jun-11,Anionic active surfactants
98138,0,Boonsri,23-Jun-11,Petroleum hydrocarbons
98139,7,Boonsri,23-Jun-11,Total coliforms
98140,"0,9",Boonsri,23-Jun-11,Fecal coliforms
98141,"0,011",Boonsri,23-Jun-11,Fecal streptococci 
98142,22,Boonsri,23-Jun-11,Water temperature
98143,"5,61",Boonsri,23-Jun-11,Dissolved oxygen
98144,"65,82",Boonsri,23-Jun-11,Oxygen saturation
98145,"3,23",Boonsri,23-Jun-11,Total hardness
98146,"164,7",Boonsri,23-Jun-11,Bicarbonates
98147,215,Boonsri,23-Jun-11,Total dissolved salts
98148,"0,066",Boonsri,23-Jun-11,Ammonium
98149,"0,007",Boonsri,23-Jun-11,Nitrites
98150,"2,843",Boonsri,23-Jun-11,Nitrates
98151,"0,098",Boonsri,23-Jun-11,Orthophosphate-phosphorus
98152,"0,13",Boonsri,23-Jun-11,Total phosphorus
98153,15,Boonsri,23-Jun-11,Sodium
98154,2,Boonsri,23-Jun-11,Potassium
98155,"43,72",Boonsri,23-Jun-11,Calcium
98156,"12,61",Boonsri,23-Jun-11,Magnesium
98157,"18,79",Boonsri,23-Jun-11,Chlorides
98158,"25,6",Boonsri,23-Jun-11,Sulphates
98159,"0,121",Boonsri,23-Jun-11,Iron
98160,0,Boonsri,23-Jun-11,Manganese
98161,0,Boonsri,23-Jun-11,Manganese
98162,"459,1",Boonsri,23-Jun-11,Zinc
98163,"65,719",Boonsri,23-Jun-11,Copper
98164,"99,837",Boonsri,23-Jun-11,Chromium
98165,"91,414",Boonsri,23-Jun-11,Lead
98166,"0,2928",Boonsri,23-Jun-11,Cadmium
98167,"0,082",Boonsri,23-Jun-11,Mercury
98168,"7,976",Boonsri,23-Jun-11,Nickel
98169,"1,65",Boonsri,23-Jun-11,Biochemical Oxygen
98170,"8,25",Boonsri,23-Jun-11,Chemical Oxygen Demand (Cr)
98171,"2,95",Boonsri,23-Jun-11,Chemical Oxygen Demand (Mn)
98172,0,Boonsri,23-Jun-11,Anionic active surfactants
98173,0,Boonsri,23-Jun-11,Petroleum hydrocarbons
98174,"7,9",Boonsri,23-Jun-11,Total coliforms
98175,"1,1",Boonsri,23-Jun-11,Fecal coliforms
98176,"0,017",Boonsri,23-Jun-11,Fecal streptococci 
98177,26,Chai,24-Jun-11,Water temperature
98178,"5,15",Chai,24-Jun-11,Dissolved oxygen
98179,"64,21",Chai,24-Jun-11,Oxygen saturation
98180,"155,55",Chai,24-Jun-11,Bicarbonates
98181,210,Chai,24-Jun-11,Total dissolved salts
98182,"0,286",Chai,24-Jun-11,Ammonium
98183,"0,029",Chai,24-Jun-11,Nitrites
98184,"0,972",Chai,24-Jun-11,Nitrates
98185,0,Chai,24-Jun-11,Orthophosphate-phosphorus
98186,"0,038",Chai,24-Jun-11,Total phosphorus
98187,"23,36",Chai,24-Jun-11,Chlorides
98188,"3,76",Chai,24-Jun-11,Biochemical Oxygen
98189,"24,66",Chai,24-Jun-11,Chemical Oxygen Demand (Cr)
98190,"4,08",Chai,24-Jun-11,Chemical Oxygen Demand (Mn)
98191,26,Chai,24-Jun-11,Water temperature
98192,"6,25",Chai,24-Jun-11,Dissolved oxygen
98193,"75,03",Chai,24-Jun-11,Oxygen saturation
98194,"155,55",Chai,24-Jun-11,Bicarbonates
98195,209,Chai,24-Jun-11,Total dissolved salts
98196,"0,339",Chai,24-Jun-11,Ammonium
98197,"0,014",Chai,24-Jun-11,Nitrites
98198,"1,18",Chai,24-Jun-11,Nitrates
98199,0,Chai,24-Jun-11,Orthophosphate-phosphorus
98200,"0,038",Chai,24-Jun-11,Total phosphorus
98201,"22,68",Chai,24-Jun-11,Chlorides
98202,"3,32",Chai,24-Jun-11,Biochemical Oxygen
98203,"24,66",Chai,24-Jun-11,Chemical Oxygen Demand (Cr)
98204,"3,59",Chai,24-Jun-11,Chemical Oxygen Demand (Mn)
98205,26,Chai,24-Jun-11,Water temperature
98206,"6,6",Chai,24-Jun-11,Dissolved oxygen
98207,"82,29",Chai,24-Jun-11,Oxygen saturation
98208,"161,65",Chai,24-Jun-11,Bicarbonates
98209,210,Chai,24-Jun-11,Total dissolved salts
98210,"0,306",Chai,24-Jun-11,Ammonium
98211,"0,016",Chai,24-Jun-11,Nitrites
98212,"0,814",Chai,24-Jun-11,Nitrates
98213,0,Chai,24-Jun-11,Orthophosphate-phosphorus
98214,"0,038",Chai,24-Jun-11,Total phosphorus
98215,"23,02",Chai,24-Jun-11,Chlorides
98216,"3,43",Chai,24-Jun-11,Biochemical Oxygen
98217,"24,66",Chai,24-Jun-11,Chemical Oxygen Demand (Cr)
98218,"3,75",Chai,24-Jun-11,Chemical Oxygen Demand (Mn)
98219,"24,5",Kannika,26-Jun-11,Water temperature
98220,"0,14",Kannika,26-Jun-11,Ammonium
98221,"0,04",Kannika,26-Jun-11,Nitrites
98222,"1,47",Kannika,26-Jun-11,Nitrates
98223,"1,98",Kannika,26-Jun-11,Total nitrogen
98224,"0,024",Kannika,26-Jun-11,Orthophosphate-phosphorus
98225,"0,038",Kannika,26-Jun-11,Total phosphorus
98226,"24,5",Kannika,26-Jun-11,Water temperature
98227,"0,147",Kannika,26-Jun-11,Ammonium
98228,"0,027",Kannika,26-Jun-11,Nitrites
98229,"1,39",Kannika,26-Jun-11,Nitrates
98230,"1,87",Kannika,26-Jun-11,Total nitrogen
98231,"0,03",Kannika,26-Jun-11,Orthophosphate-phosphorus
98232,"0,041",Kannika,26-Jun-11,Total phosphorus
98233,"24,5",Kannika,26-Jun-11,Water temperature
98234,"0,132",Kannika,26-Jun-11,Ammonium
98235,"0,033",Kannika,26-Jun-11,Nitrites
98236,"1,44",Kannika,26-Jun-11,Nitrates
