,value,location,sample date,measure
53812,"0,045",Kannika,14-Sep-06,Endrin
53813,19,Kannika,14-Sep-06,Water temperature
53814,"8,7",Kannika,14-Sep-06,Dissolved oxygen
53815,94,Kannika,14-Sep-06,Oxygen saturation
53816,102,Kannika,14-Sep-06,Total hardness
53817,"219,6",Kannika,14-Sep-06,Bicarbonates
53818,277,Kannika,14-Sep-06,Total dissolved salts
53819,"0,613",Kannika,14-Sep-06,Ammonium
53820,"0,043",Kannika,14-Sep-06,Nitrites
53821,"1,26",Kannika,14-Sep-06,Nitrates
53822,"0,005",Kannika,14-Sep-06,Orthophosphate-phosphorus
53823,"0,084",Kannika,14-Sep-06,Total phosphorus
53824,"7,89",Kannika,14-Sep-06,Silica (SiO2)
53825,"60,3",Kannika,14-Sep-06,Calcium
53826,"13,1",Kannika,14-Sep-06,Magnesium
53827,"34,8",Kannika,14-Sep-06,Chlorides
53828,"29,03",Kannika,14-Sep-06,Sulphates
53829,"0,198",Kannika,14-Sep-06,Iron
53830,"0,02",Kannika,14-Sep-06,Manganese
53831,"0,02",Kannika,14-Sep-06,Manganese
53832,13,Kannika,14-Sep-06,Zinc
53833,"6,058",Kannika,14-Sep-06,Copper
53834,"0,885",Kannika,14-Sep-06,Chromium
53835,"4,041",Kannika,14-Sep-06,Lead
53836,"0,106",Kannika,14-Sep-06,Cadmium
53837,"0,026",Kannika,14-Sep-06,Mercury
53838,"1,678",Kannika,14-Sep-06,Nickel
53839,"1,6",Kannika,14-Sep-06,Biochemical Oxygen
53840,20,Kannika,14-Sep-06,Chemical Oxygen Demand (Cr)
53841,3,Kannika,14-Sep-06,Chemical Oxygen Demand (Mn)
53842,"0,213",Kannika,14-Sep-06,Atrazine
53843,"0,122",Kannika,14-Sep-06,Simazine
53844,"0,363",Kannika,14-Sep-06,Alachlor
53845,"0,116",Kannika,14-Sep-06,Metolachlor
53846,"0,005",Kannika,14-Sep-06,Heptachloroepoxide
53847,"0,007",Kannika,14-Sep-06,Heptachlor
53848,"0,064",Kannika,14-Sep-06,Endosulfan (alpha)
53849,"0,131",Kannika,14-Sep-06,Endosulfan (beta)
53850,"0,098",Kannika,14-Sep-06,"p,p-DDT"
53851,"0,018",Kannika,14-Sep-06,"p,p-DDD"
53852,"0,027",Kannika,14-Sep-06,"p,p-DDE"
53853,"0,009",Kannika,14-Sep-06,alpha-Hexachlorocyclohexane
53854,"0,017",Kannika,14-Sep-06,beta-Hexaxchlorocyclohexane
53855,"0,015",Kannika,14-Sep-06,gamma-Hexachlorocyclohexane
53856,"0,102",Kannika,14-Sep-06,Aldrin
53857,"0,005",Kannika,14-Sep-06,Dieldrin
53858,"0,253",Kannika,14-Sep-06,Endrin
53859,19,Kannika,14-Sep-06,Water temperature
53860,"8,9",Kannika,14-Sep-06,Dissolved oxygen
53861,96,Kannika,14-Sep-06,Oxygen saturation
53862,102,Kannika,14-Sep-06,Total hardness
53863,"170,8",Kannika,14-Sep-06,Bicarbonates
53864,269,Kannika,14-Sep-06,Total dissolved salts
53865,"0,487",Kannika,14-Sep-06,Ammonium
53866,"0,007",Kannika,14-Sep-06,Nitrites
53867,"0,99",Kannika,14-Sep-06,Nitrates
53868,"0,005",Kannika,14-Sep-06,Orthophosphate-phosphorus
53869,"0,092",Kannika,14-Sep-06,Total phosphorus
53870,"8,32",Kannika,14-Sep-06,Silica (SiO2)
53871,"64,6",Kannika,14-Sep-06,Calcium
53872,"10,4",Kannika,14-Sep-06,Magnesium
53873,"34,8",Kannika,14-Sep-06,Chlorides
53874,"28,87",Kannika,14-Sep-06,Sulphates
53875,"0,19",Kannika,14-Sep-06,Iron
53876,"0,02",Kannika,14-Sep-06,Manganese
53877,75,Kannika,14-Sep-06,Zinc
53878,"6,415",Kannika,14-Sep-06,Copper
53879,"0,717",Kannika,14-Sep-06,Chromium
53880,"7,907",Kannika,14-Sep-06,Lead
53881,"0,105",Kannika,14-Sep-06,Cadmium
53882,"0,025",Kannika,14-Sep-06,Mercury
53883,"1,11",Kannika,14-Sep-06,Nickel
53884,"1,6",Kannika,14-Sep-06,Biochemical Oxygen
53885,22,Kannika,14-Sep-06,Chemical Oxygen Demand (Cr)
53886,"2,8",Kannika,14-Sep-06,Chemical Oxygen Demand (Mn)
53887,"5,117",Kannika,14-Sep-06,Petroleum hydrocarbons
53888,"0,123",Kannika,14-Sep-06,Atrazine
53889,"0,03",Kannika,14-Sep-06,Simazine
53890,"0,221",Kannika,14-Sep-06,Alachlor
53891,"0,159",Kannika,14-Sep-06,Metolachlor
53892,"0,005",Kannika,14-Sep-06,Heptachloroepoxide
53893,"0,005",Kannika,14-Sep-06,Heptachlor
53894,"0,2",Kannika,14-Sep-06,Endosulfan (alpha)
53895,"0,473",Kannika,14-Sep-06,Endosulfan (beta)
53896,"0,047",Kannika,14-Sep-06,"p,p-DDT"
53897,"0,012",Kannika,14-Sep-06,"p,p-DDD"
53898,"0,015",Kannika,14-Sep-06,"p,p-DDE"
53899,"0,005",Kannika,14-Sep-06,alpha-Hexachlorocyclohexane
53900,"0,024",Kannika,14-Sep-06,beta-Hexaxchlorocyclohexane
53901,"0,005",Kannika,14-Sep-06,gamma-Hexachlorocyclohexane
53902,"0,024",Kannika,14-Sep-06,Aldrin
53903,"0,005",Kannika,14-Sep-06,Dieldrin
53904,"0,523",Kannika,14-Sep-06,Endrin
53905,22,Boonsri,21-Sep-06,Water temperature
53906,"6,5",Boonsri,21-Sep-06,Dissolved oxygen
53907,"74,9",Boonsri,21-Sep-06,Oxygen saturation
53908,"98,5",Boonsri,21-Sep-06,Total hardness
53909,"170,8",Boonsri,21-Sep-06,Bicarbonates
53910,315,Boonsri,21-Sep-06,Total dissolved salts
53911,"0,38",Boonsri,21-Sep-06,Ammonium
53912,"0,029",Boonsri,21-Sep-06,Nitrites
53913,"0,791",Boonsri,21-Sep-06,Nitrates
53914,"0,1",Boonsri,21-Sep-06,Orthophosphate-phosphorus
53915,"0,11",Boonsri,21-Sep-06,Total phosphorus
53916,"7,89",Boonsri,21-Sep-06,Silica (SiO2)
53917,16,Boonsri,21-Sep-06,Sodium
53918,2,Boonsri,21-Sep-06,Potassium
53919,"49,6",Boonsri,21-Sep-06,Calcium
53920,"12,6",Boonsri,21-Sep-06,Magnesium
53921,"21,5",Boonsri,21-Sep-06,Chlorides
53922,"38,1",Boonsri,21-Sep-06,Sulphates
53923,"0,127",Boonsri,21-Sep-06,Iron
53924,"0,02",Boonsri,21-Sep-06,Manganese
53925,10,Boonsri,21-Sep-06,Zinc
53926,"2,039",Boonsri,21-Sep-06,Copper
53927,"0,451",Boonsri,21-Sep-06,Chromium
53928,"3,158",Boonsri,21-Sep-06,Lead
53929,"0,05",Boonsri,21-Sep-06,Cadmium
53930,"0,025",Boonsri,21-Sep-06,Mercury
53931,"1,453",Boonsri,21-Sep-06,Nickel
53932,"1,4",Boonsri,21-Sep-06,Biochemical Oxygen
53933,"6,1",Boonsri,21-Sep-06,Chemical Oxygen Demand (Cr)
53934,"3,3",Boonsri,21-Sep-06,Chemical Oxygen Demand (Mn)
53935,"0,025",Boonsri,21-Sep-06,Anionic active surfactants
53936,"4,47",Boonsri,21-Sep-06,Petroleum hydrocarbons
53937,"0,322",Boonsri,21-Sep-06,Atrazine
53938,"0,504",Boonsri,21-Sep-06,Simazine
53939,"0,344",Boonsri,21-Sep-06,Alachlor
53940,"0,109",Boonsri,21-Sep-06,Metolachlor
53941,"0,005",Boonsri,21-Sep-06,Heptachloroepoxide
53942,"0,01",Boonsri,21-Sep-06,Heptachlor
53943,"0,117",Boonsri,21-Sep-06,Endosulfan (alpha)
53944,"0,078",Boonsri,21-Sep-06,Endosulfan (beta)
53945,"0,15",Boonsri,21-Sep-06,"p,p-DDT"
53946,"0,025",Boonsri,21-Sep-06,"p,p-DDD"
53947,"0,03",Boonsri,21-Sep-06,"p,p-DDE"
53948,"0,015",Boonsri,21-Sep-06,alpha-Hexachlorocyclohexane
53949,"0,005",Boonsri,21-Sep-06,beta-Hexaxchlorocyclohexane
53950,"0,032",Boonsri,21-Sep-06,gamma-Hexachlorocyclohexane
53951,"0,082",Boonsri,21-Sep-06,Aldrin
53952,"0,046",Boonsri,21-Sep-06,Dieldrin
53953,"0,09",Boonsri,21-Sep-06,Endrin
53954,"1,92",Boonsri,21-Sep-06,Macrozoobenthos
53955,"0,061",Boonsri,21-Sep-06,Total coliforms
53956,"0,002",Boonsri,21-Sep-06,Fecal coliforms
53957,0,Boonsri,21-Sep-06,Fecal streptococci 
53958,22,Boonsri,21-Sep-06,Water temperature
53959,"6,4",Boonsri,21-Sep-06,Dissolved oxygen
53960,"73,8",Boonsri,21-Sep-06,Oxygen saturation
53961,97,Boonsri,21-Sep-06,Total hardness
53962,"170,8",Boonsri,21-Sep-06,Bicarbonates
53963,303,Boonsri,21-Sep-06,Total dissolved salts
53964,"0,24",Boonsri,21-Sep-06,Ammonium
53965,"0,021",Boonsri,21-Sep-06,Nitrites
53966,"0,519",Boonsri,21-Sep-06,Nitrates
53967,"0,11",Boonsri,21-Sep-06,Orthophosphate-phosphorus
53968,"0,12",Boonsri,21-Sep-06,Total phosphorus
53969,"7,29",Boonsri,21-Sep-06,Silica (SiO2)
53970,16,Boonsri,21-Sep-06,Sodium
53971,2,Boonsri,21-Sep-06,Potassium
53972,48,Boonsri,21-Sep-06,Calcium
53973,"11,6",Boonsri,21-Sep-06,Magnesium
53974,"21,1",Boonsri,21-Sep-06,Chlorides
53975,"32,8",Boonsri,21-Sep-06,Sulphates
53976,"0,306",Boonsri,21-Sep-06,Iron
53977,"0,031",Boonsri,21-Sep-06,Manganese
53978,"0,021",Boonsri,21-Sep-06,Manganese
53979,20,Boonsri,21-Sep-06,Zinc
53980,"6,004",Boonsri,21-Sep-06,Copper
53981,"1,295",Boonsri,21-Sep-06,Chromium
53982,"5,39",Boonsri,21-Sep-06,Lead
53983,"0,676",Boonsri,21-Sep-06,Cadmium
53984,"0,025",Boonsri,21-Sep-06,Mercury
53985,"2,1",Boonsri,21-Sep-06,Nickel
53986,"1,3",Boonsri,21-Sep-06,Biochemical Oxygen
53987,"6,6",Boonsri,21-Sep-06,Chemical Oxygen Demand (Cr)
53988,"3,5",Boonsri,21-Sep-06,Chemical Oxygen Demand (Mn)
53989,"0,025",Boonsri,21-Sep-06,Anionic active surfactants
53990,"0,31",Boonsri,21-Sep-06,Atrazine
53991,"0,354",Boonsri,21-Sep-06,Simazine
53992,"0,394",Boonsri,21-Sep-06,Alachlor
53993,"0,113",Boonsri,21-Sep-06,Metolachlor
53994,"0,005",Boonsri,21-Sep-06,Heptachloroepoxide
53995,"0,007",Boonsri,21-Sep-06,Heptachlor
53996,"0,09",Boonsri,21-Sep-06,Endosulfan (alpha)
53997,"0,092",Boonsri,21-Sep-06,Endosulfan (beta)
53998,"0,121",Boonsri,21-Sep-06,"p,p-DDT"
53999,"0,031",Boonsri,21-Sep-06,"p,p-DDD"
54000,"0,022",Boonsri,21-Sep-06,"p,p-DDE"
54001,"0,005",Boonsri,21-Sep-06,alpha-Hexachlorocyclohexane
54002,"0,089",Boonsri,21-Sep-06,beta-Hexaxchlorocyclohexane
54003,"0,106",Boonsri,21-Sep-06,gamma-Hexachlorocyclohexane
54004,"0,116",Boonsri,21-Sep-06,Aldrin
54005,"0,114",Boonsri,21-Sep-06,Dieldrin
54006,"0,081",Boonsri,21-Sep-06,Endrin
54007,"2,03",Boonsri,21-Sep-06,Macrozoobenthos
54008,"0,092",Boonsri,21-Sep-06,Total coliforms
54009,"0,0045",Boonsri,21-Sep-06,Fecal coliforms
54010,0,Boonsri,21-Sep-06,Fecal streptococci 
54011,22,Boonsri,21-Sep-06,Water temperature
54012,"6,4",Boonsri,21-Sep-06,Dissolved oxygen
54013,"73,8",Boonsri,21-Sep-06,Oxygen saturation
54014,"98,5",Boonsri,21-Sep-06,Total hardness
54015,"170,8",Boonsri,21-Sep-06,Bicarbonates
54016,312,Boonsri,21-Sep-06,Total dissolved salts
54017,"0,186",Boonsri,21-Sep-06,Ammonium
54018,"0,025",Boonsri,21-Sep-06,Nitrites
54019,"0,632",Boonsri,21-Sep-06,Nitrates
54020,"0,098",Boonsri,21-Sep-06,Orthophosphate-phosphorus
54021,"0,098",Boonsri,21-Sep-06,Total phosphorus
54022,"8,15",Boonsri,21-Sep-06,Silica (SiO2)
54023,16,Boonsri,21-Sep-06,Sodium
54024,2,Boonsri,21-Sep-06,Potassium
54025,"49,6",Boonsri,21-Sep-06,Calcium
54026,"12,6",Boonsri,21-Sep-06,Magnesium
54027,"21,3",Boonsri,21-Sep-06,Chlorides
54028,"39,1",Boonsri,21-Sep-06,Sulphates
54029,"0,279",Boonsri,21-Sep-06,Iron
54030,"0,02",Boonsri,21-Sep-06,Manganese
54031,22,Boonsri,21-Sep-06,Zinc
54032,"3,834",Boonsri,21-Sep-06,Copper
54033,"0,359",Boonsri,21-Sep-06,Chromium
54034,"1,571",Boonsri,21-Sep-06,Lead
54035,"0,566",Boonsri,21-Sep-06,Cadmium
54036,"0,025",Boonsri,21-Sep-06,Mercury
54037,"0,861",Boonsri,21-Sep-06,Nickel
54038,"1,4",Boonsri,21-Sep-06,Biochemical Oxygen
54039,"7,2",Boonsri,21-Sep-06,Chemical Oxygen Demand (Cr)
54040,"3,6",Boonsri,21-Sep-06,Chemical Oxygen Demand (Mn)
54041,"0,025",Boonsri,21-Sep-06,Anionic active surfactants
54042,"4,705",Boonsri,21-Sep-06,Petroleum hydrocarbons
54043,"0,284",Boonsri,21-Sep-06,Atrazine
54044,"0,415",Boonsri,21-Sep-06,Simazine
54045,"0,327",Boonsri,21-Sep-06,Alachlor
54046,"0,139",Boonsri,21-Sep-06,Metolachlor
54047,"0,005",Boonsri,21-Sep-06,Heptachloroepoxide
54048,"0,009",Boonsri,21-Sep-06,Heptachlor
54049,"0,144",Boonsri,21-Sep-06,Endosulfan (alpha)
54050,"0,219",Boonsri,21-Sep-06,Endosulfan (beta)
54051,"0,135",Boonsri,21-Sep-06,"p,p-DDT"
54052,"0,034",Boonsri,21-Sep-06,"p,p-DDD"
54053,"0,056",Boonsri,21-Sep-06,"p,p-DDE"
54054,"0,005",Boonsri,21-Sep-06,alpha-Hexachlorocyclohexane
54055,"0,065",Boonsri,21-Sep-06,beta-Hexaxchlorocyclohexane
54056,"0,058",Boonsri,21-Sep-06,gamma-Hexachlorocyclohexane
54057,"0,069",Boonsri,21-Sep-06,Aldrin
54058,"0,042",Boonsri,21-Sep-06,Dieldrin
54059,"0,005",Boonsri,21-Sep-06,Endrin
54060,"2,1",Boonsri,21-Sep-06,Macrozoobenthos
54061,"0,06",Boonsri,21-Sep-06,Total coliforms
54062,"0,006",Boonsri,21-Sep-06,Fecal coliforms
54063,0,Boonsri,21-Sep-06,Fecal streptococci 
54064,19,Somchair,22-Sep-06,Water temperature
54065,"6,57",Somchair,22-Sep-06,Dissolved oxygen
54066,"71,39",Somchair,22-Sep-06,Oxygen saturation
54067,138,Somchair,22-Sep-06,Total hardness
54068,"219,6",Somchair,22-Sep-06,Bicarbonates
54069,390,Somchair,22-Sep-06,Total dissolved salts
54070,"1,72",Somchair,22-Sep-06,Ammonium
54071,"0,11",Somchair,22-Sep-06,Nitrites
54072,"1,47",Somchair,22-Sep-06,Nitrates
54073,"0,008",Somchair,22-Sep-06,Orthophosphate-phosphorus
54074,"0,093",Somchair,22-Sep-06,Total phosphorus
54075,"5,58",Somchair,22-Sep-06,Silica (SiO2)
54076,"64,6",Somchair,22-Sep-06,Calcium
54077,"20,9",Somchair,22-Sep-06,Magnesium
54078,"76,5",Somchair,22-Sep-06,Chlorides
54079,"48,6",Somchair,22-Sep-06,Sulphates
54080,"0,486",Somchair,22-Sep-06,Iron
54081,"0,085",Somchair,22-Sep-06,Manganese
54082,90,Somchair,22-Sep-06,Zinc
54083,"9,782",Somchair,22-Sep-06,Copper
54084,"1,522",Somchair,22-Sep-06,Chromium
54085,"12,064",Somchair,22-Sep-06,Lead
54086,"0,05",Somchair,22-Sep-06,Cadmium
54087,"0,03",Somchair,22-Sep-06,Mercury
54088,"4,202",Somchair,22-Sep-06,Nickel
54089,3,Somchair,22-Sep-06,Biochemical Oxygen
54090,"54,2",Somchair,22-Sep-06,Chemical Oxygen Demand (Cr)
54091,"4,8",Somchair,22-Sep-06,Chemical Oxygen Demand (Mn)
54092,"0,01",Somchair,22-Sep-06,Petroleum hydrocarbons
54093,"0,17",Somchair,22-Sep-06,Atrazine
54094,"0,194",Somchair,22-Sep-06,Simazine
54095,"0,116",Somchair,22-Sep-06,Alachlor
54096,"0,081",Somchair,22-Sep-06,Metolachlor
54097,"0,005",Somchair,22-Sep-06,Heptachloroepoxide
54098,"0,005",Somchair,22-Sep-06,Heptachlor
54099,"0,005",Somchair,22-Sep-06,Endosulfan (alpha)
54100,"0,097",Somchair,22-Sep-06,Endosulfan (beta)
54101,"0,01",Somchair,22-Sep-06,"p,p-DDT"
54102,"0,037",Somchair,22-Sep-06,"p,p-DDD"
54103,"0,007",Somchair,22-Sep-06,"p,p-DDE"
54104,"0,108",Somchair,22-Sep-06,alpha-Hexachlorocyclohexane
54105,"0,023",Somchair,22-Sep-06,beta-Hexaxchlorocyclohexane
54106,"0,059",Somchair,22-Sep-06,gamma-Hexachlorocyclohexane
54107,"0,019",Somchair,22-Sep-06,Aldrin
54108,"0,03",Somchair,22-Sep-06,Dieldrin
54109,"0,005",Somchair,22-Sep-06,Endrin
54110,19,Busarakhan,22-Sep-06,Water temperature
54111,"5,1",Busarakhan,22-Sep-06,Dissolved oxygen
54112,"55,37",Busarakhan,22-Sep-06,Oxygen saturation
54113,126,Busarakhan,22-Sep-06,Total hardness
54114,244,Busarakhan,22-Sep-06,Bicarbonates
54115,372,Busarakhan,22-Sep-06,Total dissolved salts
54116,"1,22",Busarakhan,22-Sep-06,Ammonium
54117,"0,047",Busarakhan,22-Sep-06,Nitrites
54118,"0,93",Busarakhan,22-Sep-06,Nitrates
54119,"0,008",Busarakhan,22-Sep-06,Orthophosphate-phosphorus
54120,"0,094",Busarakhan,22-Sep-06,Total phosphorus
54121,"4,75",Busarakhan,22-Sep-06,Silica (SiO2)
54122,"64,6",Busarakhan,22-Sep-06,Calcium
54123,"15,5",Busarakhan,22-Sep-06,Magnesium
54124,"69,6",Busarakhan,22-Sep-06,Chlorides
54125,"54,2",Busarakhan,22-Sep-06,Sulphates
54126,"0,419",Busarakhan,22-Sep-06,Iron
54127,"0,095",Busarakhan,22-Sep-06,Manganese
54128,32,Busarakhan,22-Sep-06,Zinc
54129,"15,26",Busarakhan,22-Sep-06,Copper
54130,"1,174",Busarakhan,22-Sep-06,Chromium
54131,"4,703",Busarakhan,22-Sep-06,Lead
54132,"0,409",Busarakhan,22-Sep-06,Cadmium
54133,"0,038",Busarakhan,22-Sep-06,Mercury
54134,"2,716",Busarakhan,22-Sep-06,Nickel
54135,"2,6",Busarakhan,22-Sep-06,Biochemical Oxygen
54136,"43,8",Busarakhan,22-Sep-06,Chemical Oxygen Demand (Cr)
54137,"5,7",Busarakhan,22-Sep-06,Chemical Oxygen Demand (Mn)
54138,"1,176",Busarakhan,22-Sep-06,Petroleum hydrocarbons
54139,"0,315",Busarakhan,22-Sep-06,Atrazine
54140,"0,201",Busarakhan,22-Sep-06,Simazine
54141,"0,237",Busarakhan,22-Sep-06,Alachlor
54142,"0,026",Busarakhan,22-Sep-06,Metolachlor
54143,"0,005",Busarakhan,22-Sep-06,Heptachloroepoxide
54144,"0,005",Busarakhan,22-Sep-06,Heptachlor
54145,"0,005",Busarakhan,22-Sep-06,Endosulfan (alpha)
54146,"0,011",Busarakhan,22-Sep-06,Endosulfan (beta)
54147,"0,01",Busarakhan,22-Sep-06,"p,p-DDT"
54148,"0,027",Busarakhan,22-Sep-06,"p,p-DDD"
54149,"0,007",Busarakhan,22-Sep-06,"p,p-DDE"
54150,"0,005",Busarakhan,22-Sep-06,alpha-Hexachlorocyclohexane
54151,"0,011",Busarakhan,22-Sep-06,beta-Hexaxchlorocyclohexane
54152,"0,01",Busarakhan,22-Sep-06,gamma-Hexachlorocyclohexane
54153,"0,075",Busarakhan,22-Sep-06,Aldrin
54154,"0,01",Busarakhan,22-Sep-06,Dieldrin
54155,"0,005",Busarakhan,22-Sep-06,Endrin
54156,"22,6",Kohsoom,23-Sep-06,Water temperature
54157,"8,1",Kohsoom,23-Sep-06,Dissolved oxygen
54158,110,Kohsoom,23-Sep-06,Oxygen saturation
54159,136,Kohsoom,23-Sep-06,Total hardness
54160,"250,1",Kohsoom,23-Sep-06,Bicarbonates
54161,402,Kohsoom,23-Sep-06,Total dissolved salts
54162,"1,43",Kohsoom,23-Sep-06,Ammonium
54163,"0,033",Kohsoom,23-Sep-06,Nitrites
54164,"2,68",Kohsoom,23-Sep-06,Nitrates
54165,"0,13",Kohsoom,23-Sep-06,Orthophosphate-phosphorus
54166,"0,25",Kohsoom,23-Sep-06,Total phosphorus
54167,"8,75",Kohsoom,23-Sep-06,Silica (SiO2)
54168,"29,9",Kohsoom,23-Sep-06,Sodium
54169,"4,4",Kohsoom,23-Sep-06,Potassium
54170,"83,2",Kohsoom,23-Sep-06,Calcium
54171,"24,3",Kohsoom,23-Sep-06,Magnesium
54172,"49,7",Kohsoom,23-Sep-06,Chlorides
54173,"103,2",Kohsoom,23-Sep-06,Sulphates
54174,"0,895",Kohsoom,23-Sep-06,Iron
54175,"0,163",Kohsoom,23-Sep-06,Manganese
54176,34,Kohsoom,23-Sep-06,Zinc
54177,"1,93",Kohsoom,23-Sep-06,Copper
54178,"3,402",Kohsoom,23-Sep-06,Chromium
54179,"3,938",Kohsoom,23-Sep-06,Lead
54180,"0,05",Kohsoom,23-Sep-06,Cadmium
54181,"1,792",Kohsoom,23-Sep-06,Nickel
54182,"5,1",Kohsoom,23-Sep-06,Biochemical Oxygen
54183,"14,7",Kohsoom,23-Sep-06,Chemical Oxygen Demand (Cr)
54184,"7,6",Kohsoom,23-Sep-06,Chemical Oxygen Demand (Mn)
54185,"0,188",Kohsoom,23-Sep-06,Atrazine
54186,"0,274",Kohsoom,23-Sep-06,Simazine
54187,"0,409",Kohsoom,23-Sep-06,Alachlor
54188,"0,285",Kohsoom,23-Sep-06,Metolachlor
54189,"0,034",Kohsoom,23-Sep-06,Heptachloroepoxide
54190,"0,016",Kohsoom,23-Sep-06,Heptachlor
54191,"0,129",Kohsoom,23-Sep-06,Endosulfan (alpha)
54192,"0,316",Kohsoom,23-Sep-06,Endosulfan (beta)
54193,"0,018",Kohsoom,23-Sep-06,"p,p-DDT"
54194,"0,227",Kohsoom,23-Sep-06,"p,p-DDD"
54195,"0,032",Kohsoom,23-Sep-06,"p,p-DDE"
54196,"0,019",Kohsoom,23-Sep-06,alpha-Hexachlorocyclohexane
54197,"0,052",Kohsoom,23-Sep-06,beta-Hexaxchlorocyclohexane
54198,"0,023",Kohsoom,23-Sep-06,gamma-Hexachlorocyclohexane
54199,"0,221",Kohsoom,23-Sep-06,Aldrin
54200,"0,005",Kohsoom,23-Sep-06,Dieldrin
54201,"0,054",Kohsoom,23-Sep-06,Endrin
54202,"2,2",Kohsoom,23-Sep-06,Total coliforms
54203,"0,26",Kohsoom,23-Sep-06,Fecal coliforms
54204,0,Kohsoom,23-Sep-06,Fecal streptococci 
54205,18,Chai,29-Sep-06,Water temperature
54206,"8,52",Chai,29-Sep-06,Dissolved oxygen
54207,"92,51",Chai,29-Sep-06,Oxygen saturation
54208,334,Chai,29-Sep-06,Total dissolved salts
54209,"0,562",Chai,29-Sep-06,Ammonium
54210,"0,412",Chai,29-Sep-06,Nitrites
54211,"0,1",Chai,29-Sep-06,Nitrates
54212,"1,28",Chai,29-Sep-06,Total nitrogen
54213,"0,005",Chai,29-Sep-06,Orthophosphate-phosphorus
54214,"0,017",Chai,29-Sep-06,Total phosphorus
54215,"2,63",Chai,29-Sep-06,Silica (SiO2)
54216,"34,8",Chai,29-Sep-06,Chlorides
54217,"0,129",Chai,29-Sep-06,Iron
54218,"0,033",Chai,29-Sep-06,Manganese
54219,63,Chai,29-Sep-06,Zinc
54220,"12,05",Chai,29-Sep-06,Copper
54221,"1,371",Chai,29-Sep-06,Chromium
54222,"13,13",Chai,29-Sep-06,Lead
54223,"0,184",Chai,29-Sep-06,Cadmium
54224,"0,039",Chai,29-Sep-06,Mercury
54225,"2,402",Chai,29-Sep-06,Nickel
54226,3,Chai,29-Sep-06,Biochemical Oxygen
