,value,location,sample date,measure
19592,"11,37",Sakda,28-Mar-02,Chromium
19593,"3,61",Sakda,28-Mar-02,Lead
19594,"2,22",Sakda,28-Mar-02,Cadmium
19595,"2,87",Sakda,28-Mar-02,Nickel
19596,"2,9",Sakda,28-Mar-02,Biochemical Oxygen
19597,28,Sakda,28-Mar-02,Chemical Oxygen Demand (Cr)
19598,"6,6",Sakda,28-Mar-02,Chemical Oxygen Demand (Mn)
19599,0,Sakda,28-Mar-02,Atrazine
19600,"0,01",Sakda,28-Mar-02,"p,p-DDT"
19601,"0,02",Sakda,28-Mar-02,gamma-Hexachlorocyclohexane
19602,"7,5",Sakda,28-Mar-02,Water temperature
19603,"9,8",Sakda,28-Mar-02,Dissolved oxygen
19604,"146,4",Sakda,28-Mar-02,Bicarbonates
19605,"0,23",Sakda,28-Mar-02,Ammonium
19606,"0,04",Sakda,28-Mar-02,Nitrites
19607,"2,06",Sakda,28-Mar-02,Nitrates
19608,"0,02",Sakda,28-Mar-02,Orthophosphate-phosphorus
19609,"0,03",Sakda,28-Mar-02,Total phosphorus
19610,"61,9",Sakda,28-Mar-02,Calcium
19611,"18,6",Sakda,28-Mar-02,Magnesium
19612,"40,5",Sakda,28-Mar-02,Chlorides
19613,"41,8",Sakda,28-Mar-02,Sulphates
19614,"1,25",Sakda,28-Mar-02,Iron
19615,"0,06",Sakda,28-Mar-02,Manganese
19616,24,Sakda,28-Mar-02,Zinc
19617,"50,29",Sakda,28-Mar-02,Copper
19618,"17,37",Sakda,28-Mar-02,Chromium
19619,"1,84",Sakda,28-Mar-02,Lead
19620,"2,4",Sakda,28-Mar-02,Cadmium
19621,"1,75",Sakda,28-Mar-02,Nickel
19622,"3,1",Sakda,28-Mar-02,Biochemical Oxygen
19623,25,Sakda,28-Mar-02,Chemical Oxygen Demand (Cr)
19624,"6,6",Sakda,28-Mar-02,Chemical Oxygen Demand (Mn)
19625,0,Sakda,28-Mar-02,Atrazine
19626,"0,01",Sakda,28-Mar-02,"p,p-DDT"
19627,7,Somchair,29-Mar-02,Water temperature
19628,"10,3",Somchair,29-Mar-02,Dissolved oxygen
19629,200,Somchair,29-Mar-02,Bicarbonates
19630,"0,07",Somchair,29-Mar-02,Ammonium
19631,"0,01",Somchair,29-Mar-02,Nitrites
19632,"2,5",Somchair,29-Mar-02,Nitrates
19633,"0,02",Somchair,29-Mar-02,Orthophosphate-phosphorus
19634,"0,05",Somchair,29-Mar-02,Total phosphorus
19635,"69,6",Somchair,29-Mar-02,Calcium
19636,"35,2",Somchair,29-Mar-02,Magnesium
19637,"94,6",Somchair,29-Mar-02,Chlorides
19638,60,Somchair,29-Mar-02,Sulphates
19639,1,Somchair,29-Mar-02,Iron
19640,"0,09",Somchair,29-Mar-02,Manganese
19641,17,Somchair,29-Mar-02,Zinc
19642,"36,64",Somchair,29-Mar-02,Copper
19643,"7,57",Somchair,29-Mar-02,Chromium
19644,"4,26",Somchair,29-Mar-02,Lead
19645,"1,23",Somchair,29-Mar-02,Cadmium
19646,"2,68",Somchair,29-Mar-02,Nickel
19647,"1,5",Somchair,29-Mar-02,Biochemical Oxygen
19648,24,Somchair,29-Mar-02,Chemical Oxygen Demand (Cr)
19649,"4,9",Somchair,29-Mar-02,Chemical Oxygen Demand (Mn)
19650,0,Somchair,29-Mar-02,Atrazine
19651,"0,01",Somchair,29-Mar-02,"p,p-DDT"
19652,"0,01",Somchair,29-Mar-02,gamma-Hexachlorocyclohexane
19653,9,Busarakhan,29-Mar-02,Water temperature
19654,"14,1",Busarakhan,29-Mar-02,Dissolved oxygen
19655,"197,6",Busarakhan,29-Mar-02,Bicarbonates
19656,"0,3",Busarakhan,29-Mar-02,Ammonium
19657,"0,12",Busarakhan,29-Mar-02,Nitrites
19658,"1,88",Busarakhan,29-Mar-02,Nitrates
19659,"0,007",Busarakhan,29-Mar-02,Orthophosphate-phosphorus
19660,"0,03",Busarakhan,29-Mar-02,Total phosphorus
19661,"73,5",Busarakhan,29-Mar-02,Calcium
19662,"39,8",Busarakhan,29-Mar-02,Magnesium
19663,"61,8",Busarakhan,29-Mar-02,Chlorides
19664,"154,1",Busarakhan,29-Mar-02,Sulphates
19665,"0,26",Busarakhan,29-Mar-02,Iron
19666,"0,05",Busarakhan,29-Mar-02,Manganese
19667,35,Busarakhan,29-Mar-02,Zinc
19668,"43,71",Busarakhan,29-Mar-02,Copper
19669,"6,31",Busarakhan,29-Mar-02,Chromium
19670,"1,64",Busarakhan,29-Mar-02,Lead
19671,"1,09",Busarakhan,29-Mar-02,Cadmium
19672,"1,67",Busarakhan,29-Mar-02,Nickel
19673,"5,3",Busarakhan,29-Mar-02,Biochemical Oxygen
19674,24,Busarakhan,29-Mar-02,Chemical Oxygen Demand (Cr)
19675,6,Busarakhan,29-Mar-02,Chemical Oxygen Demand (Mn)
19676,0,Busarakhan,29-Mar-02,Atrazine
19677,"0,01",Busarakhan,29-Mar-02,"p,p-DDT"
19678,"0,01",Busarakhan,29-Mar-02,gamma-Hexachlorocyclohexane
19679,7,Chai,31-Mar-02,Water temperature
19680,"9,7",Chai,31-Mar-02,Dissolved oxygen
19681,"93,9",Chai,31-Mar-02,Bicarbonates
19682,"0,18",Chai,31-Mar-02,Ammonium
19683,"0,05",Chai,31-Mar-02,Nitrites
19684,"2,85",Chai,31-Mar-02,Nitrates
19685,"0,06",Chai,31-Mar-02,Orthophosphate-phosphorus
19686,"0,08",Chai,31-Mar-02,Total phosphorus
19687,"54,2",Chai,31-Mar-02,Calcium
19688,"32,8",Chai,31-Mar-02,Magnesium
19689,27,Chai,31-Mar-02,Chlorides
19690,"17,4",Chai,31-Mar-02,Sulphates
19691,"1,65",Chai,31-Mar-02,Iron
19692,"0,1",Chai,31-Mar-02,Manganese
19693,13,Chai,31-Mar-02,Zinc
19694,"104,7",Chai,31-Mar-02,Copper
19695,"13,25",Chai,31-Mar-02,Chromium
19696,"18,43",Chai,31-Mar-02,Lead
19697,"1,01",Chai,31-Mar-02,Cadmium
19698,"3,33",Chai,31-Mar-02,Nickel
19699,"2,6",Chai,31-Mar-02,Biochemical Oxygen
19700,26,Chai,31-Mar-02,Chemical Oxygen Demand (Cr)
19701,"5,6",Chai,31-Mar-02,Chemical Oxygen Demand (Mn)
19702,0,Chai,31-Mar-02,Atrazine
19703,"0,23",Chai,31-Mar-02,"p,p-DDT"
19704,"0,16",Chai,31-Mar-02,gamma-Hexachlorocyclohexane
19705,6,Chai,31-Mar-02,Water temperature
19706,"10,1",Chai,31-Mar-02,Dissolved oxygen
19707,"91,5",Chai,31-Mar-02,Bicarbonates
19708,"0,91",Chai,31-Mar-02,Ammonium
19709,"0,06",Chai,31-Mar-02,Nitrites
19710,"1,99",Chai,31-Mar-02,Nitrates
19711,"0,04",Chai,31-Mar-02,Orthophosphate-phosphorus
19712,"0,07",Chai,31-Mar-02,Total phosphorus
19713,58,Chai,31-Mar-02,Calcium
19714,28,Chai,31-Mar-02,Magnesium
19715,"33,8",Chai,31-Mar-02,Chlorides
19716,"22,2",Chai,31-Mar-02,Sulphates
19717,"1,7",Chai,31-Mar-02,Iron
19718,"0,1",Chai,31-Mar-02,Manganese
19719,29,Chai,31-Mar-02,Zinc
19720,"66,61",Chai,31-Mar-02,Copper
19721,"34,13",Chai,31-Mar-02,Chromium
19722,"13,35",Chai,31-Mar-02,Lead
19723,"1,04",Chai,31-Mar-02,Cadmium
19724,"3,48",Chai,31-Mar-02,Nickel
19725,"3,1",Chai,31-Mar-02,Biochemical Oxygen
19726,27,Chai,31-Mar-02,Chemical Oxygen Demand (Cr)
19727,"5,4",Chai,31-Mar-02,Chemical Oxygen Demand (Mn)
19728,0,Chai,31-Mar-02,Atrazine
19729,"0,01",Chai,31-Mar-02,"p,p-DDT"
19730,"0,1",Chai,31-Mar-02,gamma-Hexachlorocyclohexane
19731,7,Chai,31-Mar-02,Water temperature
19732,"10,1",Chai,31-Mar-02,Dissolved oxygen
19733,"78,1",Chai,31-Mar-02,Bicarbonates
19734,"0,52",Chai,31-Mar-02,Ammonium
19735,"0,07",Chai,31-Mar-02,Nitrites
19736,"2,09",Chai,31-Mar-02,Nitrates
19737,"0,05",Chai,31-Mar-02,Orthophosphate-phosphorus
19738,"0,07",Chai,31-Mar-02,Total phosphorus
19739,"50,3",Chai,31-Mar-02,Calcium
19740,"35,2",Chai,31-Mar-02,Magnesium
19741,27,Chai,31-Mar-02,Chlorides
19742,27,Chai,31-Mar-02,Sulphates
19743,"1,78",Chai,31-Mar-02,Iron
19744,"0,1",Chai,31-Mar-02,Manganese
19745,43,Chai,31-Mar-02,Zinc
19746,"61,27",Chai,31-Mar-02,Copper
19747,"17,55",Chai,31-Mar-02,Chromium
19748,"4,88",Chai,31-Mar-02,Lead
19749,"0,64",Chai,31-Mar-02,Cadmium
19750,"3,29",Chai,31-Mar-02,Nickel
19751,"3,2",Chai,31-Mar-02,Biochemical Oxygen
19752,29,Chai,31-Mar-02,Chemical Oxygen Demand (Cr)
19753,"6,1",Chai,31-Mar-02,Chemical Oxygen Demand (Mn)
19754,0,Chai,31-Mar-02,Atrazine
19755,0,Chai,31-Mar-02,"p,p-DDT"
19756,"0,01",Chai,31-Mar-02,gamma-Hexachlorocyclohexane
19757,"0,39",Chai,15-Apr-02,Iron
19758,"0,1",Chai,15-Apr-02,Manganese
19759,15,Chai,15-Apr-02,Zinc
19760,"26,21",Chai,15-Apr-02,Copper
19761,"10,64",Chai,15-Apr-02,Chromium
19762,"1,1",Chai,15-Apr-02,Lead
19763,"0,43",Chai,15-Apr-02,Cadmium
19764,"2,18",Chai,15-Apr-02,Nickel
19765,"0,64",Chai,15-Apr-02,Iron
19766,"0,12",Chai,15-Apr-02,Manganese
19767,13,Chai,15-Apr-02,Zinc
19768,"24,71",Chai,15-Apr-02,Copper
19769,"3,9",Chai,15-Apr-02,Chromium
19770,"0,5",Chai,15-Apr-02,Lead
19771,"0,21",Chai,15-Apr-02,Cadmium
19772,"2,52",Chai,15-Apr-02,Nickel
19773,"0,74",Chai,15-Apr-02,Iron
19774,"0,1",Chai,15-Apr-02,Manganese
19775,29,Chai,15-Apr-02,Zinc
19776,"22,34",Chai,15-Apr-02,Copper
19777,"6,07",Chai,15-Apr-02,Chromium
19778,"0,89",Chai,15-Apr-02,Lead
19779,"0,73",Chai,15-Apr-02,Cadmium
19780,"1,55",Chai,15-Apr-02,Nickel
19781,13,Somchair,20-Apr-02,Water temperature
19782,"9,2",Somchair,20-Apr-02,Dissolved oxygen
19783,"185,4",Somchair,20-Apr-02,Bicarbonates
19784,"0,17",Somchair,20-Apr-02,Ammonium
19785,"0,06",Somchair,20-Apr-02,Nitrites
19786,"1,07",Somchair,20-Apr-02,Nitrates
19787,"0,005",Somchair,20-Apr-02,Orthophosphate-phosphorus
19788,"0,02",Somchair,20-Apr-02,Total phosphorus
19789,58,Somchair,20-Apr-02,Calcium
19790,26,Somchair,20-Apr-02,Magnesium
19791,"83,5",Somchair,20-Apr-02,Chlorides
19792,"45,1",Somchair,20-Apr-02,Sulphates
19793,"1,45",Somchair,20-Apr-02,Iron
19794,"0,11",Somchair,20-Apr-02,Manganese
19795,18,Somchair,20-Apr-02,Zinc
19796,"36,64",Somchair,20-Apr-02,Copper
19797,"7,61",Somchair,20-Apr-02,Chromium
19798,"1,46",Somchair,20-Apr-02,Lead
19799,"0,51",Somchair,20-Apr-02,Cadmium
19800,"3,48",Somchair,20-Apr-02,Nickel
19801,"2,6",Somchair,20-Apr-02,Biochemical Oxygen
19802,12,Somchair,20-Apr-02,Chemical Oxygen Demand (Cr)
19803,"5,2",Somchair,20-Apr-02,Chemical Oxygen Demand (Mn)
19804,"0,1",Somchair,20-Apr-02,"p,p-DDT"
19805,"0,01",Somchair,20-Apr-02,gamma-Hexachlorocyclohexane
19806,14,Busarakhan,20-Apr-02,Water temperature
19807,"8,9",Busarakhan,20-Apr-02,Dissolved oxygen
19808,"212,8",Busarakhan,20-Apr-02,Bicarbonates
19809,"0,11",Busarakhan,20-Apr-02,Ammonium
19810,"0,05",Busarakhan,20-Apr-02,Nitrites
19811,"1,68",Busarakhan,20-Apr-02,Nitrates
19812,"0,005",Busarakhan,20-Apr-02,Orthophosphate-phosphorus
19813,"0,02",Busarakhan,20-Apr-02,Total phosphorus
19814,58,Busarakhan,20-Apr-02,Calcium
19815,"47,1",Busarakhan,20-Apr-02,Magnesium
19816,"75,9",Busarakhan,20-Apr-02,Chlorides
19817,"101,4",Busarakhan,20-Apr-02,Sulphates
19818,"0,39",Busarakhan,20-Apr-02,Iron
19819,"0,07",Busarakhan,20-Apr-02,Manganese
19820,24,Busarakhan,20-Apr-02,Zinc
19821,"43,71",Busarakhan,20-Apr-02,Copper
19822,"5,09",Busarakhan,20-Apr-02,Chromium
19823,"1,32",Busarakhan,20-Apr-02,Lead
19824,"1,5",Busarakhan,20-Apr-02,Cadmium
19825,"3,78",Busarakhan,20-Apr-02,Nickel
19826,"4,5",Busarakhan,20-Apr-02,Biochemical Oxygen
19827,33,Busarakhan,20-Apr-02,Chemical Oxygen Demand (Cr)
19828,5,Busarakhan,20-Apr-02,Chemical Oxygen Demand (Mn)
19829,"0,01",Busarakhan,20-Apr-02,gamma-Hexachlorocyclohexane
19830,10,Boonsri,25-Apr-02,Water temperature
19831,"8,4",Boonsri,25-Apr-02,Dissolved oxygen
19832,"158,6",Boonsri,25-Apr-02,Bicarbonates
19833,"0,31",Boonsri,25-Apr-02,Ammonium
19834,"0,02",Boonsri,25-Apr-02,Nitrites
19835,"2,12",Boonsri,25-Apr-02,Nitrates
19836,"0,15",Boonsri,25-Apr-02,Orthophosphate-phosphorus
19837,"0,17",Boonsri,25-Apr-02,Total phosphorus
19838,"41,7",Boonsri,25-Apr-02,Calcium
19839,"10,6",Boonsri,25-Apr-02,Magnesium
19840,"17,3",Boonsri,25-Apr-02,Chlorides
19841,"25,7",Boonsri,25-Apr-02,Sulphates
19842,"1,25",Boonsri,25-Apr-02,Iron
19843,"0,09",Boonsri,25-Apr-02,Manganese
19844,24,Boonsri,25-Apr-02,Zinc
19845,"39,28",Boonsri,25-Apr-02,Copper
19846,"9,55",Boonsri,25-Apr-02,Chromium
19847,"5,64",Boonsri,25-Apr-02,Lead
19848,"0,31",Boonsri,25-Apr-02,Cadmium
19849,"4,01",Boonsri,25-Apr-02,Nickel
19850,"3,7",Boonsri,25-Apr-02,Biochemical Oxygen
19851,"13,8",Boonsri,25-Apr-02,Chemical Oxygen Demand (Cr)
19852,"5,1",Boonsri,25-Apr-02,Chemical Oxygen Demand (Mn)
19853,"1,6",Boonsri,25-Apr-02,Total coliforms
19854,"0,01",Boonsri,25-Apr-02,Fecal coliforms
19855,"0,004",Boonsri,25-Apr-02,Fecal streptococci 
19856,"8,4",Boonsri,25-Apr-02,Water temperature
19857,"8,8",Boonsri,25-Apr-02,Dissolved oxygen
19858,"158,6",Boonsri,25-Apr-02,Bicarbonates
19859,"0,31",Boonsri,25-Apr-02,Ammonium
19860,"0,02",Boonsri,25-Apr-02,Nitrites
19861,"3,03",Boonsri,25-Apr-02,Nitrates
19862,"0,13",Boonsri,25-Apr-02,Orthophosphate-phosphorus
19863,"0,16",Boonsri,25-Apr-02,Total phosphorus
19864,"40,2",Boonsri,25-Apr-02,Calcium
19865,"12,6",Boonsri,25-Apr-02,Magnesium
19866,"16,6",Boonsri,25-Apr-02,Chlorides
19867,"28,1",Boonsri,25-Apr-02,Sulphates
19868,"0,67",Boonsri,25-Apr-02,Iron
19869,"0,04",Boonsri,25-Apr-02,Manganese
19870,18,Boonsri,25-Apr-02,Zinc
19871,"50,68",Boonsri,25-Apr-02,Copper
19872,"8,37",Boonsri,25-Apr-02,Chromium
19873,"2,69",Boonsri,25-Apr-02,Lead
19874,"0,36",Boonsri,25-Apr-02,Cadmium
19875,"2,16",Boonsri,25-Apr-02,Nickel
19876,"3,1",Boonsri,25-Apr-02,Biochemical Oxygen
19877,"12,8",Boonsri,25-Apr-02,Chemical Oxygen Demand (Cr)
19878,"4,3",Boonsri,25-Apr-02,Chemical Oxygen Demand (Mn)
19879,"0,03",Boonsri,25-Apr-02,"p,p-DDT"
19880,"0,03",Boonsri,25-Apr-02,gamma-Hexachlorocyclohexane
19881,16,Boonsri,25-Apr-02,Total coliforms
19882,"2,5",Boonsri,25-Apr-02,Fecal coliforms
19883,"9,8",Boonsri,25-Apr-02,Water temperature
19884,"8,5",Boonsri,25-Apr-02,Dissolved oxygen
19885,"158,6",Boonsri,25-Apr-02,Bicarbonates
19886,"0,32",Boonsri,25-Apr-02,Ammonium
19887,"0,02",Boonsri,25-Apr-02,Nitrites
19888,"1,95",Boonsri,25-Apr-02,Nitrates
19889,"0,13",Boonsri,25-Apr-02,Orthophosphate-phosphorus
19890,"0,16",Boonsri,25-Apr-02,Total phosphorus
19891,"41,7",Boonsri,25-Apr-02,Calcium
19892,"10,6",Boonsri,25-Apr-02,Magnesium
19893,"16,6",Boonsri,25-Apr-02,Chlorides
19894,"26,9",Boonsri,25-Apr-02,Sulphates
19895,"1,04",Boonsri,25-Apr-02,Iron
19896,"0,07",Boonsri,25-Apr-02,Manganese
19897,19,Boonsri,25-Apr-02,Zinc
19898,"25,52",Boonsri,25-Apr-02,Copper
19899,"7,01",Boonsri,25-Apr-02,Chromium
19900,"1,42",Boonsri,25-Apr-02,Lead
19901,"0,18",Boonsri,25-Apr-02,Cadmium
19902,"1,64",Boonsri,25-Apr-02,Nickel
19903,"3,9",Boonsri,25-Apr-02,Biochemical Oxygen
19904,"14,8",Boonsri,25-Apr-02,Chemical Oxygen Demand (Cr)
19905,"5,5",Boonsri,25-Apr-02,Chemical Oxygen Demand (Mn)
19906,"0,04",Boonsri,25-Apr-02,"p,p-DDT"
19907,"5,4",Boonsri,25-Apr-02,Total coliforms
19908,"0,17",Boonsri,25-Apr-02,Fecal coliforms
19909,14,Chai,25-Apr-02,Water temperature
19910,8,Chai,25-Apr-02,Dissolved oxygen
19911,"146,4",Chai,25-Apr-02,Bicarbonates
19912,"0,3",Chai,25-Apr-02,Ammonium
19913,"0,008",Chai,25-Apr-02,Nitrites
19914,"1,79",Chai,25-Apr-02,Nitrates
19915,"0,005",Chai,25-Apr-02,Orthophosphate-phosphorus
19916,"0,02",Chai,25-Apr-02,Total phosphorus
19917,"50,9",Chai,25-Apr-02,Calcium
19918,"11,6",Chai,25-Apr-02,Magnesium
19919,"37,9",Chai,25-Apr-02,Chlorides
19920,"33,1",Chai,25-Apr-02,Sulphates
19921,"0,59",Chai,25-Apr-02,Iron
19922,"0,07",Chai,25-Apr-02,Manganese
19923,29,Chai,25-Apr-02,Zinc
19924,"104,7",Chai,25-Apr-02,Copper
19925,"15,32",Chai,25-Apr-02,Chromium
19926,"1,13",Chai,25-Apr-02,Lead
19927,"1,28",Chai,25-Apr-02,Cadmium
19928,"2,86",Chai,25-Apr-02,Nickel
19929,"3,3",Chai,25-Apr-02,Biochemical Oxygen
19930,24,Chai,25-Apr-02,Chemical Oxygen Demand (Cr)
19931,"5,2",Chai,25-Apr-02,Chemical Oxygen Demand (Mn)
19932,12,Chai,25-Apr-02,Water temperature
19933,"8,3",Chai,25-Apr-02,Dissolved oxygen
19934,"132,9",Chai,25-Apr-02,Bicarbonates
19935,"0,28",Chai,25-Apr-02,Ammonium
19936,"0,01",Chai,25-Apr-02,Nitrites
19937,"1,81",Chai,25-Apr-02,Nitrates
19938,"0,005",Chai,25-Apr-02,Orthophosphate-phosphorus
19939,"0,03",Chai,25-Apr-02,Total phosphorus
19940,"46,4",Chai,25-Apr-02,Calcium
19941,"16,5",Chai,25-Apr-02,Magnesium
19942,"30,3",Chai,25-Apr-02,Chlorides
19943,"43,2",Chai,25-Apr-02,Sulphates
19944,"0,51",Chai,25-Apr-02,Iron
19945,"0,1",Chai,25-Apr-02,Manganese
19946,15,Chai,25-Apr-02,Zinc
19947,"66,61",Chai,25-Apr-02,Copper
19948,"12,22",Chai,25-Apr-02,Chromium
19949,"1,28",Chai,25-Apr-02,Lead
19950,"0,4",Chai,25-Apr-02,Cadmium
19951,"4,55",Chai,25-Apr-02,Nickel
19952,"3,5",Chai,25-Apr-02,Biochemical Oxygen
19953,36,Chai,25-Apr-02,Chemical Oxygen Demand (Cr)
19954,"6,4",Chai,25-Apr-02,Chemical Oxygen Demand (Mn)
19955,"0,01",Chai,25-Apr-02,gamma-Hexachlorocyclohexane
19956,14,Chai,25-Apr-02,Water temperature
19957,"8,1",Chai,25-Apr-02,Dissolved oxygen
19958,"159,8",Chai,25-Apr-02,Bicarbonates
19959,"0,26",Chai,25-Apr-02,Ammonium
19960,"0,005",Chai,25-Apr-02,Nitrites
19961,"1,86",Chai,25-Apr-02,Nitrates
19962,"0,01",Chai,25-Apr-02,Orthophosphate-phosphorus
19963,"0,03",Chai,25-Apr-02,Total phosphorus
19964,"50,3",Chai,25-Apr-02,Calcium
19965,14,Chai,25-Apr-02,Magnesium
19966,"37,9",Chai,25-Apr-02,Chlorides
19967,"32,1",Chai,25-Apr-02,Sulphates
19968,"0,51",Chai,25-Apr-02,Iron
19969,"0,11",Chai,25-Apr-02,Manganese
19970,35,Chai,25-Apr-02,Zinc
19971,"61,27",Chai,25-Apr-02,Copper
19972,"8,61",Chai,25-Apr-02,Chromium
19973,"1,67",Chai,25-Apr-02,Lead
19974,"0,67",Chai,25-Apr-02,Cadmium
19975,"1,22",Chai,25-Apr-02,Nickel
19976,"3,5",Chai,25-Apr-02,Biochemical Oxygen
19977,49,Chai,25-Apr-02,Chemical Oxygen Demand (Cr)
19978,"6,1",Chai,25-Apr-02,Chemical Oxygen Demand (Mn)
19979,"0,08",Chai,25-Apr-02,"p,p-DDT"
19980,"0,01",Chai,25-Apr-02,gamma-Hexachlorocyclohexane
19981,15,Kohsoom,27-Apr-02,Water temperature
19982,"8,5",Kohsoom,27-Apr-02,Dissolved oxygen
19983,250,Kohsoom,27-Apr-02,Bicarbonates
19984,"3,2",Kohsoom,27-Apr-02,Ammonium
19985,"0,09",Kohsoom,27-Apr-02,Nitrites
19986,"10,8",Kohsoom,27-Apr-02,Nitrates
19987,"0,14",Kohsoom,27-Apr-02,Orthophosphate-phosphorus
19988,"0,18",Kohsoom,27-Apr-02,Total phosphorus
19989,"36,1",Kohsoom,27-Apr-02,Sodium
19990,"5,8",Kohsoom,27-Apr-02,Potassium
19991,82,Kohsoom,27-Apr-02,Calcium
19992,27,Kohsoom,27-Apr-02,Magnesium
19993,60,Kohsoom,27-Apr-02,Chlorides
19994,113,Kohsoom,27-Apr-02,Sulphates
19995,"0,3",Kohsoom,27-Apr-02,Iron
19996,"0,09",Kohsoom,27-Apr-02,Manganese
19997,19,Kohsoom,27-Apr-02,Zinc
19998,"10,24",Kohsoom,27-Apr-02,Copper
19999,"15,32",Kohsoom,27-Apr-02,Chromium
20000,"2,15",Kohsoom,27-Apr-02,Lead
20001,"1,09",Kohsoom,27-Apr-02,Cadmium
20002,"2,28",Kohsoom,27-Apr-02,Nickel
20003,"5,4",Kohsoom,27-Apr-02,Biochemical Oxygen
20004,"12,8",Kohsoom,27-Apr-02,Chemical Oxygen Demand (Cr)
20005,"7,2",Kohsoom,27-Apr-02,Chemical Oxygen Demand (Mn)
20006,"0,01",Kohsoom,27-Apr-02,gamma-Hexachlorocyclohexane
20007,16,Kohsoom,27-Apr-02,Total coliforms
20008,"0,21",Kohsoom,27-Apr-02,Fecal coliforms
20009,"0,01",Kohsoom,27-Apr-02,Fecal streptococci 
20010,"14,5",Kannika,27-Apr-02,Water temperature
20011,"7,8",Kannika,27-Apr-02,Dissolved oxygen
20012,"156,7",Kannika,27-Apr-02,Bicarbonates
20013,"0,69",Kannika,27-Apr-02,Ammonium
20014,"0,02",Kannika,27-Apr-02,Nitrites
20015,"0,98",Kannika,27-Apr-02,Nitrates
20016,"0,01",Kannika,27-Apr-02,Orthophosphate-phosphorus
20017,"0,03",Kannika,27-Apr-02,Total phosphorus
20018,"50,3",Kannika,27-Apr-02,Calcium
20019,"23,5",Kannika,27-Apr-02,Magnesium
20020,"37,9",Kannika,27-Apr-02,Chlorides
20021,"35,8",Kannika,27-Apr-02,Sulphates
20022,"1,46",Kannika,27-Apr-02,Iron
20023,"0,08",Kannika,27-Apr-02,Manganese
20024,32,Kannika,27-Apr-02,Zinc
20025,65,Kannika,27-Apr-02,Copper
20026,"11,31",Kannika,27-Apr-02,Chromium
20027,"2,45",Kannika,27-Apr-02,Lead
20028,"2,5",Kannika,27-Apr-02,Cadmium
20029,"4,35",Kannika,27-Apr-02,Nickel
20030,"3,1",Kannika,27-Apr-02,Biochemical Oxygen
20031,46,Kannika,27-Apr-02,Chemical Oxygen Demand (Cr)
20032,"7,5",Kannika,27-Apr-02,Chemical Oxygen Demand (Mn)
20033,"14,5",Kannika,27-Apr-02,Water temperature
20034,"7,7",Kannika,27-Apr-02,Dissolved oxygen
20035,"146,4",Kannika,27-Apr-02,Bicarbonates
20036,"0,3",Kannika,27-Apr-02,Ammonium
20037,"0,03",Kannika,27-Apr-02,Nitrites
20038,"1,1",Kannika,27-Apr-02,Nitrates
20039,"0,006",Kannika,27-Apr-02,Orthophosphate-phosphorus
20040,"0,02",Kannika,27-Apr-02,Total phosphorus
20041,"50,3",Kannika,27-Apr-02,Calcium
