,value,location,sample date,measure
68701,"0,05",Sakda,12-Jan-08,Orthophosphate-phosphorus
68702,"8,235",Sakda,12-Jan-08,Silica (SiO2)
68703,"62,2",Sakda,12-Jan-08,Calcium
68704,26,Sakda,12-Jan-08,Magnesium
68705,"19,25",Sakda,12-Jan-08,Barium
68706,"27,57",Sakda,12-Jan-08,Chlorides
68707,"40,75",Sakda,12-Jan-08,Sulphates
68708,"0,002",Sakda,12-Jan-08,Cyanides
68709,"0,1",Sakda,12-Jan-08,Sulfides
68710,"1,44",Sakda,12-Jan-08,Iron
68711,"0,05",Sakda,12-Jan-08,Manganese
68712,14,Sakda,12-Jan-08,Zinc
68713,"22,5",Sakda,12-Jan-08,Copper
68714,"2,8",Sakda,12-Jan-08,Chromium
68715,"2,82",Sakda,12-Jan-08,Lead
68716,"0,112",Sakda,12-Jan-08,Cadmium
68717,"0,042",Sakda,12-Jan-08,Mercury
68718,"2,1",Sakda,12-Jan-08,Nickel
68719,"0,53",Sakda,12-Jan-08,Arsenic
68720,"0,053",Sakda,12-Jan-08,Selenium
68721,"3,67",Sakda,12-Jan-08,Biochemical Oxygen
68722,"38,2",Sakda,12-Jan-08,Chemical Oxygen Demand (Cr)
68723,"4,07",Sakda,12-Jan-08,Chemical Oxygen Demand (Mn)
68724,"1,68",Sakda,12-Jan-08,Total organic carbon
68725,"0,203",Sakda,12-Jan-08,Anionic active surfactants
68726,"0,019",Sakda,12-Jan-08,Petroleum hydrocarbons
68727,"19,3",Sakda,12-Jan-08,AOX
68728,"0,25",Sakda,12-Jan-08,Tetrachloromethane
68729,"0,49",Sakda,12-Jan-08,Total coliforms
68730,"0,23",Sakda,12-Jan-08,Fecal coliforms
68731,"0,54",Sakda,12-Jan-08,Fecal streptococci 
68732,2,Chai,18-Jan-08,Water temperature
68733,"11,4",Chai,18-Jan-08,Dissolved oxygen
68734,"82,2",Chai,18-Jan-08,Oxygen saturation
68735,125,Chai,18-Jan-08,Total hardness
68736,"211,6",Chai,18-Jan-08,Bicarbonates
68737,279,Chai,18-Jan-08,Total dissolved salts
68738,"0,441",Chai,18-Jan-08,Ammonium
68739,"0,008",Chai,18-Jan-08,Nitrites
68740,"1,51",Chai,18-Jan-08,Nitrates
68741,"3,02",Chai,18-Jan-08,Total nitrogen
68742,"0,037",Chai,18-Jan-08,Orthophosphate-phosphorus
68743,"9,165",Chai,18-Jan-08,Silica (SiO2)
68744,"20,1",Chai,18-Jan-08,Sodium
68745,"1,8",Chai,18-Jan-08,Potassium
68746,70,Chai,18-Jan-08,Calcium
68747,"11,9",Chai,18-Jan-08,Magnesium
68748,"12,2",Chai,18-Jan-08,Barium
68749,"27,5",Chai,18-Jan-08,Chlorides
68750,"30,12",Chai,18-Jan-08,Sulphates
68751,"0,002",Chai,18-Jan-08,Cyanides
68752,"0,1",Chai,18-Jan-08,Sulfides
68753,"0,83",Chai,18-Jan-08,Iron
68754,"0,12",Chai,18-Jan-08,Manganese
68755,12,Chai,18-Jan-08,Zinc
68756,"6,5",Chai,18-Jan-08,Copper
68757,"2,2",Chai,18-Jan-08,Chromium
68758,"2,2",Chai,18-Jan-08,Lead
68759,"0,1",Chai,18-Jan-08,Cadmium
68760,"0,025",Chai,18-Jan-08,Mercury
68761,"3,3",Chai,18-Jan-08,Nickel
68762,"0,45",Chai,18-Jan-08,Arsenic
68763,"0,056",Chai,18-Jan-08,Selenium
68764,"2,9",Chai,18-Jan-08,Biochemical Oxygen
68765,32,Chai,18-Jan-08,Chemical Oxygen Demand (Cr)
68766,"3,45",Chai,18-Jan-08,Chemical Oxygen Demand (Mn)
68767,"7,21",Chai,18-Jan-08,Total organic carbon
68768,"0,286",Chai,18-Jan-08,Anionic active surfactants
68769,"0,012",Chai,18-Jan-08,Petroleum hydrocarbons
68770,"12,8",Chai,18-Jan-08,AOX
68771,"0,25",Chai,18-Jan-08,Tetrachloromethane
68772,1,Chai,18-Jan-08,Water temperature
68773,"11,2",Chai,18-Jan-08,Dissolved oxygen
68774,"78,5",Chai,18-Jan-08,Oxygen saturation
68775,125,Chai,18-Jan-08,Total hardness
68776,"217,8",Chai,18-Jan-08,Bicarbonates
68777,276,Chai,18-Jan-08,Total dissolved salts
68778,"0,365",Chai,18-Jan-08,Ammonium
68779,"0,008",Chai,18-Jan-08,Nitrites
68780,"1,6",Chai,18-Jan-08,Nitrates
68781,"3,08",Chai,18-Jan-08,Total nitrogen
68782,"0,011",Chai,18-Jan-08,Orthophosphate-phosphorus
68783,"9,02",Chai,18-Jan-08,Silica (SiO2)
68784,"19,7",Chai,18-Jan-08,Sodium
68785,2,Chai,18-Jan-08,Potassium
68786,70,Chai,18-Jan-08,Calcium
68787,"11,9",Chai,18-Jan-08,Magnesium
68788,13,Chai,18-Jan-08,Barium
68789,"27,5",Chai,18-Jan-08,Chlorides
68790,"29,4",Chai,18-Jan-08,Sulphates
68791,"0,002",Chai,18-Jan-08,Cyanides
68792,"0,1",Chai,18-Jan-08,Sulfides
68793,"0,812",Chai,18-Jan-08,Iron
68794,"0,15",Chai,18-Jan-08,Manganese
68795,14,Chai,18-Jan-08,Zinc
68796,7,Chai,18-Jan-08,Copper
68797,"2,4",Chai,18-Jan-08,Chromium
68798,"2,5",Chai,18-Jan-08,Lead
68799,"0,12",Chai,18-Jan-08,Cadmium
68800,"0,025",Chai,18-Jan-08,Mercury
68801,"3,5",Chai,18-Jan-08,Nickel
68802,"0,46",Chai,18-Jan-08,Arsenic
68803,"0,048",Chai,18-Jan-08,Selenium
68804,"2,7",Chai,18-Jan-08,Biochemical Oxygen
68805,34,Chai,18-Jan-08,Chemical Oxygen Demand (Cr)
68806,"2,19",Chai,18-Jan-08,Chemical Oxygen Demand (Mn)
68807,"6,96",Chai,18-Jan-08,Total organic carbon
68808,"0,255",Chai,18-Jan-08,Anionic active surfactants
68809,"0,02",Chai,18-Jan-08,Petroleum hydrocarbons
68810,"11,9",Chai,18-Jan-08,AOX
68811,"0,25",Chai,18-Jan-08,Tetrachloromethane
68812,"10,9",Chai,18-Jan-08,Dissolved oxygen
68813,"74,4",Chai,18-Jan-08,Oxygen saturation
68814,125,Chai,18-Jan-08,Total hardness
68815,"211,6",Chai,18-Jan-08,Bicarbonates
68816,274,Chai,18-Jan-08,Total dissolved salts
68817,"0,325",Chai,18-Jan-08,Ammonium
68818,"0,009",Chai,18-Jan-08,Nitrites
68819,"1,56",Chai,18-Jan-08,Nitrates
68820,"3,04",Chai,18-Jan-08,Total nitrogen
68821,"0,014",Chai,18-Jan-08,Orthophosphate-phosphorus
68822,"8,962",Chai,18-Jan-08,Silica (SiO2)
68823,"19,6",Chai,18-Jan-08,Sodium
68824,"1,8",Chai,18-Jan-08,Potassium
68825,70,Chai,18-Jan-08,Calcium
68826,"11,9",Chai,18-Jan-08,Magnesium
68827,"12,8",Chai,18-Jan-08,Barium
68828,"27,5",Chai,18-Jan-08,Chlorides
68829,"30,56",Chai,18-Jan-08,Sulphates
68830,"0,002",Chai,18-Jan-08,Cyanides
68831,"0,1",Chai,18-Jan-08,Sulfides
68832,"0,88",Chai,18-Jan-08,Iron
68833,"0,114",Chai,18-Jan-08,Manganese
68834,12,Chai,18-Jan-08,Zinc
68835,"4,3",Chai,18-Jan-08,Copper
68836,"2,16",Chai,18-Jan-08,Chromium
68837,"2,6",Chai,18-Jan-08,Lead
68838,"0,15",Chai,18-Jan-08,Cadmium
68839,"0,025",Chai,18-Jan-08,Mercury
68840,"3,8",Chai,18-Jan-08,Nickel
68841,"0,47",Chai,18-Jan-08,Arsenic
68842,"0,052",Chai,18-Jan-08,Selenium
68843,3,Chai,18-Jan-08,Biochemical Oxygen
68844,30,Chai,18-Jan-08,Chemical Oxygen Demand (Cr)
68845,"2,82",Chai,18-Jan-08,Chemical Oxygen Demand (Mn)
68846,"5,65",Chai,18-Jan-08,Total organic carbon
68847,"0,306",Chai,18-Jan-08,Anionic active surfactants
68848,"0,028",Chai,18-Jan-08,Petroleum hydrocarbons
68849,"15,3",Chai,18-Jan-08,AOX
68850,"0,25",Chai,18-Jan-08,Tetrachloromethane
68851,"0,5",Boonsri,24-Jan-08,Water temperature
68852,"14,04",Boonsri,24-Jan-08,Dissolved oxygen
68853,"97,1",Boonsri,24-Jan-08,Oxygen saturation
68854,"14,72",Boonsri,24-Jan-08,Total hardness
68855,"321,8",Boonsri,24-Jan-08,Bicarbonates
68856,360,Boonsri,24-Jan-08,Total dissolved salts
68857,"0,606",Boonsri,24-Jan-08,Ammonium
68858,"0,017",Boonsri,24-Jan-08,Nitrites
68859,"1,672",Boonsri,24-Jan-08,Nitrates
68860,"0,005",Boonsri,24-Jan-08,Orthophosphate-phosphorus
68861,"0,01",Boonsri,24-Jan-08,Total phosphorus
68862,"9,14",Boonsri,24-Jan-08,Silica (SiO2)
68863,27,Boonsri,24-Jan-08,Sodium
68864,3,Boonsri,24-Jan-08,Potassium
68865,"63,15",Boonsri,24-Jan-08,Calcium
68866,"25,22",Boonsri,24-Jan-08,Magnesium
68867,"24,03",Boonsri,24-Jan-08,Chlorides
68868,"93,5",Boonsri,24-Jan-08,Sulphates
68869,"0,038",Boonsri,24-Jan-08,Manganese
68870,"3,77",Boonsri,24-Jan-08,Biochemical Oxygen
68871,"12,58",Boonsri,24-Jan-08,Chemical Oxygen Demand (Cr)
68872,"4,43",Boonsri,24-Jan-08,Chemical Oxygen Demand (Mn)
68873,"0,05",Boonsri,24-Jan-08,Anionic active surfactants
68874,"0,001",Boonsri,24-Jan-08,"1,2,4-Trichlorobenzene"
68875,"0,001",Boonsri,24-Jan-08,"1,2,3-Trichlorobenzene"
68876,"0,001",Boonsri,24-Jan-08,Pentachlorobenzene
68877,"0,003",Boonsri,24-Jan-08,Acenaphthene
68878,"0,004",Boonsri,24-Jan-08,Acenaphthylene
68879,"0,005",Boonsri,24-Jan-08,Anthracene
68880,"0,0035",Boonsri,24-Jan-08,Benzo(a)anthracene
68881,"0,0075",Boonsri,24-Jan-08,Benzo(a)pyrene
68882,"0,0075",Boonsri,24-Jan-08,Benzo(b)fluoranthene
68883,"0,0075",Boonsri,24-Jan-08,Benzo(k)fluoranthene
68884,"0,003",Boonsri,24-Jan-08,Chrysene
68885,"0,0045",Boonsri,24-Jan-08,Fluoranthene
68886,"0,01",Boonsri,24-Jan-08,Naphthalene
68887,"0,005",Boonsri,24-Jan-08,Phenanthrene
68888,"0,001",Boonsri,24-Jan-08,Pyrene
68889,"0,001",Boonsri,24-Jan-08,PCB 101
68890,"0,002",Boonsri,24-Jan-08,PCB 138
68891,"0,002",Boonsri,24-Jan-08,PCB 153
68892,"0,002",Boonsri,24-Jan-08,PCB 180
68893,"0,5",Boonsri,24-Jan-08,Atrazine
68894,"0,02",Boonsri,24-Jan-08,Hexachlorobenzene
68895,"0,0055",Boonsri,24-Jan-08,"p,p-DDT"
68896,"0,04",Boonsri,24-Jan-08,gamma-Hexachlorocyclohexane
68897,"0,025",Boonsri,24-Jan-08,Aldrin
68898,"0,025",Boonsri,24-Jan-08,Endrin
68899,"0,025",Boonsri,24-Jan-08,Isodrin
68900,"0,79",Boonsri,24-Jan-08,Total coliforms
68901,"0,14",Boonsri,24-Jan-08,Fecal coliforms
68902,"0,009",Boonsri,24-Jan-08,Fecal streptococci 
68903,"0,5",Kohsoom,26-Jan-08,Water temperature
68904,"13,69",Kohsoom,26-Jan-08,Dissolved oxygen
68905,"87,8",Kohsoom,26-Jan-08,Oxygen saturation
68906,145,Kohsoom,26-Jan-08,Total hardness
68907,"274,5",Kohsoom,26-Jan-08,Bicarbonates
68908,457,Kohsoom,26-Jan-08,Total dissolved salts
68909,"2,74",Kohsoom,26-Jan-08,Ammonium
68910,"0,045",Kohsoom,26-Jan-08,Nitrites
