,value,location,sample date,measure
34260,"1,257",Kannika,3-Sep-04,Lead
34261,"0,528",Kannika,3-Sep-04,Cadmium
34262,"3,64",Kannika,3-Sep-04,Nickel
34263,"1,1",Kannika,3-Sep-04,Biochemical Oxygen
34264,"28,3",Kannika,3-Sep-04,Chemical Oxygen Demand (Cr)
34265,"3,8",Kannika,3-Sep-04,Chemical Oxygen Demand (Mn)
34266,"0,056",Kannika,3-Sep-04,gamma-Hexachlorocyclohexane
34267,21,Sakda,3-Sep-04,Water temperature
34268,"7,5",Sakda,3-Sep-04,Dissolved oxygen
34269,"82,9",Sakda,3-Sep-04,Bicarbonates
34270,"0,382",Sakda,3-Sep-04,Ammonium
34271,"0,251",Sakda,3-Sep-04,Nitrites
34272,"0,606",Sakda,3-Sep-04,Nitrates
34273,0,Sakda,3-Sep-04,Orthophosphate-phosphorus
34274,"0,012",Sakda,3-Sep-04,Total phosphorus
34275,"18,5",Sakda,3-Sep-04,Silica (SiO2)
34276,"39,7",Sakda,3-Sep-04,Calcium
34277,"19,2",Sakda,3-Sep-04,Magnesium
34278,"34,1",Sakda,3-Sep-04,Chlorides
34279,"14,8",Sakda,3-Sep-04,Sulphates
34280,"0,321",Sakda,3-Sep-04,Iron
34281,"0,07",Sakda,3-Sep-04,Manganese
34282,0,Sakda,3-Sep-04,Zinc
34283,"11,05",Sakda,3-Sep-04,Copper
34284,"1,258",Sakda,3-Sep-04,Chromium
34285,"1,921",Sakda,3-Sep-04,Lead
34286,"0,205",Sakda,3-Sep-04,Cadmium
34287,"6,03",Sakda,3-Sep-04,Nickel
34288,"1,1",Sakda,3-Sep-04,Biochemical Oxygen
34289,"40,1",Sakda,3-Sep-04,Chemical Oxygen Demand (Cr)
34290,"4,3",Sakda,3-Sep-04,Chemical Oxygen Demand (Mn)
34291,0,Sakda,3-Sep-04,Petroleum hydrocarbons
34292,"0,045",Sakda,3-Sep-04,gamma-Hexachlorocyclohexane
34293,21,Sakda,3-Sep-04,Water temperature
34294,"7,3",Sakda,3-Sep-04,Dissolved oxygen
34295,"152,5",Sakda,3-Sep-04,Bicarbonates
34296,"0,051",Sakda,3-Sep-04,Ammonium
34297,"0,016",Sakda,3-Sep-04,Nitrites
34298,"1,67",Sakda,3-Sep-04,Nitrates
34299,"0,033",Sakda,3-Sep-04,Orthophosphate-phosphorus
34300,"0,044",Sakda,3-Sep-04,Total phosphorus
34301,"18,7",Sakda,3-Sep-04,Silica (SiO2)
34302,"47,6",Sakda,3-Sep-04,Calcium
34303,"12,1",Sakda,3-Sep-04,Magnesium
34304,"34,1",Sakda,3-Sep-04,Chlorides
34305,"15,8",Sakda,3-Sep-04,Sulphates
34306,"0,688",Sakda,3-Sep-04,Iron
34307,"0,143",Sakda,3-Sep-04,Manganese
34308,"0,039",Sakda,3-Sep-04,Manganese
34309,0,Sakda,3-Sep-04,Zinc
34310,"10,97",Sakda,3-Sep-04,Copper
34311,"0,762",Sakda,3-Sep-04,Chromium
34312,"2,762",Sakda,3-Sep-04,Lead
34313,"0,264",Sakda,3-Sep-04,Cadmium
34314,"2,71",Sakda,3-Sep-04,Nickel
34315,"1,3",Sakda,3-Sep-04,Biochemical Oxygen
34316,"25,2",Sakda,3-Sep-04,Chemical Oxygen Demand (Cr)
34317,"4,4",Sakda,3-Sep-04,Chemical Oxygen Demand (Mn)
34318,"0,027",Sakda,3-Sep-04,gamma-Hexachlorocyclohexane
34319,21,Sakda,3-Sep-04,Water temperature
34320,"7,2",Sakda,3-Sep-04,Dissolved oxygen
34321,"164,2",Sakda,3-Sep-04,Bicarbonates
34322,"0,059",Sakda,3-Sep-04,Ammonium
34323,"0,014",Sakda,3-Sep-04,Nitrites
34324,"1,6",Sakda,3-Sep-04,Nitrates
34325,0,Sakda,3-Sep-04,Orthophosphate-phosphorus
34326,"0,025",Sakda,3-Sep-04,Total phosphorus
34327,"14,3",Sakda,3-Sep-04,Silica (SiO2)
34328,"43,6",Sakda,3-Sep-04,Calcium
34329,"14,5",Sakda,3-Sep-04,Magnesium
34330,"27,3",Sakda,3-Sep-04,Chlorides
34331,19,Sakda,3-Sep-04,Sulphates
34332,"0,333",Sakda,3-Sep-04,Iron
34333,"0,061",Sakda,3-Sep-04,Manganese
34334,0,Sakda,3-Sep-04,Zinc
34335,"4,81",Sakda,3-Sep-04,Copper
34336,"1,3",Sakda,3-Sep-04,Chromium
34337,"3,569",Sakda,3-Sep-04,Lead
34338,"0,119",Sakda,3-Sep-04,Cadmium
34339,"5,13",Sakda,3-Sep-04,Nickel
34340,"1,2",Sakda,3-Sep-04,Biochemical Oxygen
34341,26,Sakda,3-Sep-04,Chemical Oxygen Demand (Cr)
34342,"4,3",Sakda,3-Sep-04,Chemical Oxygen Demand (Mn)
34343,"0,098",Sakda,3-Sep-04,gamma-Hexachlorocyclohexane
34344,23,Somchair,4-Sep-04,Water temperature
34345,"7,4",Somchair,4-Sep-04,Dissolved oxygen
34346,"128,8",Somchair,4-Sep-04,Bicarbonates
34347,"0,225",Somchair,4-Sep-04,Ammonium
34348,"0,04",Somchair,4-Sep-04,Nitrites
34349,"1,55",Somchair,4-Sep-04,Nitrates
34350,"0,047",Somchair,4-Sep-04,Orthophosphate-phosphorus
34351,"0,088",Somchair,4-Sep-04,Total phosphorus
34352,"16,8",Somchair,4-Sep-04,Silica (SiO2)
34353,"23,8",Somchair,4-Sep-04,Calcium
34354,"31,3",Somchair,4-Sep-04,Magnesium
34355,"46,8",Somchair,4-Sep-04,Chlorides
34356,"22,8",Somchair,4-Sep-04,Sulphates
34357,"1,03",Somchair,4-Sep-04,Iron
34358,"0,193",Somchair,4-Sep-04,Manganese
34359,"0,032",Somchair,4-Sep-04,Manganese
34360,0,Somchair,4-Sep-04,Zinc
34361,"13,19",Somchair,4-Sep-04,Copper
34362,"1,801",Somchair,4-Sep-04,Chromium
34363,"10,31",Somchair,4-Sep-04,Lead
34364,"0,592",Somchair,4-Sep-04,Cadmium
34365,"8,93",Somchair,4-Sep-04,Nickel
34366,"3,7",Somchair,4-Sep-04,Biochemical Oxygen
34367,"41,3",Somchair,4-Sep-04,Chemical Oxygen Demand (Cr)
34368,5,Somchair,4-Sep-04,Chemical Oxygen Demand (Mn)
34369,0,Somchair,4-Sep-04,Petroleum hydrocarbons
34370,"0,085",Somchair,4-Sep-04,gamma-Hexachlorocyclohexane
34371,22,Busarakhan,4-Sep-04,Water temperature
34372,"6,4",Busarakhan,4-Sep-04,Dissolved oxygen
34373,"163,8",Busarakhan,4-Sep-04,Bicarbonates
34374,"0,217",Busarakhan,4-Sep-04,Ammonium
34375,"0,036",Busarakhan,4-Sep-04,Nitrites
34376,"1,12",Busarakhan,4-Sep-04,Nitrates
34377,"0,038",Busarakhan,4-Sep-04,Orthophosphate-phosphorus
34378,"0,055",Busarakhan,4-Sep-04,Total phosphorus
34379,"15,7",Busarakhan,4-Sep-04,Silica (SiO2)
34380,"19,8",Busarakhan,4-Sep-04,Calcium
34381,"38,4",Busarakhan,4-Sep-04,Magnesium
34382,"60,2",Busarakhan,4-Sep-04,Chlorides
34383,67,Busarakhan,4-Sep-04,Sulphates
34384,"0,329",Busarakhan,4-Sep-04,Iron
34385,"0,104",Busarakhan,4-Sep-04,Manganese
34386,"0,08",Busarakhan,4-Sep-04,Manganese
34387,0,Busarakhan,4-Sep-04,Zinc
34388,"10,96",Busarakhan,4-Sep-04,Copper
34389,"1,587",Busarakhan,4-Sep-04,Chromium
34390,"2,337",Busarakhan,4-Sep-04,Lead
34391,"0,765",Busarakhan,4-Sep-04,Cadmium
34392,"3,99",Busarakhan,4-Sep-04,Nickel
34393,"2,4",Busarakhan,4-Sep-04,Biochemical Oxygen
34394,"40,8",Busarakhan,4-Sep-04,Chemical Oxygen Demand (Cr)
34395,"6,2",Busarakhan,4-Sep-04,Chemical Oxygen Demand (Mn)
34396,0,Busarakhan,4-Sep-04,Petroleum hydrocarbons
34397,"0,036",Busarakhan,4-Sep-04,gamma-Hexachlorocyclohexane
34398,24,Chai,9-Sep-04,Water temperature
34399,"6,3",Chai,9-Sep-04,Dissolved oxygen
34400,"175,9",Chai,9-Sep-04,Bicarbonates
34401,"0,172",Chai,9-Sep-04,Ammonium
34402,"0,068",Chai,9-Sep-04,Nitrites
34403,"1,71",Chai,9-Sep-04,Nitrates
34404,"0,037",Chai,9-Sep-04,Orthophosphate-phosphorus
34405,"0,042",Chai,9-Sep-04,Total phosphorus
34406,"14,4",Chai,9-Sep-04,Silica (SiO2)
34407,"31,7",Chai,9-Sep-04,Calcium
34408,"40,8",Chai,9-Sep-04,Magnesium
34409,"33,4",Chai,9-Sep-04,Chlorides
34410,"35,9",Chai,9-Sep-04,Sulphates
34411,"0,154",Chai,9-Sep-04,Iron
34412,"0,145",Chai,9-Sep-04,Manganese
34413,0,Chai,9-Sep-04,Zinc
34414,"5,64",Chai,9-Sep-04,Copper
34415,"1,092",Chai,9-Sep-04,Chromium
34416,"9,562",Chai,9-Sep-04,Lead
34417,"0,972",Chai,9-Sep-04,Cadmium
34418,"5,22",Chai,9-Sep-04,Nickel
34419,"3,1",Chai,9-Sep-04,Biochemical Oxygen
34420,"31,1",Chai,9-Sep-04,Chemical Oxygen Demand (Cr)
34421,4,Chai,9-Sep-04,Chemical Oxygen Demand (Mn)
34422,0,Chai,9-Sep-04,Petroleum hydrocarbons
34423,"0,052",Chai,9-Sep-04,gamma-Hexachlorocyclohexane
34424,24,Chai,9-Sep-04,Water temperature
34425,"7,5",Chai,9-Sep-04,Dissolved oxygen
34426,"152,5",Chai,9-Sep-04,Bicarbonates
34427,"0,074",Chai,9-Sep-04,Ammonium
34428,"0,017",Chai,9-Sep-04,Nitrites
34429,"1,89",Chai,9-Sep-04,Nitrates
34430,"0,072",Chai,9-Sep-04,Orthophosphate-phosphorus
34431,"0,088",Chai,9-Sep-04,Total phosphorus
34432,"12,5",Chai,9-Sep-04,Silica (SiO2)
34433,"27,7",Chai,9-Sep-04,Calcium
34434,"40,8",Chai,9-Sep-04,Magnesium
34435,"33,4",Chai,9-Sep-04,Chlorides
34436,"16,6",Chai,9-Sep-04,Sulphates
34437,"0,406",Chai,9-Sep-04,Iron
34438,"0,065",Chai,9-Sep-04,Manganese
34439,"0,059",Chai,9-Sep-04,Manganese
34440,0,Chai,9-Sep-04,Zinc
34441,"1,22",Chai,9-Sep-04,Copper
34442,"0,443",Chai,9-Sep-04,Chromium
34443,"2,784",Chai,9-Sep-04,Lead
34444,"0,659",Chai,9-Sep-04,Cadmium
34445,"3,67",Chai,9-Sep-04,Nickel
34446,"4,4",Chai,9-Sep-04,Biochemical Oxygen
34447,"32,3",Chai,9-Sep-04,Chemical Oxygen Demand (Cr)
34448,"5,1",Chai,9-Sep-04,Chemical Oxygen Demand (Mn)
34449,"0,044",Chai,9-Sep-04,gamma-Hexachlorocyclohexane
34450,24,Chai,9-Sep-04,Water temperature
34451,"6,8",Chai,9-Sep-04,Dissolved oxygen
34452,"164,2",Chai,9-Sep-04,Bicarbonates
34453,"0,085",Chai,9-Sep-04,Ammonium
34454,"0,01",Chai,9-Sep-04,Nitrites
34455,"2,1",Chai,9-Sep-04,Nitrates
34456,"0,043",Chai,9-Sep-04,Orthophosphate-phosphorus
34457,"0,055",Chai,9-Sep-04,Total phosphorus
34458,13,Chai,9-Sep-04,Silica (SiO2)
34459,"35,7",Chai,9-Sep-04,Calcium
34460,"35,9",Chai,9-Sep-04,Magnesium
34461,"33,4",Chai,9-Sep-04,Chlorides
34462,"24,9",Chai,9-Sep-04,Sulphates
34463,"0,193",Chai,9-Sep-04,Iron
34464,"0,044",Chai,9-Sep-04,Manganese
34465,0,Chai,9-Sep-04,Zinc
34466,"6,27",Chai,9-Sep-04,Copper
34467,"1,27",Chai,9-Sep-04,Chromium
34468,"2,544",Chai,9-Sep-04,Lead
34469,"0,728",Chai,9-Sep-04,Cadmium
34470,"3,39",Chai,9-Sep-04,Nickel
34471,"2,8",Chai,9-Sep-04,Biochemical Oxygen
34472,"29,1",Chai,9-Sep-04,Chemical Oxygen Demand (Cr)
34473,"4,1",Chai,9-Sep-04,Chemical Oxygen Demand (Mn)
34474,"0,034",Chai,9-Sep-04,gamma-Hexachlorocyclohexane
34475,22,Boonsri,10-Sep-04,Water temperature
34476,"6,46",Boonsri,10-Sep-04,Dissolved oxygen
34477,"195,2",Boonsri,10-Sep-04,Bicarbonates
34478,"0,139",Boonsri,10-Sep-04,Ammonium
34479,"0,03",Boonsri,10-Sep-04,Nitrites
34480,"0,99",Boonsri,10-Sep-04,Nitrates
34481,"0,088",Boonsri,10-Sep-04,Orthophosphate-phosphorus
34482,"0,092",Boonsri,10-Sep-04,Total phosphorus
34483,"9,9",Boonsri,10-Sep-04,Silica (SiO2)
34484,13,Boonsri,10-Sep-04,Sodium
34485,3,Boonsri,10-Sep-04,Potassium
34486,"53,54",Boonsri,10-Sep-04,Calcium
34487,"12,61",Boonsri,10-Sep-04,Magnesium
34488,"19,57",Boonsri,10-Sep-04,Chlorides
34489,"30,1",Boonsri,10-Sep-04,Sulphates
34490,"0,229",Boonsri,10-Sep-04,Iron
34491,"0,062",Boonsri,10-Sep-04,Manganese
34492,0,Boonsri,10-Sep-04,Zinc
34493,"10,68",Boonsri,10-Sep-04,Copper
34494,"1,41",Boonsri,10-Sep-04,Chromium
34495,"6,955",Boonsri,10-Sep-04,Lead
34496,"0,668",Boonsri,10-Sep-04,Cadmium
34497,"3,218",Boonsri,10-Sep-04,Nickel
34498,"2,52",Boonsri,10-Sep-04,Biochemical Oxygen
34499,"8,99",Boonsri,10-Sep-04,Chemical Oxygen Demand (Cr)
34500,"5,19",Boonsri,10-Sep-04,Chemical Oxygen Demand (Mn)
34501,"0,029",Boonsri,10-Sep-04,Anionic active surfactants
34502,"0,016",Boonsri,10-Sep-04,gamma-Hexachlorocyclohexane
34503,"1,91",Boonsri,10-Sep-04,Macrozoobenthos
34504,11,Boonsri,10-Sep-04,Total coliforms
34505,22,Boonsri,10-Sep-04,Water temperature
34506,"6,69",Boonsri,10-Sep-04,Dissolved oxygen
34507,183,Boonsri,10-Sep-04,Bicarbonates
34508,"0,124",Boonsri,10-Sep-04,Ammonium
34509,"0,027",Boonsri,10-Sep-04,Nitrites
34510,"0,95",Boonsri,10-Sep-04,Nitrates
34511,"0,071",Boonsri,10-Sep-04,Orthophosphate-phosphorus
34512,"0,085",Boonsri,10-Sep-04,Total phosphorus
34513,12,Boonsri,10-Sep-04,Silica (SiO2)
34514,13,Boonsri,10-Sep-04,Sodium
34515,3,Boonsri,10-Sep-04,Potassium
34516,"50,29",Boonsri,10-Sep-04,Calcium
34517,"11,64",Boonsri,10-Sep-04,Magnesium
34518,"17,61",Boonsri,10-Sep-04,Chlorides
34519,"31,6",Boonsri,10-Sep-04,Sulphates
34520,"0,332",Boonsri,10-Sep-04,Iron
34521,"0,066",Boonsri,10-Sep-04,Manganese
34522,"0,018",Boonsri,10-Sep-04,Manganese
34523,0,Boonsri,10-Sep-04,Zinc
34524,"5,111",Boonsri,10-Sep-04,Copper
34525,"1,021",Boonsri,10-Sep-04,Chromium
34526,"10,52",Boonsri,10-Sep-04,Lead
34527,"0,05",Boonsri,10-Sep-04,Cadmium
34528,"2,693",Boonsri,10-Sep-04,Nickel
34529,"2,35",Boonsri,10-Sep-04,Biochemical Oxygen
34530,"7,84",Boonsri,10-Sep-04,Chemical Oxygen Demand (Cr)
34531,"4,39",Boonsri,10-Sep-04,Chemical Oxygen Demand (Mn)
34532,0,Boonsri,10-Sep-04,Anionic active surfactants
34533,"0,015",Boonsri,10-Sep-04,"p,p-DDT"
34534,"0,068",Boonsri,10-Sep-04,gamma-Hexachlorocyclohexane
34535,2,Boonsri,10-Sep-04,Macrozoobenthos
34536,"9,5",Boonsri,10-Sep-04,Total coliforms
34537,22,Boonsri,10-Sep-04,Water temperature
34538,"6,58",Boonsri,10-Sep-04,Dissolved oxygen
34539,"189,1",Boonsri,10-Sep-04,Bicarbonates
34540,"0,124",Boonsri,10-Sep-04,Ammonium
34541,"0,03",Boonsri,10-Sep-04,Nitrites
34542,"0,97",Boonsri,10-Sep-04,Nitrates
34543,"0,054",Boonsri,10-Sep-04,Orthophosphate-phosphorus
34544,"0,078",Boonsri,10-Sep-04,Total phosphorus
34545,"11,25",Boonsri,10-Sep-04,Silica (SiO2)
34546,13,Boonsri,10-Sep-04,Sodium
34547,3,Boonsri,10-Sep-04,Potassium
34548,"51,91",Boonsri,10-Sep-04,Calcium
34549,"12,61",Boonsri,10-Sep-04,Magnesium
34550,"18,39",Boonsri,10-Sep-04,Chlorides
34551,"32,9",Boonsri,10-Sep-04,Sulphates
34552,"0,332",Boonsri,10-Sep-04,Iron
34553,"0,065",Boonsri,10-Sep-04,Manganese
34554,0,Boonsri,10-Sep-04,Zinc
34555,"7,223",Boonsri,10-Sep-04,Copper
34556,"0,706",Boonsri,10-Sep-04,Chromium
34557,"5,027",Boonsri,10-Sep-04,Lead
34558,"0,872",Boonsri,10-Sep-04,Cadmium
34559,"4,029",Boonsri,10-Sep-04,Nickel
34560,"2,6",Boonsri,10-Sep-04,Biochemical Oxygen
34561,"7,93",Boonsri,10-Sep-04,Chemical Oxygen Demand (Cr)
34562,"4,79",Boonsri,10-Sep-04,Chemical Oxygen Demand (Mn)
34563,0,Boonsri,10-Sep-04,Anionic active surfactants
34564,"0,017",Boonsri,10-Sep-04,gamma-Hexachlorocyclohexane
34565,"1,92",Boonsri,10-Sep-04,Macrozoobenthos
34566,11,Boonsri,10-Sep-04,Total coliforms
34567,20,Chai,17-Sep-04,Water temperature
34568,"7,03",Chai,17-Sep-04,Dissolved oxygen
34569,"0,037",Chai,17-Sep-04,Ammonium
34570,"0,027",Chai,17-Sep-04,Nitrites
34571,"1,75",Chai,17-Sep-04,Nitrates
34572,"0,047",Chai,17-Sep-04,Orthophosphate-phosphorus
34573,"0,052",Chai,17-Sep-04,Total phosphorus
34574,"13,8",Chai,17-Sep-04,Silica (SiO2)
34575,"0,299",Chai,17-Sep-04,Iron
34576,"0,1",Chai,17-Sep-04,Manganese
34577,0,Chai,17-Sep-04,Zinc
34578,"11,62",Chai,17-Sep-04,Copper
34579,"1,287",Chai,17-Sep-04,Chromium
34580,"1,674",Chai,17-Sep-04,Lead
34581,"1,214",Chai,17-Sep-04,Cadmium
34582,"3,53",Chai,17-Sep-04,Nickel
34583,"3,96",Chai,17-Sep-04,Biochemical Oxygen
34584,24,Chai,17-Sep-04,Chemical Oxygen Demand (Cr)
34585,"0,09",Chai,17-Sep-04,gamma-Hexachlorocyclohexane
34586,19,Chai,17-Sep-04,Water temperature
34587,"6,54",Chai,17-Sep-04,Dissolved oxygen
34588,"0,145",Chai,17-Sep-04,Ammonium
34589,"0,023",Chai,17-Sep-04,Nitrites
34590,"1,74",Chai,17-Sep-04,Nitrates
34591,"0,037",Chai,17-Sep-04,Orthophosphate-phosphorus
34592,"0,05",Chai,17-Sep-04,Total phosphorus
34593,"16,6",Chai,17-Sep-04,Silica (SiO2)
34594,"0,367",Chai,17-Sep-04,Iron
34595,"0,111",Chai,17-Sep-04,Manganese
34596,"0,042",Chai,17-Sep-04,Manganese
34597,0,Chai,17-Sep-04,Zinc
34598,"7,14",Chai,17-Sep-04,Copper
34599,"1,237",Chai,17-Sep-04,Chromium
34600,"1,707",Chai,17-Sep-04,Lead
34601,"0,926",Chai,17-Sep-04,Cadmium
34602,"2,14",Chai,17-Sep-04,Nickel
34603,"2,26",Chai,17-Sep-04,Biochemical Oxygen
34604,"24,5",Chai,17-Sep-04,Chemical Oxygen Demand (Cr)
34605,"0,006",Chai,17-Sep-04,"p,p-DDT"
34606,"0,051",Chai,17-Sep-04,gamma-Hexachlorocyclohexane
34607,20,Chai,17-Sep-04,Water temperature
34608,"6,14",Chai,17-Sep-04,Dissolved oxygen
34609,"0,035",Chai,17-Sep-04,Ammonium
34610,"0,022",Chai,17-Sep-04,Nitrites
34611,"1,68",Chai,17-Sep-04,Nitrates
34612,"0,066",Chai,17-Sep-04,Orthophosphate-phosphorus
34613,"0,098",Chai,17-Sep-04,Total phosphorus
34614,"12,3",Chai,17-Sep-04,Silica (SiO2)
34615,"0,268",Chai,17-Sep-04,Iron
34616,"0,075",Chai,17-Sep-04,Manganese
34617,0,Chai,17-Sep-04,Zinc
34618,"10,9",Chai,17-Sep-04,Copper
34619,"1,162",Chai,17-Sep-04,Chromium
34620,"1,603",Chai,17-Sep-04,Lead
34621,"0,749",Chai,17-Sep-04,Cadmium
34622,"7,93",Chai,17-Sep-04,Nickel
34623,"1,13",Chai,17-Sep-04,Biochemical Oxygen
34624,24,Chai,17-Sep-04,Chemical Oxygen Demand (Cr)
34625,"0,084",Chai,17-Sep-04,gamma-Hexachlorocyclohexane
34626,20,Boonsri,24-Sep-04,Water temperature
34627,"6,77",Boonsri,24-Sep-04,Dissolved oxygen
34628,183,Boonsri,24-Sep-04,Bicarbonates
34629,"0,093",Boonsri,24-Sep-04,Ammonium
34630,"0,022",Boonsri,24-Sep-04,Nitrites
34631,"1,017",Boonsri,24-Sep-04,Nitrates
34632,"0,029",Boonsri,24-Sep-04,Orthophosphate-phosphorus
34633,"0,035",Boonsri,24-Sep-04,Total phosphorus
34634,"13,43",Boonsri,24-Sep-04,Silica (SiO2)
34635,15,Boonsri,24-Sep-04,Sodium
34636,4,Boonsri,24-Sep-04,Potassium
34637,"50,29",Boonsri,24-Sep-04,Calcium
34638,"13,58",Boonsri,24-Sep-04,Magnesium
34639,"23,48",Boonsri,24-Sep-04,Chlorides
34640,"36,63",Boonsri,24-Sep-04,Sulphates
34641,"0,345",Boonsri,24-Sep-04,Iron
34642,"0,087",Boonsri,24-Sep-04,Manganese
34643,"0,034",Boonsri,24-Sep-04,Manganese
34644,0,Boonsri,24-Sep-04,Zinc
34645,"7,636",Boonsri,24-Sep-04,Copper
34646,"0,572",Boonsri,24-Sep-04,Chromium
34647,"3,988",Boonsri,24-Sep-04,Lead
34648,"4,047",Boonsri,24-Sep-04,Cadmium
34649,"3,165",Boonsri,24-Sep-04,Nickel
34650,"2,99",Boonsri,24-Sep-04,Biochemical Oxygen
34651,"7,14",Boonsri,24-Sep-04,Chemical Oxygen Demand (Cr)
34652,"3,99",Boonsri,24-Sep-04,Chemical Oxygen Demand (Mn)
34653,0,Boonsri,24-Sep-04,Anionic active surfactants
34654,"0,027",Boonsri,24-Sep-04,gamma-Hexachlorocyclohexane
34655,"1,2",Boonsri,24-Sep-04,Macrozoobenthos
34656,11,Boonsri,24-Sep-04,Total coliforms
34657,"0,17",Boonsri,24-Sep-04,Fecal coliforms
34658,0,Boonsri,24-Sep-04,Fecal streptococci 
34659,20,Boonsri,24-Sep-04,Water temperature
34660,"6,85",Boonsri,24-Sep-04,Dissolved oxygen
34661,183,Boonsri,24-Sep-04,Bicarbonates
34662,"0,077",Boonsri,24-Sep-04,Ammonium
34663,"0,023",Boonsri,24-Sep-04,Nitrites
34664,"1,175",Boonsri,24-Sep-04,Nitrates
34665,"0,026",Boonsri,24-Sep-04,Orthophosphate-phosphorus
34666,"0,031",Boonsri,24-Sep-04,Total phosphorus
34667,"13,37",Boonsri,24-Sep-04,Silica (SiO2)
34668,14,Boonsri,24-Sep-04,Sodium
34669,3,Boonsri,24-Sep-04,Potassium
34670,"48,67",Boonsri,24-Sep-04,Calcium
34671,"13,58",Boonsri,24-Sep-04,Magnesium
34672,"22,51",Boonsri,24-Sep-04,Chlorides
34673,"30,51",Boonsri,24-Sep-04,Sulphates
34674,"0,923",Boonsri,24-Sep-04,Iron
34675,"0,071",Boonsri,24-Sep-04,Manganese
34676,0,Boonsri,24-Sep-04,Zinc
34677,"6,669",Boonsri,24-Sep-04,Copper
34678,"0,42",Boonsri,24-Sep-04,Chromium
34679,"1,337",Boonsri,24-Sep-04,Lead
34680,"4,852",Boonsri,24-Sep-04,Cadmium
34681,"2,492",Boonsri,24-Sep-04,Nickel
34682,"3,23",Boonsri,24-Sep-04,Biochemical Oxygen
34683,"6,6",Boonsri,24-Sep-04,Chemical Oxygen Demand (Cr)
34684,"3,59",Boonsri,24-Sep-04,Chemical Oxygen Demand (Mn)
34685,0,Boonsri,24-Sep-04,Anionic active surfactants
34686,"0,009",Boonsri,24-Sep-04,gamma-Hexachlorocyclohexane
34687,"1,8",Boonsri,24-Sep-04,Macrozoobenthos
34688,"9,2",Boonsri,24-Sep-04,Total coliforms
34689,"0,14",Boonsri,24-Sep-04,Fecal coliforms
34690,0,Boonsri,24-Sep-04,Fecal streptococci 
34691,20,Boonsri,24-Sep-04,Water temperature
34692,"7,09",Boonsri,24-Sep-04,Dissolved oxygen
34693,183,Boonsri,24-Sep-04,Bicarbonates
34694,"0,233",Boonsri,24-Sep-04,Ammonium
34695,"0,0237",Boonsri,24-Sep-04,Nitrites
